	CDX01	CDX01.1	CDX01.2	CDX02	CDX02.1	CDX02.2	CDX03	CDX03.1	CDX03.2	CDX03.3	CDX03P	CDX03P.1	CDX03P.2	CDX03P.3	CDX04	CDX04.1	CDX04.2	CDX04.3	CDX07	CDX07.1	CDX07.2	CDX08	CDX08.1	CDX08.2	CDX08P	CDX08P.1	CDX08P.2	CDX09	CDX09.1	CDX09.2	CDX10	CDX10.1	CDX10.2	CDX12	CDX12.1	CDX12.2	CDX13	CDX13.1	CDX13.2	CDX14P	CDX14P.1	CDX14P.2	CDX15P	CDX15P.1	CDX15P.2	CDX15PP	CDX15PP.1	CDX15PP.2	CDX17	CDX17.1	CDX17.2	CDX17P	CDX17P.1	CDX17P.2	CDX17P.3	CDX17P.4	CDX17P.5	CDX18	CDX18.1	CDX18.2	CDX18P	CDX18P.1	CDX18P.2	CDX20	CDX20.1	CDX20.2	CDX20P	CDX20P.1	CDX20P.2	CDX22P	CDX22P.1	CDX22P.2	CDX25	CDX25.1	CDX25.2	CDX26	CDX26.1	CDX26.2	CDX29	CDX29.1	CDX29.2	CDX30P	CDX30P.1	CDX30P.2	CDX32P	CDX32P.1	CDX32P.2	CDX33	CDX33.1	CDX33.2	CDX34	CDX34.1	CDX34.2	CDX35	CDX35.1	CDX35.2	CDX38	CDX38.1	CDX38.2	CDX39P	CDX39P.1	CDX39P.2	CDX40	CDX40.1	CDX40.2	CDX41P	CDX41P.1	CDX41P.2	CDX42	CDX42.1	CDX42.2	CDX42P	CDX42P.1	CDX42P.2	CDX45	CDX45.1	CDX45.2	CDX46	CDX46.1	CDX46.2
CDX01	0.9999999999999998	-3.907642614557344e-05	-3.882994284872744e-05	-6.853571797422633e-05	-7.952243064611652e-05	-7.862964548787881e-05	-4.765975043935853e-05	-4.763967966103717e-05	-4.3961449848801826e-05	-3.4107435409158696e-05	-4.1772997503764544e-05	-3.914043748347842e-05	-4.271935702735226e-05	-4.7749476153445373e-05	-5.6648907037678856e-05	-3.654960850725799e-05	-5.0833422044390165e-05	-5.336159580780468e-05	-6.503022566224827e-05	-6.21902437990972e-05	-6.283759013101202e-05	-3.708419174533788e-05	-3.7002624074210186e-05	-3.648809766537658e-05	-4.1160028451459625e-05	-3.9806145831472784e-05	-4.074747281218581e-05	-4.849846889531543e-05	-4.827138946686849e-05	-4.879569083217484e-05	-5.5351815552425214e-05	-3.6984556525489115e-05	-3.535558507896169e-05	-5.581275210302112e-05	-4.691136297703012e-05	-7.604954402597316e-05	-2.2942955544410092e-05	-2.2157374712522094e-05	-2.320629030675245e-05	-5.030704918642764e-05	-4.854736145118459e-05	-5.8049563373417103e-05	-8.163774991673069e-05	-7.378520274062008e-05	-7.533468933178132e-05	-6.826823514412987e-05	-7.662138175984366e-05	-7.263312954187677e-05	-4.407384862813589e-05	-3.706586793536707e-05	-4.087121339397812e-05	-3.59042059036991e-05	-3.102444367310408e-05	-4.367620234200738e-05	-3.9293752809574143e-05	-4.3312841929715975e-05	-4.187841701540003e-05	-7.996768318700178e-05	-7.833186347800164e-05	-8.011631993821582e-05	-7.614878275173304e-05	-7.844100669566642e-05	-7.94277375446821e-05	-5.9224259789590414e-05	-6.487389486004674e-05	-5.897908148795413e-05	-6.138758264921139e-05	-6.0547757700863906e-05	-6.391886536701658e-05	-4.181033737900775e-05	-4.089671062990899e-05	-4.069816156818341e-05	-3.391601298462039e-05	-3.351145249781083e-05	-3.3737603048755584e-05	-5.195936375975956e-05	-5.2448927348417305e-05	-5.346630144348258e-05	-3.553440991500183e-05	-3.5488854159251877e-05	-3.146999810590727e-05	-3.537199964331568e-05	-3.522178738769809e-05	-3.45995368175774e-05	-4.293713812032983e-05	-4.419975757016316e-05	-4.106744112620437e-05	-4.4641326028491674e-05	-4.5458824421761894e-05	-4.743925843908393e-05	-5.263119043659023e-05	-5.0521623910772675e-05	-5.6118881046262565e-05	-5.731554032813791e-05	-5.6638246454132664e-05	-5.547564855585896e-05	-5.169767055426813e-05	-4.669617476659261e-05	-5.255216264885069e-05	-5.499490126934676e-05	-5.4895888563843146e-05	-5.155349701235513e-05	-5.852304198889145e-05	-4.7804012894204827e-05	-5.79971181313766e-05	-4.957109935690838e-05	-5.280100936903312e-05	-6.038843288990892e-05	-5.633671631348851e-05	-5.783786764171999e-05	-5.7170516496480245e-05	-6.1220409339137e-05	-6.186570490257855e-05	-5.946073976506216e-05	-6.905748228288091e-05	-7.063947954208439e-05	-7.297598377305188e-05	-5.519743507282398e-05	-5.374835955793035e-05	-5.352355990472253e-05
CDX01.1	-3.907642614557344e-05	1.0	-4.0038009539587326e-05	-7.066798271490291e-05	-8.199651102305779e-05	-8.107594977418908e-05	-4.9142527718346206e-05	-4.912183250339241e-05	-4.532916659902064e-05	-3.5168576724482806e-05	-4.307262771589927e-05	-4.035816419952542e-05	-4.4048430121298e-05	-4.9235044954607655e-05	-5.84113525280687e-05	-3.768673005218535e-05	-5.241493773689295e-05	-5.5021767359374435e-05	-6.705342847322632e-05	-6.412508986165337e-05	-6.479257625774711e-05	-3.823794509953505e-05	-3.815383971706111e-05	-3.762330550161029e-05	-4.24405881360506e-05	-4.104458388578192e-05	-4.2015197177191766e-05	-5.000734015630036e-05	-4.97731958940278e-05	-5.0313809181756144e-05	-5.7073906282973256e-05	-3.8135210055645675e-05	-3.645555848958842e-05	-5.754918336699572e-05	-4.8370856627488696e-05	-7.841557689269082e-05	-2.365675057859436e-05	-2.2846728968112413e-05	-2.3928278140915097e-05	-5.1872188508788644e-05	-5.005775384415807e-05	-5.985558570529599e-05	-8.417764153530359e-05	-7.60807880330462e-05	-7.767848183239233e-05	-7.039217803126477e-05	-7.90052054876388e-05	-7.489287184420997e-05	-4.5445062298809506e-05	-3.821905120413914e-05	-4.2142787542532657e-05	-3.702124785719902e-05	-3.198966778249682e-05	-4.5035044548862807e-05	-4.051624943062398e-05	-4.466037936559667e-05	-4.3181327010898576e-05	-8.245561614069697e-05	-8.076890325087526e-05	-8.26088772383563e-05	-7.851790310687442e-05	-8.088144210283977e-05	-8.189887185543563e-05	-6.106682895899059e-05	-6.689223394934402e-05	-6.0814022736275906e-05	-6.329745653493488e-05	-6.243150317969771e-05	-6.590749183675603e-05	-4.3111129299252573e-05	-4.216907804157896e-05	-4.1964351775088795e-05	-3.497119881719064e-05	-3.455405175381935e-05	-3.4787238239603925e-05	-5.357590944670466e-05	-5.408070420546284e-05	-5.512973056850025e-05	-3.663994687561266e-05	-3.6592973801498075e-05	-3.2449084184433764e-05	-3.647248373943371e-05	-3.63175981207036e-05	-3.567598825896458e-05	-4.4272986760800314e-05	-4.5574888485823164e-05	-4.234512025894718e-05	-4.6030194902724505e-05	-4.68731270851349e-05	-4.891517583053146e-05	-5.4268637813591164e-05	-5.209343902398373e-05	-5.786483651120958e-05	-5.9098725933350035e-05	-5.840036027532747e-05	-5.720159194535269e-05	-5.3306074512908194e-05	-4.814897353958743e-05	-5.418715133467109e-05	-5.670588777915051e-05	-5.660379461710444e-05	-5.3157415482711806e-05	-6.034379505953081e-05	-4.929127842771094e-05	-5.98015088010547e-05	-5.111334200701182e-05	-5.444374010677859e-05	-6.226722149827055e-05	-5.8089449010414894e-05	-5.963730375319022e-05	-5.8949190159424286e-05	-6.312508217400419e-05	-6.379045399867001e-05	-6.131066623556722e-05	-7.120598001375845e-05	-7.283719594426721e-05	-7.524639286359322e-05	-5.691472275960113e-05	-5.5420563998798356e-05	-5.51887704395162e-05
CDX01.2	-3.882994284872745e-05	-4.0038009539587326e-05	0.9999999999999999	-7.022222860995644e-05	-8.147929969233011e-05	-8.056454508941017e-05	-4.8832550234677634e-05	-4.881198555942043e-05	-4.50432427434207e-05	-3.494674306179985e-05	-4.280093748395007e-05	-4.010359605326011e-05	-4.3770584797451305e-05	-4.892448389778114e-05	-5.804290985906117e-05	-3.7449012574235795e-05	-5.2084318795200624e-05	-5.467470525685489e-05	-6.663047397750715e-05	-6.37206065166114e-05	-6.438388259298718e-05	-3.799675070940227e-05	-3.791317584043736e-05	-3.738598808819757e-05	-4.2172884635098724e-05	-4.078568599383673e-05	-4.175017692484603e-05	-4.969190767477543e-05	-4.945924032980044e-05	-4.999644357831533e-05	-5.6713899855259016e-05	-3.789466368977759e-05	-3.6225606901605366e-05	-5.718617902278456e-05	-4.806574663179993e-05	-7.792095310481964e-05	-2.3507530333796315e-05	-2.2702618115773206e-05	-2.3777345175294095e-05	-5.1544993079231383e-05	-4.974200336702253e-05	-5.9478033212539166e-05	-8.364667223608856e-05	-7.560089144805222e-05	-7.718850743645564e-05	-6.994816362604055e-05	-7.850686248554224e-05	-7.442046830623909e-05	-4.515840740516463e-05	-3.797797599147693e-05	-4.1876962485423606e-05	-3.678772805702073e-05	-3.178788579888697e-05	-4.475097593387077e-05	-4.0260684126409844e-05	-4.4378674035037075e-05	-4.290895113383702e-05	-8.193550890176695e-05	-8.025943533070912e-05	-8.2087803270778e-05	-7.802263387352327e-05	-8.03712643186969e-05	-8.138227640559354e-05	-6.06816362785323e-05	-6.647029622413331e-05	-6.043042468760418e-05	-6.289819367219051e-05	-6.20377025114008e-05	-6.54917655926452e-05	-4.283919620995603e-05	-4.190308715126764e-05	-4.169965224148774e-05	-3.475061015979891e-05	-3.433609434481938e-05	-3.4567809954695716e-05	-5.323796741631655e-05	-5.373957806924302e-05	-5.478198746389459e-05	-3.640883221664877e-05	-3.6362155435704044e-05	-3.2244404329126236e-05	-3.624242539165215e-05	-3.6088516748600335e-05	-3.5450953984551926e-05	-4.399372499573079e-05	-4.528741468446974e-05	-4.2078018942980295e-05	-4.573984915432311e-05	-4.6577464353482164e-05	-4.860663241973961e-05	-5.39263262441093e-05	-5.1764848007322045e-05	-5.749984111419949e-05	-5.872594750286652e-05	-5.8031986942412365e-05	-5.6840780111767785e-05	-5.2969834526710046e-05	-4.784526312109684e-05	-5.3845353759378396e-05	-5.6348202710451625e-05	-5.624675352385704e-05	-5.282211319659226e-05	-5.996316307709054e-05	-4.89803626656769e-05	-5.9424297410464975e-05	-5.079093317147064e-05	-5.41003240404231e-05	-6.187445707341869e-05	-5.772303681983441e-05	-5.9261128122662145e-05	-5.857735495927654e-05	-6.272690660109079e-05	-6.338808144417081e-05	-6.092393549695587e-05	-7.075683237053343e-05	-7.237775904176025e-05	-7.477175941273218e-05	-5.655572041755991e-05	-5.507098639728998e-05	-5.484065492772053e-05
CDX02	-6.853571797422632e-05	-7.066798271490291e-05	-7.022222860995644e-05	1.0	-0.00014381278711137767	-0.00014219822476897135	-8.6190543825531e-05	-8.615424671355344e-05	-7.950233131514559e-05	-6.168178346107861e-05	-7.554461235908382e-05	-7.078374437907797e-05	-7.725606156392766e-05	-8.63528087979865e-05	-0.00010244703465059113	-6.609834514050007e-05	-9.192998809537402e-05	-9.650207816184202e-05	-0.00011760427747220113	-0.0001124682962934686	-0.00011363899340952234	-6.706511520508e-05	-6.691760369131269e-05	-6.598710551242711e-05	-7.443608502775411e-05	-7.198764838641933e-05	-7.368999646078726e-05	-8.770732893600729e-05	-8.729666586603729e-05	-8.824484161995194e-05	-0.00010010130225638307	-6.688492933117636e-05	-6.393900675377843e-05	-0.00010093488555463127	-8.483711830870276e-05	-0.0001375322257640111	-4.149131703603408e-05	-4.007062896076827e-05	-4.1967546268567144e-05	-9.09780661389107e-05	-8.779574895374846e-05	-0.0001049800594813351	-0.00014763824814753725	-0.00013343726502686865	-0.00013623944277038166	-0.0001234600739374114	-0.0001385663689311051	-0.00013135379176880247	-7.970559952001073e-05	-6.703197740784478e-05	-7.391377581211931e-05	-6.493116317092739e-05	-5.610632971047055e-05	-7.898647385662255e-05	-7.106100834313906e-05	-7.832935267467438e-05	-7.573525886801268e-05	-0.00014461800657402318	-0.00014165969921782663	-0.00014488680954301698	-0.00013771169459594895	-0.00014185707988387456	-0.00014364153883932599	-0.00010710444582424525	-0.00011732156015341073	-0.00010666105174522808	-0.00011101671922102236	-0.00010949793306815694	-0.0001155944316935499	-7.561213986654915e-05	-7.395988643189116e-05	-7.360081926413606e-05	-6.13356045004407e-05	-6.060397481193022e-05	-6.1012958048155367e-05	-9.39662037253114e-05	-9.485155775160412e-05	-9.6691433657779e-05	-6.426240353462026e-05	-6.418001797182826e-05	-5.691209513125358e-05	-6.396869176503606e-05	-6.369703956623963e-05	-6.257172702179632e-05	-7.764990900680375e-05	-7.993330025460928e-05	-7.426864495848113e-05	-8.073185721742773e-05	-8.221026678614987e-05	-8.579179382710147e-05	-9.518117245885974e-05	-9.136611500639352e-05	-0.00010148850616438002	-0.0001036526113753367	-0.0001024277554582984	-0.00010032524874815257	-9.349294317550117e-05	-8.444795997884427e-05	-9.503825421149558e-05	-9.945583861307726e-05	-9.927677852874358e-05	-9.323221172247868e-05	-0.00010583632454737686	-8.645143607364776e-05	-0.00010488521458829925	-8.964713352911267e-05	-9.548828246267179e-05	-0.00010920980121739143	-0.00010188245157898044	-0.00010459721714430409	-0.00010339034221104176	-0.00011071439370786721	-0.00011188138210013741	-0.0001075321093663718	-0.00012488739236595127	-0.0001277483642099967	-0.000131973828432139	-9.982211200947229e-05	-9.720152324176843e-05	-9.679498304415606e-05
CDX02.1	-7.952243064611652e-05	-8.199651102305779e-05	-8.147929969233011e-05	-0.00014381278711137767	0.9999999999999999	-0.0001649935070563338	-0.00010000743767351228	-9.99653219030031e-05	-9.224706204421456e-05	-7.156976672013593e-05	-8.765489549948525e-05	-8.213083002026015e-05	-8.964070092648503e-05	-0.0001001957147558833	-0.00011886994765219568	-7.669433140300928e-05	-0.00010666695146262123	-0.00011197197672485363	-0.0001364569931621167	-0.00013049768144615692	-0.00013185604877593394	-7.781608087443391e-05	-7.764492232426777e-05	-7.656525935313507e-05	-8.636866416740606e-05	-8.352772751777207e-05	-8.550297284503906e-05	-0.000101767373110364	-0.00010129087813130954	-0.00010239105250548571	-0.00011614817939549035	-7.760701005582368e-05	-7.418883730190205e-05	-0.00011711539141255332	-9.843704941498216e-05	-0.00015957951865387289	-4.8142639764200994e-05	-4.649420633015462e-05	-4.869521157981991e-05	-0.00010556243034573691	-0.00010186996742084009	-0.00012180903251745505	-0.00017130560087576298	-0.00015482810959530804	-0.00015807949430175276	-0.00014325151114553624	-0.00016077944156581066	-0.00015241064228680318	-9.248291543864493e-05	-7.777763087696841e-05	-8.576262545352318e-05	-7.534004272011182e-05	-6.510053217633067e-05	-9.164850934525385e-05	-8.245254116598726e-05	-9.088604744710585e-05	-8.787610385962709e-05	-0.00016780119531668495	-0.00016436865242494062	-0.0001681130891158763	-0.00015978775748411736	-0.000164597674470534	-0.00016666819357677708	-0.00012427397153922412	-0.00013612895445411902	-0.00012375949856163296	-0.0001288134073116902	-0.00012705115005259303	-0.00013412495628752972	-8.773324809704814e-05	-8.581612789971094e-05	-8.53994999750448e-05	-7.116809306438131e-05	-7.031917847089743e-05	-7.079372432814478e-05	-0.00010902958544382688	-0.00011005686736680322	-0.00011219168711438764	-7.456407664914782e-05	-7.44684841552335e-05	-6.603546693276459e-05	-7.422328100977789e-05	-7.390808123107602e-05	-7.260237390917483e-05	-9.009768462618223e-05	-9.274711805314147e-05	-8.6174382387194e-05	-9.367368878982771e-05	-9.538909684084534e-05	-9.9544765507341e-05	-0.00011043932141372116	-0.00010601268592142524	-0.00011775776093671227	-0.00012026878601437943	-0.0001188475778824272	-0.00011640802593809003	-0.00010848045820970388	-9.798550652302374e-05	-0.00011027349245985578	-0.00011539924381377392	-0.00011519147925598142	-0.00010817792984196962	-0.00012280256233433983	-0.00010031015261281993	-0.00012169898338320051	-0.00010401814075068058	-0.00011079566310971202	-0.0001267168288286138	-0.00011821485831362608	-0.0001213648181122541	-0.00011996447343044905	-0.0001284626170907213	-0.00012981668116464026	-0.00012477019227454068	-0.00014490763782077097	-0.000148227241697018	-0.00015313007478150254	-0.00011582423317148803	-0.00011278354731174267	-0.00011231183612777813
CDX02.2	-7.862964548787881e-05	-8.107594977418907e-05	-8.056454508941017e-05	-0.00014219822476897135	-0.00016499350705633377	0.9999999999999999	-9.88846707341361e-05	-9.884302779040704e-05	-9.121141955674317e-05	-7.076626480266288e-05	-8.667080850524998e-05	-8.120876079425598e-05	-8.863431962361298e-05	-9.907083406088608e-05	-0.00011753541443732645	-7.583329684657978e-05	-0.00010546941926489345	-0.00011071488588713322	-0.00013492501310010093	-0.0001290326055897859	-0.00013037572275452635	-7.69424526224746e-05	-7.677321564100362e-05	-7.570567386723241e-05	-8.539901747930849e-05	-8.258997555491967e-05	-8.454304513004054e-05	-0.00010062484766732142	-0.00010015370221847899	-0.00010124152511716884	-0.00011484420302205585	-7.673572900731829e-05	-7.335593151278191e-05	-0.0001158005563099942	-9.733191296449439e-05	-0.00015778794582774907	-4.760215032102573e-05	-4.597222357612729e-05	-4.814851850438846e-05	-0.00010437729842365597	-0.00010072629016846561	-0.00012044150268357929	-0.0001693823812666256	-0.00015308988005174897	-0.00015630476200059382	-0.00014164325015543914	-0.0001589743974038876	-0.00015069955324833212	-9.144462506417681e-05	-7.690443429676253e-05	-8.47997826616932e-05	-7.449421253842587e-05	-6.43696592836364e-05	-9.061958670980057e-05	-8.152686014223224e-05	-8.986568484510292e-05	-8.688953339576925e-05	-0.00016591731908835436	-0.0001625233127871525	-0.00016622571130751854	-0.0001579938467951353	-0.00016274976364017113	-0.00016479703737133094	-0.0001228787682431979	-0.00013460065722834758	-0.00012237007116851846	-0.0001273672405220747	-0.00012562476783335767	-0.00013261915761726944	-8.674828145117693e-05	-8.485268444477884e-05	-8.444073393282033e-05	-7.036910067051561e-05	-6.952971670057418e-05	-6.999893491007734e-05	-0.00010780552834569519	-0.0001088212771446623	-0.00011093212962451265	-7.372695811002387e-05	-7.363243881720653e-05	-6.529409768240516e-05	-7.33899885268541e-05	-7.307832744386374e-05	-7.178727908181245e-05	-8.908617284299998e-05	-9.170586151967802e-05	-8.520691686846556e-05	-9.262202980016353e-05	-9.431817924910075e-05	-9.842719291174589e-05	-0.00010919943744333809	-0.00010482249905456801	-0.00011643571405789574	-0.00011891854827289565	-0.00011751329580925814	-0.00011510113231055775	-0.00010726256607208243	-9.688543946979879e-05	-0.00010903547022367292	-0.0001141036756160754	-0.0001138982435965629	-0.00010696343414022748	-0.00012142387830575982	-9.918398714295622e-05	-0.00012033268905272849	-0.00010285034631211557	-0.00010955177855012602	-0.00012529419997838923	-0.00011688767967826412	-0.00012000227539993398	-0.00011861765215594447	-0.00012702038856481836	-0.00012835925078564158	-0.00012336941799050385	-0.0001432807837707814	-0.00014656311900410724	-0.0001514109087935673	-0.00011452389368865781	-0.00011151734510545686	-0.00011105092974482916
CDX03	-4.765975043935853e-05	-4.91425277183462e-05	-4.8832550234677634e-05	-8.6190543825531e-05	-0.0001000074376735123	-9.88846707341361e-05	0.9999999999999999	-5.991167845068796e-05	-5.528593530240624e-05	-4.2893523162843116e-05	-5.253373683815499e-05	-4.9223028400152773e-05	-5.372387891886058e-05	-6.004975855943293e-05	-7.124168607288317e-05	-4.5964800938329754e-05	-6.392813003237795e-05	-6.71075622758117e-05	-8.178203542033374e-05	-7.821047319738174e-05	-7.902457617959878e-05	-4.6637093012769634e-05	-4.6534513479923354e-05	-4.5887444881230884e-05	-5.17628667352657e-05	-5.0060223460462935e-05	-5.124403661342081e-05	-6.0991692103740935e-05	-6.0706116932021104e-05	-6.13654785195253e-05	-6.961046334975482e-05	-4.651179172408721e-05	-4.4463196641078737e-05	-7.019013732325673e-05	-5.899574712426074e-05	-9.563993419821302e-05	-2.8853069228534793e-05	-2.7865122488926644e-05	-2.9184239121334167e-05	-6.326616333495682e-05	-6.105317939976621e-05	-7.300315198960934e-05	-0.00010266766395679744	-9.279229777504776e-05	-9.474093267506854e-05	-8.585415732121688e-05	-9.635907754009483e-05	-9.134345010172443e-05	-5.542728804813471e-05	-4.661404898269273e-05	-5.139965281404161e-05	-4.5153142389599385e-05	-3.9016351635434665e-05	-5.4927207934222274e-05	-4.941583780995495e-05	-5.447024574770458e-05	-5.266631245428997e-05	-0.00010056738743070362	-9.851017997032117e-05	-0.00010075431306303492	-9.576473685578521e-05	-9.864743852051151e-05	-9.988835159474349e-05	-7.448045062939246e-05	-8.158543374668523e-05	-7.417211430817376e-05	-7.72010462436538e-05	-7.614488208347765e-05	-8.038438830925882e-05	-5.258069547882759e-05	-5.143171814721218e-05	-5.1182022775047065e-05	-4.265279025219405e-05	-4.2144014836993025e-05	-4.242842185202864e-05	-6.53441147427159e-05	-6.595979008968555e-05	-6.723924012128304e-05	-4.46880868198554e-05	-4.4630795884872436e-05	-3.957668105201166e-05	-4.44838396031742e-05	-4.429493261593276e-05	-4.351239007286616e-05	-5.399776050051572e-05	-5.558563117937481e-05	-5.164642888138488e-05	-5.6140947833004217e-05	-5.716903410940326e-05	-5.965962864914035e-05	-6.618900421559356e-05	-6.353601258625463e-05	-7.057512519350325e-05	-7.208004434117299e-05	-7.122827931914217e-05	-6.976619577986546e-05	-6.501500927240876e-05	-5.872512635262996e-05	-6.608961884101906e-05	-6.916160781767733e-05	-6.903708940326169e-05	-6.483369657371616e-05	-7.35985988684593e-05	-6.0118343984426964e-05	-7.293719683416425e-05	-6.234063256196012e-05	-6.640256856673412e-05	-7.594451514333301e-05	-7.084907490471284e-05	-7.273692336051145e-05	-7.18976623177887e-05	-7.699080902816498e-05	-7.780233296320491e-05	-7.477784793246615e-05	-8.684671480966819e-05	-8.88362351376308e-05	-9.17746237074197e-05	-6.94163144025172e-05	-6.759395650849287e-05	-6.731124838294216e-05
CDX03.1	-4.763967966103717e-05	-4.912183250339241e-05	-4.881198555942043e-05	-8.615424671355345e-05	-9.99653219030031e-05	-9.884302779040704e-05	-5.991167845068796e-05	1.0	-5.526265293643676e-05	-4.2875459568575705e-05	-5.251161349557032e-05	-4.920229928423804e-05	-5.370125437604607e-05	-6.002447002180559e-05	-7.121168431930232e-05	-4.594544394796127e-05	-6.39012082101999e-05	-6.707930151083274e-05	-8.17475948475557e-05	-7.817753670368464e-05	-7.899129684565731e-05	-4.6617452902471485e-05	-4.651491656857282e-05	-4.586812046753896e-05	-5.174106802641929e-05	-5.003914177962048e-05	-5.1222456397627006e-05	-6.096600689304695e-05	-6.068055198456629e-05	-6.133963589750993e-05	-6.95811485470993e-05	-4.649220438146756e-05	-4.4444472015896756e-05	-7.016057840459739e-05	-5.897090245865681e-05	-9.559965769864547e-05	-2.8840918439849616e-05	-2.7853387750678607e-05	-2.9171948868269865e-05	-6.32395202844198e-05	-6.102746829514963e-05	-7.297240843625803e-05	-0.00010262442789481535	-9.275322049030746e-05	-9.470103476876081e-05	-8.581800187047118e-05	-9.631849819029287e-05	-9.130498296496441e-05	-5.540394615479467e-05	-4.659441857684359e-05	-5.1378007064160104e-05	-4.513412721005986e-05	-3.899992082038919e-05	-5.490407663781187e-05	-4.9395027496910806e-05	-5.444730689012699e-05	-5.264413328061557e-05	-0.0001005250358505784	-9.846869473453309e-05	-0.00010071188276359419	-9.572440779852575e-05	-9.860589548152664e-05	-9.984628597452387e-05	-7.444908494660818e-05	-8.155107596805896e-05	-7.414087847394931e-05	-7.716853484627868e-05	-7.611281546469529e-05	-8.035053632255355e-05	-5.255855236072042e-05	-5.1410058893772926e-05	-5.116046867491671e-05	-4.263482803690662e-05	-4.2126266880455956e-05	-4.2410554124194e-05	-6.531659661201832e-05	-6.593201268185596e-05	-6.721092390328926e-05	-4.466926748748588e-05	-4.461200067922723e-05	-3.956001426746563e-05	-4.446510628469631e-05	-4.427627885117113e-05	-4.349406585741531e-05	-5.397502061894135e-05	-5.556222260356463e-05	-5.162467920759068e-05	-5.611730539870028e-05	-5.714495872084421e-05	-5.963450440551106e-05	-6.61611302796482e-05	-6.350925589507847e-05	-7.054540414629462e-05	-7.20496895328069e-05	-7.119828321149907e-05	-6.973681539417499e-05	-6.498762973670743e-05	-5.870039565257284e-05	-6.606178675887683e-05	-6.913248203992855e-05	-6.900801606350242e-05	-6.480639339357594e-05	-7.356760455671755e-05	-6.0093026563667616e-05	-7.290648105626898e-05	-6.23143792768499e-05	-6.637460469320595e-05	-7.591253290435536e-05	-7.081923849005325e-05	-7.270629192305975e-05	-7.186738431530443e-05	-7.695838616722804e-05	-7.776956834812844e-05	-7.474635700783136e-05	-8.681014136677732e-05	-8.879882385524027e-05	-9.173597499207862e-05	-6.938708136110568e-05	-6.756549091007e-05	-6.728290184036955e-05
CDX03.2	-4.3961449848801826e-05	-4.532916659902064e-05	-4.5043242743420697e-05	-7.950233131514559e-05	-9.224706204421455e-05	-9.121141955674317e-05	-5.528593530240625e-05	-5.5262652936436764e-05	1.0	-3.956507220408197e-05	-4.845722472506905e-05	-4.540342059014333e-05	-4.9555014178676424e-05	-5.539001830700106e-05	-6.571347479928794e-05	-4.2398025013404565e-05	-5.8967435969307855e-05	-6.190015067781688e-05	-7.54359142782017e-05	-7.214149808636794e-05	-7.28924283177386e-05	-4.301814857766539e-05	-4.292352900985055e-05	-4.232667163044929e-05	-4.7746172588712866e-05	-4.617565100088204e-05	-4.7267602638780925e-05	-5.6258859706447486e-05	-5.599544459256437e-05	-5.6603641049618275e-05	-6.420883167224772e-05	-4.2902570416478615e-05	-4.101294218359959e-05	-6.47435241135601e-05	-5.4417796035163016e-05	-8.821846803724128e-05	-2.6614129200868553e-05	-2.5702845137351844e-05	-2.6919600977357564e-05	-5.83568365536167e-05	-5.631557571220987e-05	-6.73382545105678e-05	-9.470086012878293e-05	-8.559180246198021e-05	-8.738922722063238e-05	-7.919204772568293e-05	-8.88818073050049e-05	-8.42553824484008e-05	-5.1126242192214964e-05	-4.2996892717884336e-05	-4.741114333583003e-05	-4.164934953240806e-05	-3.59887613739562e-05	-5.066496728738482e-05	-4.5581268378292804e-05	-5.024346444567442e-05	-4.8579512740557224e-05	-9.276356082865392e-05	-9.086598852152967e-05	-9.293598140860728e-05	-8.83335862600872e-05	-9.099259608482745e-05	-9.21372168051769e-05	-6.870091775294378e-05	-7.525456849823824e-05	-6.84165077088949e-05	-7.121040063006037e-05	-7.023619268034055e-05	-7.414672176641929e-05	-4.8500539469856095e-05	-4.744072046376439e-05	-4.7210400949295206e-05	-3.934301968217623e-05	-3.8873724213914816e-05	-3.913606181771836e-05	-6.02735431196043e-05	-6.084144330035308e-05	-6.202161058783574e-05	-4.1220381337700026e-05	-4.1167536063819535e-05	-3.6505610356978084e-05	-4.1031983293435994e-05	-4.085773510772067e-05	-4.013591628902272e-05	-4.980764310151905e-05	-5.12722982155626e-05	-4.7638770077648594e-05	-5.1784523415939935e-05	-5.273283226908143e-05	-5.50301616915606e-05	-6.105287087200106e-05	-5.8605746046811865e-05	-6.509863770089989e-05	-6.64867781554111e-05	-6.570110838262006e-05	-6.435247957961248e-05	-5.9969975570582354e-05	-5.4168174890058036e-05	-6.0961197602212765e-05	-6.379480642492946e-05	-6.367995038854394e-05	-5.9802732371928356e-05	-6.788749591155865e-05	-5.5453281641228296e-05	-6.727741734227288e-05	-5.7503125103482595e-05	-6.124986305986611e-05	-7.005137381097337e-05	-6.535132946658084e-05	-6.709268468658613e-05	-6.631854860950668e-05	-7.101647739882525e-05	-7.176502871188243e-05	-6.897523762461166e-05	-8.010758475322418e-05	-8.19427223130018e-05	-8.465309785119158e-05	-6.402974829206836e-05	-6.234880169821962e-05	-6.208803115350058e-05
