motif	tau	std
ZBED5.H14CORE.0.PSGIB.A	9.427579864887578e-05	0.00010312891468198439
OZF.H14CORE.0.P.B	0.0011888669643604526	0.0001352270578792327
SOX10.H14CORE.2.S.C	1.1325025334268781e-15	0.00011041961270588329
ZN853.H14CORE.0.SG.A	6.069868492742055e-17	8.386419401519923e-05
TBX19.H14CORE.0.PS.A	1.394007572356304e-20	0.00015113757899207252
ZN611.H14CORE.1.P.C	9.403870991030758e-19	0.00039287495420140743
ZN250.H14CORE.0.P.C	3.7818507671586495e-16	8.552489797582514e-05
ZN782.H14CORE.0.P.C	1.1988516485142623e-05	6.892124389768196e-05
ZBT47.H14CORE.0.PSG.A	7.023595559575693e-16	0.00011987849052571143
THB.H14CORE.0.P.B	0.0009623279458721258	0.00011953164495678627
Z705G.H14CORE.0.P.C	0.0004038825725926533	0.00014371675080669834
ZN524.H14CORE.0.S.B	0.0001503558820549797	0.00012082278949774911
NFIC.H14CORE.0.PSM.A	0.002262245946001282	0.00023750078529335327
MSD4.H14CORE.0.SGIB.A	1.7578537805117528e-14	0.0011009093212706357
ZN775.H14CORE.0.PSG.A	0.0001252482082328098	7.373918445726171e-05
ZNF16.H14CORE.0.P.C	3.0597528037574454e-13	0.00011212249457198015
PRD14.H14CORE.0.P.B	3.009055632154857e-15	0.0001214198234732563
ZN547.H14CORE.0.P.B	9.030274999567125e-13	0.00014293180801513286
ZN135.H14CORE.0.P.C	5.013761873739643e-16	9.28402605110598e-05
PROX1.H14CORE.0.SM.B	2.1388069752758146e-20	0.00015309773204304558
ZN665.H14CORE.0.PSG.A	3.378289525935928e-18	0.0001238254974931529
ZN157.H14CORE.0.P.B	0.0001337582562030491	0.00012172483796888271
CPEB1.H14CORE.0.S.B	3.7852403547314304e-13	0.00024766557754960145
HEY1.H14CORE.0.S.B	0.0010946317100618836	9.461936086490236e-05
Z354A.H14CORE.0.P.B	0.0012942416000317942	0.00011701501267541351
ZN667.H14CORE.1.P.C	2.90064807462535e-15	0.0001190122544532348
GLI4.H14CORE.0.P.C	6.739642621356045e-05	0.0001562018054388904
Z780B.H14CORE.0.PSGI.A	1.828884288629921e-15	0.0006000749849333325
CMTA2.H14CORE.0.PSGI.A	0.0005406716847868386	0.0001519667516780601
ZKSC5.H14CORE.0.P.C	1.8051294030884648e-16	0.00012850268182964337
ZN124.H14CORE.0.P.C	5.530070456726714e-05	0.000522041700730714
GCM1.H14CORE.0.S.B	4.338007260339925e-16	0.0002074215409139266
ZN142.H14CORE.0.PSGI.A	8.016429280486183e-18	0.00015511519526938353
ZN134.H14CORE.0.P.C	1.1444845852833667e-15	0.00011006977911622324
ZN667.H14CORE.0.P.C	7.89929992635668e-15	0.00011174262358789393
ZN263.H14CORE.0.PM.A	0.0013144801905374105	0.00028802388861430545
ZN449.H14CORE.1.S.C	1.9149071548891703e-16	0.00014317901471182112
ZFX.H14CORE.0.P.B	0.0008813395665060993	9.103779538109931e-05
KAISO.H14CORE.0.P.B	0.00245880309758483	0.00018526299881679135
KLF3.H14CORE.1.M.C	0.00010277270030939352	0.00010474462051902847
HSF5.H14CORE.1.S.C	1.6159405611072188e-18	0.00041519736344565635
ZN565.H14CORE.0.P.C	0.0002196731447691619	0.00011203575745090676
ZN660.H14CORE.0.SM.B	2.2663908279245491e-13	0.00010215325827014616
ZN282.H14CORE.0.P.B	8.791882560980579e-06	0.00026999177485316066
RFX3.H14CORE.2.S.B	8.298504380455742e-15	9.13842551831292e-05
ZN707.H14CORE.0.P.B	0.00023016821753950442	0.00010746228245904217
ZN33B.H14CORE.0.P.C	5.704521022576919e-15	7.488308627590968e-05
DMRT1.H14CORE.0.PS.A	2.3766966371397106e-15	0.00012844275131830506
ZN823.H14CORE.0.P.C	0.0008362874364278585	6.711747002351809e-05
ZN574.H14CORE.0.P.B	0.00035276951884269	0.00010758020428874988
ZNF76.H14CORE.1.SM.B	0.003925513614292385	8.094977051636927e-05
ZN322.H14CORE.0.P.C	0.0003737356818997053	0.00011714985362287815
ZN678.H14CORE.0.PSG.A	1.5026445904096014e-16	0.00022050074579378317
F200B.H14CORE.0.PSGIB.A	6.2107610438925274e-15	6.977272003212424e-05
ZN341.H14CORE.0.P.B	3.1721245323710403e-14	0.00010498993555912531
ZBT16.H14CORE.0.P.B	0.0002319234741972045	7.090007746144304e-05
ZN208.H14CORE.0.SGI.A	0.000665746013601424	0.00011280991162465306
IRX3.H14CORE.0.M.C	0.0005466378462339558	0.0002443621748308708
Z286B.H14CORE.0.PSG.A	0.00020243646653362953	0.00023608892193311578
ONEC2.H14CORE.3.P.B	3.1378559474025196e-18	0.0007399829447645623
ZN613.H14CORE.0.P.C	2.319613562653557e-17	0.00014956776348692445
ZN516.H14CORE.0.S.C	0.0005668689551216027	0.00014430369460908897
HOMEZ.H14CORE.0.S.B	7.620604503111041e-16	0.00012196242439150274
ZN302.H14CORE.0.P.B	9.335941487671964e-15	8.900842607481157e-05
NR6A1.H14CORE.2.SM.B	0.00042156623182634296	8.702964885458692e-05
SRF.H14CORE.0.PSM.A	0.0008335415729338422	6.459800815777503e-05
ZBT22.H14CORE.0.SM.B	1.1238762184176883e-15	0.00014853315750174722
ZN317.H14CORE.1.P.B	0.0006126819095868403	0.0003126035812141801
ZN573.H14CORE.0.P.C	9.755713451186047e-15	7.777664333645794e-05
TF2L1.H14CORE.0.PSM.A	1.2957064944498536e-16	0.00010769721876332081
ZN177.H14CORE.0.SM.B	0.000784465230546329	9.301258538471047e-05
NANOG.H14CORE.1.P.B	8.54962805894678e-15	0.00011248683380404146
ZNF83.H14CORE.0.G.C	0.0006924252962547849	0.0001676323733759224
ZN320.H14CORE.0.P.B	0.0008235397683581175	0.00017213605114081482
TZAP.H14CORE.0.P.B	0.0002179198058653818	9.673127401980928e-05
RUNX1.H14CORE.0.P.B	0.0005428224151240063	0.00010587780361339183
MSD1.H14CORE.0.PSGIB.A	6.673831445955467e-13	0.0002260464872405437
HXD10.H14CORE.0.SM.B	7.182727964921356e-05	0.00011778765110320903
P73.H14CORE.0.PS.A	0.0005507117194650864	8.3341133948317e-05
ZN879.H14CORE.0.P.C	1.0691155345845222e-17	0.00011587433148897083
ZN275.H14CORE.0.SG.A	5.887274366331511e-05	6.31468844850746e-05
ZN860.H14CORE.0.P.C	1.2365214755237516e-14	9.844924847417046e-05
ARNT.H14CORE.0.P.B	8.25574844659562e-05	0.00010334697660020816
ZIM3.H14CORE.0.P.B	0.0002445853636749946	0.0002183115129843505
TCF20.H14CORE.0.B.B	0.00084089288333811	6.718142544230082e-05
MEF2D.H14CORE.1.M.C	4.71392917161181e-16	9.086498764681129e-05
ZNF12.H14CORE.1.M.C	0.00031068848766242844	0.00024422740140977946
ZSC31.H14CORE.0.P.C	0.00011593884836955641	0.00012421258418133328
ZN584.H14CORE.0.P.B	0.0004013271414234738	7.873894214675854e-05
ZFP69.H14CORE.0.P.C	0.0003588213788405989	0.00010488417867056027
ZNF8.H14CORE.0.P.C	0.00025909404452675145	0.00011573937271759409
ZN611.H14CORE.0.P.C	3.814781428037557e-18	8.456800429783049e-05
ZNF12.H14CORE.0.P.C	8.555561410750902e-17	0.00013026551477961912
SP1.H14CORE.2.P.B	0.0034161950620967547	0.00016672102419544143
ZN214.H14CORE.0.P.B	0.0002196387028107717	0.00012952934308228188
ZN526.H14CORE.0.S.C	2.2012256643889506e-17	0.00020636474931093882
PAX7.H14CORE.2.PM.A	7.902641878535824e-05	9.292468644868137e-05
GRHL2.H14CORE.0.P.B	0.00033054428776828934	9.544078081081746e-05
ZN436.H14CORE.0.P.C	0.0005082404763431516	9.831177496234897e-05
ZN721.H14CORE.0.PSG.A	0.0008428263848965538	0.00010348895621857673
ZFP90.H14CORE.1.P.C	0.0006216371918059742	0.00014840648125162814
ZN133.H14CORE.0.P.B	1.8878156140307133e-09	8.239432739169818e-05
FER3L.H14CORE.0.SM.B	0.0011732747400085466	9.489662814874776e-05
FOXK1.H14CORE.0.PS.A	0.004577859223761634	0.0001601679179877137
ZN254.H14CORE.0.P.C	5.751859628185498e-16	0.00010953046144246405
HMX1.H14CORE.0.SM.B	4.254008962635608e-13	8.900880612662625e-05
ZN841.H14CORE.0.PSGI.A	0.00027163768777922634	0.00012161283248485972
ZN276.H14CORE.0.SM.B	1.636170987430849e-16	9.976193012575148e-05
ZN669.H14CORE.0.P.B	6.835434355770499e-05	0.00010235680681621519
MTF1.H14CORE.0.SM.B	0.0008096841809266243	0.00012778448239931291
MYNN.H14CORE.0.P.B	0.0005342930507943308	0.00020723397750598032
ZN483.H14CORE.0.P.C	1.1016260244964794e-15	0.00036318008258232336
ZN668.H14CORE.0.SG.A	0.001114826925034237	0.0008929829441295741
KLF10.H14CORE.1.PSM.A	0.0004868288305840597	8.528923276135514e-05
FOXB1.H14CORE.0.SM.B	0.002051685530864509	0.0001446335441024543
HNF1A.H14CORE.0.PS.A	0.015087282953070737	8.709891612270589e-05
ZN205.H14CORE.0.P.C	0.00012370696021609236	0.00012246034653482638
ZN432.H14CORE.0.P.C	0.00043304916004978047	7.350056211727029e-05
RFX4.H14CORE.0.SM.B	0.0008047603623416	7.573698394136604e-05
STAT6.H14CORE.0.P.B	0.000986038609821115	0.00021258608688011092
MYOG.H14CORE.0.PSM.A	1.5272757083870157e-11	0.00010068825749449978
ZN329.H14CORE.0.P.C	0.00034172984213550796	7.568778210631115e-05
ZN648.H14CORE.0.PSGI.A	0.0012353287060563579	0.00012323516284422592
ZN749.H14CORE.0.P.C	0.0006698375643028355	0.0001081700467947361
ZN677.H14CORE.0.P.C	1.810871126463705e-18	0.00010634466771221052
ZN692.H14CORE.0.P.C	0.0007885076842082465	0.000103587591428321
MYBB.H14CORE.1.S.B	0.0027135820019308734	7.260059117493872e-05
ZN532.H14CORE.0.SG.A	0.0003409199395027387	0.00011925205490672614
ZN878.H14CORE.0.PS.A	0.0005448146511933879	0.00019180325093247426
ZN497.H14CORE.0.SG.A	0.0005789916806105637	9.214852578330706e-05
HINFP.H14CORE.1.P.B	0.0011646176160297406	0.0007016603950022087
ELYS.H14CORE.0.B.B	0.0011494268197261397	9.750664064396859e-05
ZN575.H14CORE.0.PSG.A	1.1801021992137165e-15	0.00029129347178740193
SOX10.H14CORE.1.PSM.A	0.0010598944493362867	0.0001184362639596272
ZN433.H14CORE.0.P.C	0.0008010163947602603	0.0001229313966588847
TBP.H14CORE.0.P.B	0.0065862274952729755	0.00010367240332770051
DMRTA.H14CORE.0.SM.B	0.0017597471070957312	0.00011464889112829156
ZN75D.H14CORE.1.P.B	5.80806771044048e-16	8.370171130545298e-05
SOX2.H14CORE.3.S.B	0.0010084776052626655	0.00013919356326094832
PRDM4.H14CORE.0.PSM.A	0.0006182532194450425	9.062936022845978e-05
PAX7.H14CORE.0.P.B	1.1805979194480264e-12	0.00011058030020894387
ZN649.H14CORE.0.P.C	0.0005082383389499238	8.844149563288593e-05
GATA1.H14CORE.1.PSM.A	0.003204130922955809	0.00014132243513538526
ZN563.H14CORE.0.P.C	2.1581473035426476e-15	0.00010887036528618163
NF2L2.H14CORE.1.P.B	0.000860349059474949	0.00027410791484515595
NR2E1.H14CORE.1.S.B	0.00024164286440427605	0.00012650304321178005
SP100.H14CORE.0.PSGI.A	5.6369919825005666e-14	7.843006182360199e-05
OLIG1.H14CORE.0.S.B	8.15399358102212e-13	0.00012359587492180723
DPF1.H14CORE.0.SM.B	0.001691599314487602	0.00011504320218839842
ZN567.H14CORE.0.P.C	3.2670228161417053e-16	0.00018433636928711036
ZNF48.H14CORE.0.PSG.A	1.7709614448776905e-15	0.00012517587689645564
ZN154.H14CORE.0.P.C	0.000529170154276993	0.00013088635862135528
TYY1.H14CORE.0.PSM.A	0.0051316884266659635	8.543200800327143e-05
PRDM6.H14CORE.0.P.B	1.193816711656003e-14	0.00016081923475774724
MBNL2.H14CORE.0.B.B	0.00011219241393959457	0.0001825766287662303
RBAK.H14CORE.0.P.C	0.000565639735204384	0.00014097142350085894
MBD1.H14CORE.0.PSIB.A	0.0030442902198010405	0.00010685700615505036
MYB.H14CORE.0.P.B	0.0003147984522711592	8.332940337527856e-05
ZN75D.H14CORE.0.P.B	0.0005858389420917074	9.712509018740903e-05
ZFP90.H14CORE.0.P.C	8.178488786729119e-05	9.392192640275865e-05
ZN502.H14CORE.0.P.C	1.941020194304036e-14	0.0001203028020600271
ZN746.H14CORE.0.PSG.A	3.832641545590597e-18	0.0001767949519786798
ZN680.H14CORE.0.P.B	8.841676302325905e-14	7.970613624068731e-05
ZN107.H14CORE.0.PSGI.A	3.2563588223551138e-18	0.00011492958156365637
FOXJ2.H14CORE.1.SM.B	0.00048439346389440657	0.00022897051584796994
ZN266.H14CORE.0.P.B	1.590185317899462e-05	0.00025239094536733104
AP2A.H14CORE.0.PSM.A	1.0368289211799258e-16	0.00011489101508060008
ZN362.H14CORE.0.PSGI.A	0.00031023055834900217	0.0001407159772346857
ZN793.H14CORE.0.P.B	0.00021364826890782001	0.00010302948229517287
ZN875.H14CORE.0.P.C	0.0007241398118313704	0.0002206797638668318
ZN211.H14CORE.0.P.B	8.456958224510116e-13	0.00014931481343036338
ZN121.H14CORE.0.P.B	0.0020104411343114673	0.00012157951743800578
SUH.H14CORE.0.P.B	6.545477736089076e-05	9.444221439952411e-05
ZN790.H14CORE.0.P.C	6.7958365728797e-20	9.009796936201784e-05
ZN713.H14CORE.0.SM.B	0.0005746556675096716	0.0001651257451318497
ZN557.H14CORE.0.P.C	3.6233827122758106e-05	8.875460361929692e-05
ZN605.H14CORE.0.P.C	0.0006353361762212405	0.00015484147073069844
ERR1.H14CORE.0.PSM.A	0.0024196478892338147	9.674573736377961e-05
Z280A.H14CORE.0.P.B	4.134790406093386e-15	7.264842335893223e-05
E2F4.H14CORE.2.S.B	0.0024964687102480006	0.00013436380954147278
HNF4A.H14CORE.0.PSM.A	0.010094343596714104	0.00010323823271721285
ATMIN.H14CORE.0.P.B	0.0006431267606551808	0.00014314835350609108
BATF.H14CORE.0.P.B	0.0008227966792015096	8.45925710606335e-05
ZN429.H14CORE.0.P.C	0.0007272164762078504	8.586960479676183e-05
ZN506.H14CORE.0.P.C	0.0002591766497421131	0.000217422852430938
ZNF41.H14CORE.1.P.C	1.2442364241109453e-19	0.00012203502759835086
ZNF90.H14CORE.0.P.C	0.0002725548782586109	0.00011634329791306491
ZN443.H14CORE.0.P.C	4.001097729530852e-16	0.00010236784711619442
AHR.H14CORE.0.P.B	3.2533060683579454e-05	0.00012037387384237588
NR1I2.H14CORE.0.M.C	2.4751942816106867e-16	0.00014725689934696955
VEZF1.H14CORE.0.P.C	0.00018248793394391404	7.581514767391e-05
FOXE1.H14CORE.1.S.C	0.0034257449057735006	0.000114173007317717
ZN267.H14CORE.0.P.C	0.00010820572184494787	0.00017093820025656335
TBX5.H14CORE.1.P.B	0.0005191747988783681	7.313965416831856e-05
ZN568.H14CORE.0.SG.A	0.0003448816481331422	9.683117949849745e-05
ZBT40.H14CORE.0.PSG.A	0.00025885002663611994	0.00014115897177025758
BARX1.H14CORE.0.P.C	0.0011415940604955867	8.48965547971337e-05
SATB1.H14CORE.0.P.B	0.00043360899246156523	0.0001822806902452378
ZNF23.H14CORE.0.P.C	6.308405131818257e-17	8.812390279207795e-05
ZN724.H14CORE.0.PSG.A	0.00042731103447980474	0.00012484367873941913
ZN274.H14CORE.2.P.B	0.000503394535220901	7.302281517514147e-05
ATF1.H14CORE.1.P.B	0.0021946662837910706	0.0001305093612125747
NANOG.H14CORE.0.P.B	0.0004266419875212332	0.0001653746766385568
ITF2.H14CORE.0.S.B	1.2851186473586255e-16	0.00019681626640783153
ZFP91.H14CORE.0.SGI.A	0.0002379813259743007	9.606333941073551e-05
PIT1.H14CORE.0.SM.B	0.0004029181342162028	0.000502870540085594
ZN507.H14CORE.0.I.B	4.152144946669454e-05	0.0017040981658434091
MYSM1.H14CORE.0.P.B	3.87847039793681e-17	0.00014218596448237677
ZN470.H14CORE.0.PSG.A	0.00033108419149805053	0.00010208467930122849
HSF1.H14CORE.1.P.B	0.0004362600485935775	0.00012134555611148745
NFIC.H14CORE.1.PSM.A	0.0020536829746914845	0.00010303398917422143
ZN431.H14CORE.0.P.C	3.5516660652712804e-05	9.252085475897026e-05
SOX9.H14CORE.2.S.B	3.8940684758929975e-05	9.880432097555997e-05
ZN467.H14CORE.0.P.C	0.0012284660985764932	8.845689501097203e-05
ZN296.H14CORE.0.S.C	0.000849319114980926	0.00013746393565747706
ZN771.H14CORE.0.SM.B	0.00018066478929814337	0.00012737438592660144
