	mean	std
ZN101.H14CORE.0.P.C	0.01738393287652254	0.0003392283974026017
ZN189.H14CORE.0.P.B	-0.0041748716199377645	0.00035589499861764576
ZN215.H14CORE.0.PSG.A	-0.019347608014415183	0.0003363536131488459
ZF69B.H14CORE.0.P.C	-0.0004528593199189584	0.00034327594595693093
ZN566.H14CORE.0.P.C	-0.010804567407117917	0.0003427293677166546
SCRT1.H14CORE.0.PSM.A	0.01947804086911452	0.00042142775356819904
ZN766.H14CORE.1.P.B	-0.0035944659004805966	0.00036553121523452844
ZKSC8.H14CORE.1.P.B	-0.010121350942892402	0.00046087834736128493
ZN816.H14CORE.0.P.B	0.02009734854930234	0.00035537898068830465
ZNF30.H14CORE.0.P.C	0.023915148770234727	0.0003723072311264323
MYPOP.H14CORE.0.PSGB.A	0.006933242612148883	0.0003919361905114659
ZN100.H14CORE.1.P.B	0.013503424439229953	0.000488350648143417
FOSB.H14CORE.1.M.C	-0.005422769243100713	0.00040675535502290514
BATF2.H14CORE.0.PSG.A	4.988528327367833e-05	0.0005142981318829248
ZN493.H14CORE.0.PSGI.A	0.00027021510197684524	0.00039485139659904103
ZN682.H14CORE.0.P.B	-0.009199196512603746	0.0003982157870574547
DACH1.H14CORE.0.S.B	0.009940226119165948	0.0004061820486073811
PAX8.H14CORE.0.PSM.A	-0.0079930019713957	0.0003173714499528556
ZN430.H14CORE.0.P.C	-0.011458249856524067	0.00034479949865293385
ZN799.H14CORE.0.P.C	-0.007873724333525062	0.000339192054622581
ZN480.H14CORE.1.P.C	0.007187831978213628	0.00037652568111934284
NR1D1.H14CORE.0.P.B	-0.0110877176296222	0.00041977115351428873
ZBED1.H14CORE.0.S.B	0.007715248328141865	0.0004098581468247069
ZN684.H14CORE.0.P.C	-0.005090592805625985	0.0003316051828450265
ZN528.H14CORE.0.P.B	-0.007874865776925012	0.0003291259272851911
ZN672.H14CORE.0.PSG.A	0.00656466433105656	0.0003600123489594254
SP5.H14CORE.1.P.B	-0.01175676091107863	0.0005619239358598258
ZN549.H14CORE.0.P.B	0.017830931483443734	0.00032401527542872413
ZFAT.H14CORE.0.PSGI.A	0.013388402135031126	0.0003206546877763319
PRDM9.H14CORE.0.P.B	0.006327598139003672	0.0003464375031272348
ZN160.H14CORE.0.SG.A	-0.006829056627407087	0.0005006710467745574
ZFP1.H14CORE.0.PSM.A	-0.0014116512351748291	0.00033362255821052083
ZNF66.H14CORE.0.PG.A	0.0028252381745724787	0.00034816508220033535
SMAD3.H14CORE.1.P.B	0.001268288849082734	0.00037269496381552177
ZN880.H14CORE.0.P.C	-0.01789898496469356	0.00038181214345992567
TIGD5.H14CORE.0.PSGI.A	0.007848410724795692	0.0003653273518966323
ZN730.H14CORE.0.P.C	-0.0004471919071280424	0.00039671141325759677
ZN213.H14CORE.0.P.C	-0.011372401419258963	0.000331271938683395
ZN410.H14CORE.0.SM.B	0.0030225770736310633	0.0003567574896841295
PRD15.H14CORE.0.P.B	-0.02748954646487231	0.0004465835374876094
ZNF79.H14CORE.0.P.C	0.02598622241612293	0.00042173845591164877
ZN776.H14CORE.0.P.C	-0.006555398184566427	0.0003248118309144209
ZN454.H14CORE.1.SM.B	0.003146174981528732	0.0004488465022733294
ZN614.H14CORE.0.P.C	-0.008440814913419605	0.0003666291841584607
ZN805.H14CORE.0.P.C	-0.0013371976647983206	0.00032106714727856794
CUX1.H14CORE.2.P.C	0.004644067513952247	0.00035437561286577244
