motif	tau	std
NACC2.H14CORE.0.PSGIB.A	0.0009488341905918484	0.0001700444060731397
ZN787.H14CORE.1.S.C	2.181950627688867e-19	0.000251550249567577
ZN239.H14CORE.0.P.C	0.0004841842117048298	0.00023008032582381028
ZBT16.H14CORE.0.P.B	0.001152943610582999	0.00048658507787419667
ZN502.H14CORE.0.P.C	3.179977749259066e-17	0.00021526260861347204
ZN37A.H14CORE.0.P.B	6.29080625911011e-20	0.0003001537716990583
ZKSC8.H14CORE.0.P.B	3.297184009778548e-17	0.00022018531390915176
MYSM1.H14CORE.0.P.B	2.652270029345065e-19	0.0003254905950374902
ZF64B.H14CORE.0.P.B	0.0008705734616470322	0.00025797113861500913
ZN214.H14CORE.0.P.B	1.0887645172381665e-17	0.000268672903161947
ZN142.H14CORE.0.PSGI.A	0.0006631574066235517	0.00026106766610466955
ZSA5A.H14CORE.0.SM.B	0.00013788164335504628	0.00021111389717712073
ZNF24.H14CORE.0.P.B	0.0010560352231007342	0.0001463043689068629
FIZ1.H14CORE.0.PSGI.A	0.0003878602368433484	0.00021742046030438889
VDR.H14CORE.0.PS.A	0.0003105373714823814	0.00039713674614843354
ZN490.H14CORE.0.P.C	0.0007330085227080128	0.00027256552561457113
ZXDA.H14CORE.0.PSI.A	0.0006528387848869003	0.00013819234807966284
SOX10.H14CORE.2.S.C	3.0168999763877496e-05	0.00035490495961335554
ZN177.H14CORE.0.SM.B	9.796697868285067e-05	0.00022297070710489047
NR1H4.H14CORE.0.P.B	0.0005712765818594758	0.0002200093737234078
ZN789.H14CORE.0.P.C	6.518060474394117e-06	0.00024486896620573735
ZN678.H14CORE.0.PSG.A	1.2683706420925354e-15	0.0002498695393714464
ZN768.H14CORE.1.P.B	0.0010499145132403806	0.0002882058582226613
ZN101.H14CORE.0.P.C	0.0005464092466584717	0.0004117805055530237
MEIS2.H14CORE.0.P.C	0.0009688967452560456	0.00018056607881708947
ZN266.H14CORE.0.P.B	0.00021482980661972784	0.0002861792666721477
ZN257.H14CORE.0.P.B	1.2446448900026596e-16	0.0002071886441894256
ZN674.H14CORE.0.P.C	0.0006104948243606817	0.00015653961215394372
ZN793.H14CORE.0.P.B	3.0061101237394145e-18	0.0003630695631925617
ZNF79.H14CORE.0.P.C	0.00023581982787856766	0.0002660955747741147
ZN341.H14CORE.0.P.B	0.00030455119265543085	0.000585781440903476
ZN436.H14CORE.0.P.C	3.781626047854635e-13	0.00021116733204822242
ZBT37.H14CORE.0.M.C	5.508282493972652e-19	0.00023202614393966087
ERR1.H14CORE.0.PSM.A	0.0005908648053080671	0.00021457809236981497
ZN440.H14CORE.0.P.C	0.00014867702910468267	0.0003480221421801782
STAT6.H14CORE.0.P.B	0.00015201538354237798	0.0002965059722533747
LHX8.H14CORE.1.M.C	0.00035193286772427785	0.00016073071651110505
ZN554.H14CORE.0.P.C	0.00014246027369218178	0.0003055556627102771
YBOX1.H14CORE.0.SM.B	0.000778902006508722	0.00022248976845436452
TF2L1.H14CORE.0.PSM.A	5.841116767488272e-20	0.00026151928773135414
ZIK1.H14CORE.0.P.C	1.434245583563001e-17	0.00016392949433330966
TEF.H14CORE.0.SM.B	0.00023102377505482093	0.00039344858418807163
ZN416.H14CORE.0.P.C	0.0003394952345887275	0.00020463142991569502
MBD3.H14CORE.0.P.B	0.0020969213519881963	0.00016587836903257425
ZFTA.H14CORE.0.PSGIB.A	7.888842911049247e-16	0.0002507869246280475
ZN713.H14CORE.0.SM.B	8.404308826763852e-17	0.0008247491786915241
ZN791.H14CORE.0.P.C	6.515509524561667e-15	0.00015559394411527547
ZN845.H14CORE.0.PSG.A	0.0004397201390306978	0.00037703095930264826
TZAP.H14CORE.0.P.B	1.02320689006778e-06	0.00026877298312205135
ZN878.H14CORE.0.PS.A	2.053190186615912e-17	0.00032710621882393767
