motif	tau	std
ZN664.H14CORE.0.P.C	0.0006526898291263351	0.00010906142421637456
DPF1.H14CORE.0.SM.B	0.0020954119664166096	9.631574464889086e-05
HSF2.H14CORE.0.PSM.A	3.416077668761482e-15	0.0001580752837681183
BARX1.H14CORE.0.P.C	0.00073633873868966	6.546173350696922e-05
MYCN.H14CORE.1.M.C	0.0009300322492032672	0.0001076242364281651
MEF2D.H14CORE.1.M.C	3.393831302079617e-16	0.0001704274253646654
ZN208.H14CORE.0.SGI.A	0.00048561609745019783	8.953687212227551e-05
ZN772.H14CORE.0.PG.A	6.759834110437212e-05	0.00023184270738675698
RLF.H14CORE.0.PSGI.A	0.0005991073242238167	7.30957074328279e-05
TIGD7.H14CORE.0.SGIB.A	0.0005861607164883177	9.001018048920914e-05
ZN480.H14CORE.0.P.C	1.9757102102145682e-17	7.674812581070507e-05
OLIG1.H14CORE.0.S.B	0.00040480121339807855	0.0001650349124702811
ZN766.H14CORE.1.P.B	3.294825794040311e-15	7.501550466156403e-05
ZN124.H14CORE.0.P.C	0.00016685963520118586	0.00010009416915138796
PRDM5.H14CORE.0.PSGI.A	0.0007845217007763682	0.0001223449134234877
ZN251.H14CORE.0.PSGI.A	0.000903868687433907	7.496390031328504e-05
GLI2.H14CORE.0.PSM.A	9.058947514507358e-05	7.889614938785115e-05
NANOG.H14CORE.2.M.C	0.0007131894007936937	7.063252094260799e-05
PO2F2.H14CORE.1.M.C	1.1874306616677094e-14	0.0005239993037076011
ZN627.H14CORE.0.P.C	0.0006315587338259583	0.0001313641405921408
ZF64B.H14CORE.1.P.B	0.00045651533088042696	0.00013912297113871904
FOXR2.H14CORE.0.M.C	0.0006146713597633008	0.00010990016530854542
ZNF12.H14CORE.0.P.C	4.28072999400632e-15	7.223385141521937e-05
ZN233.H14CORE.0.PG.A	1.853705766368238e-15	0.0002474918105584165
ZN526.H14CORE.0.S.C	1.96495105501979e-16	0.00014351662931294976
ZN841.H14CORE.0.PSGI.A	7.332415896032912e-05	8.070932228830131e-05
ZN136.H14CORE.0.P.B	1.0955722953873315e-14	9.841011063225406e-05
TEAD1.H14CORE.2.S.C	0.0005075237508236838	0.00013860171830713634
FWCH1.H14CORE.0.PSGB.A	0.0016229987030884215	0.00010855715298401711
ZN273.H14CORE.0.P.C	0.00020271488962127576	8.062638478876969e-05
ZN222.H14CORE.0.P.C	3.3165700096702827e-15	0.0001306710553655653
CXXC4.H14CORE.0.PSGIB.A	0.0019754698076110203	9.421186454718282e-05
DACH2.H14CORE.0.S.B	0.00010166774052882854	0.0012844191341508501
ZBTB2.H14CORE.0.SM.B	0.0003493866459671674	0.00012790641265622509
ZN766.H14CORE.0.P.B	1.1725897161356726e-15	7.50967881385361e-05
TERF1.H14CORE.0.PSGB.A	0.0002349407736270777	9.012221811021568e-05
TCF20.H14CORE.0.B.B	0.0004268259247780498	0.0001388281125282162
ZSC25.H14CORE.0.PSG.A	4.0325270442929025e-17	0.0001450459245181125
GRHL1.H14CORE.1.PS.A	0.00016336522126026958	0.00015666357096078844
TIGD4.H14CORE.0.SGI.A	6.285782018201852e-19	7.881438987192678e-05
ZNF81.H14CORE.0.P.C	0.0004857871126388679	0.0001202753157730459
ZNF26.H14CORE.0.P.B	0.0005219177767244137	9.265288440202346e-05
ZN394.H14CORE.0.P.C	4.658156375746087e-14	8.451154138884287e-05
Z587B.H14CORE.0.SG.A	2.4425577467534282e-14	9.124235609044064e-05
BCL6.H14CORE.0.PSM.A	9.228653050570572e-05	0.00015445528861090556
ZN567.H14CORE.0.P.C	4.4675205971664625e-14	8.889053337523832e-05
SUH.H14CORE.0.P.B	0.00025239461788960355	8.15245908149984e-05
SP100.H14CORE.0.PSGI.A	6.920620472470621e-05	8.463319619694988e-05
FOXK1.H14CORE.0.PS.A	0.006496560410626897	6.157668004113444e-05
ZN749.H14CORE.0.P.C	0.0007740173913743366	7.236639607316135e-05
ZFX.H14CORE.0.P.B	0.0009588089845534377	0.000103184873882223
SRF.H14CORE.0.PSM.A	0.0006195966697852147	9.539769353925506e-05
Z280A.H14CORE.0.P.B	1.1352113771229283e-15	0.000133338292794802
ZN778.H14CORE.0.P.C	6.701270796394553e-05	0.0001901112616664824
SPI1.H14CORE.0.P.B	0.00261802776472214	8.118417364130332e-05
PO3F2.H14CORE.0.P.B	0.0006104473751140369	8.32775030103332e-05
SRBP2.H14CORE.1.P.B	6.086460233756981e-05	0.00011310746321933013
Z705G.H14CORE.0.P.C	0.0002389750236200999	0.00018188107484590492
ZN649.H14CORE.0.P.C	0.0009315646259358002	6.265067309779326e-05
GRHL2.H14CORE.0.P.B	0.0007316751904303751	0.0001229195965357368
ZN528.H14CORE.0.P.B	7.008912805737375e-16	6.297000737626777e-05
PRDM9.H14CORE.0.P.B	0.00027764345946348397	0.00013544547888680165
ZN433.H14CORE.0.P.C	0.0009405821011326327	6.347503645125983e-05
ZN283.H14CORE.0.P.C	2.2113021859188174e-13	6.901663246183875e-05
ZKSC1.H14CORE.0.P.B	0.00043105160450063895	6.759774178541744e-05
HNF1A.H14CORE.0.PS.A	0.01777376557202787	0.00010345393196458814
