	overall	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
ZFP91.H14CORE.0.SGI.A	6.002461493387497	8.247073726139453	0.6872512673741029	0.09033197809241042	1.3782127903122523	11.813816670207812	2.493357144450959
TBX5.H14CORE.1.P.B	2.550551820983009	4.778561772548721	0.5528295933792572	2.8834113376473285	1.3659140053861243	1.6735072212395081	1.7062256427608613
HMX1.H14CORE.0.SM.B	1.9944253597649129	4.629465447127197	0.8957894457512727	0.22538338172521025	0.37779484859248946	0.5521336512804725	1.064719611690889
ZN317.H14CORE.0.P.B	2.422166997122133	5.5299868311946545	0.3024274281995697	1.3035878330082742	0.8433930321533716	0.38592677194059216	1.4034060534355859
NACC2.H14CORE.0.PSGIB.A	3.8386987633673075	5.3600720988193284	1.9292172004676085	1.149718203753609	1.1573151663367922	6.525356660617215	3.2741239093240853
ZN787.H14CORE.1.S.C	5.079713540145469	8.031311464699355	7.044170003451456	3.093198718531867	2.756995961373107	4.837875430604265	0.3531278715812305
ZN239.H14CORE.0.P.C	3.657701774170726	0.7755399302045297	5.228416169603895	0.4996172288736293	3.703983239559892	5.571056615299962	2.707233784051083
ZBT16.H14CORE.0.P.B	2.7559889080771973	5.512803554138172	2.2598517518224464	0.24077267977072278	2.3647383231796844	2.0892834017483475	0.24464719224635859
ZN502.H14CORE.0.P.C	1.7821067132556208	0.011078268518944188	2.971035336653832	0.11623646811916066	2.069357965853186	2.0198509816388404	1.361139606916623
ZKSC8.H14CORE.0.P.B	0.612969257192576	0.8675421520674571	0.039064709761179456	0.04069920761282601	0.024328004876822712	1.1533804987813259	0.40950894022730683
ZN214.H14CORE.0.P.B	3.3040757979634576	3.7673817067864968	0.8149030119155442	1.2012015394783766	0.002256572160264053	6.852545997945795	1.497996176277675
ZSA5A.H14CORE.0.SM.B	5.502667625325557	5.687253003796248	2.180221017887938	0.4198743184847826	1.6806814651096178	11.594640721854338	2.6723056437161765
ZNF24.H14CORE.0.P.B	6.084743613468138	6.367602201755927	0.7956479402419592	0.5587801121046824	0.2360830982704778	13.058199010902177	3.175009252573956
FIZ1.H14CORE.0.PSGI.A	7.8965825575643045	4.123305202936829	0.48329332702548944	1.8539017944562626	1.0501600334634347	18.206538685676076	4.569796431097113
VDR.H14CORE.0.PS.A	1.423847569647479	0.4697093669415687	2.530095640671291	1.9896488632971572	0.5859977275982226	1.052029798063183	0.3649355247531632
ZXDA.H14CORE.0.PSI.A	4.410484613600554	2.836061520558496	3.0359542131725274	0.07744441897845399	2.23363129904054	8.704797290496478	4.322659128505452
ZN177.H14CORE.0.SM.B	6.0138169453387995	9.262327313228445	1.4453624232113031	0.6508206480020399	1.6147857808124335	11.02594262694874	2.1245409560444997
NR1H4.H14CORE.0.P.B	8.99780703405342	14.609082980374291	2.262863226872643	2.773979567598364	0.9603533863657162	15.917648698485197	2.286602646903952
ZN789.H14CORE.0.P.C	1.740583792548294	1.4410366121746545	0.4807832787114764	0.3055670914636513	0.04257039230286332	3.717381678310678	1.3985501516385346
ZN768.H14CORE.1.P.B	2.908335572210146	6.608688735241723	0.6263960967225941	2.17823152396165	0.49779300457504116	0.7841802578042826	1.0372689188842086
ZN101.H14CORE.0.P.C	1.72221569870001	1.5496362020873178	0.5460336826436762	0.7269678983550275	0.18506032450377424	3.3009325024510847	1.9072889925256247
MEIS2.H14CORE.0.P.C	3.5379987189193116	3.64676213721182	1.2955015012639737	1.7885194723036557	0.5436237350506546	7.308756212231888	1.7930882151504004
ZN266.H14CORE.0.P.B	1.5003990643886098	1.111270625725013	1.3389456725395699	1.2327261494110238	1.849288395320849	2.3196714531846	0.39891003706091954
ZN674.H14CORE.0.P.C	2.5785593355482606	1.5550890371938182	0.4993693272338414	1.579802801126553	1.3650025528309544	5.46836396536505	1.7216633020689154
ZN793.H14CORE.0.P.B	2.507830404497665	5.6814447808842035	1.6022267412668396	0.9015730375116657	0.900071458644026	0.881021435796633	0.7001238138385695
ZN436.H14CORE.0.P.C	4.172796726976371	4.114273275212203	0.5464872687906378	0.06431748150710044	0.0038068104625781714	9.053335845930263	2.2979253818332572
ZBT37.H14CORE.0.M.C	1.1580981149976055	0.04756619296648907	0.5845173662756186	0.6242591347664815	0.03212864361780988	2.428183620791082	1.1901331674298998
ERR1.H14CORE.0.PSM.A	4.465957328789994	7.75751653432945	3.37806129173778	0.6288801082989222	2.6662624352588993	6.3518341266987335	0.4775415865921858
STAT6.H14CORE.0.P.B	4.206054745160519	5.011308151547162	3.2761438085584875	3.0493350848437917	4.633359617866625	6.247656415872898	0.7066646819181834
TF2L1.H14CORE.0.PSM.A	2.7373767538716844	5.269634853286992	1.2434730146145259	0.017205933498440216	0.546383342960364	3.9130893927180037	0.18169461675205445
TEF.H14CORE.0.SM.B	7.851854656246513	14.097372043209184	3.1422534369458566	0.8518089030571612	0.9538220951102279	12.622801902373412	0.5741003459819388
ZN416.H14CORE.0.P.C	2.525750969827092	0.5993927634335139	1.5221661187678417	1.1915452847837036	2.027172935516188	5.133682730631054	1.9277805208463545
MBD3.H14CORE.0.P.B	5.510196393114851	8.630811694439359	0.07641194559136377	5.249016251969017	3.061432452084582	8.3677869783395	0.8558254885755741
ZFTA.H14CORE.0.PSGIB.A	6.712081476945465	0.15632198043676587	10.591812196666957	2.7265225712503147	6.6713021635253265	9.742130314297855	3.3544006019763883
ZN713.H14CORE.0.SM.B	5.2823427114742865	7.1339737656415485	0.15721327016262474	0.9641985707166987	1.3086111839324164	10.367682509149333	2.5238040143025984
ZN791.H14CORE.0.P.C	6.087391477587124	9.82463094962819	4.291469889923318	1.0128307958524412	3.284688657209085	9.715017904241076	1.0960584931205355
ZN845.H14CORE.0.PSG.A	2.4988171051247545	2.0605808407491675	1.002266083913598	3.9285649093970356	3.6305918884466766	1.896581054647747	0.046383621128616444
ZN878.H14CORE.0.PS.A	5.571639042580219	5.370279490761943	2.768455984341567	4.729504632727709	5.429176189862855	9.679784145164302	2.0523961874232524
ZN131.H14CORE.0.PSGI.A	4.976158986240024	1.6108353847066306	0.2256598056209624	2.572526574255205	1.5798216285845144	10.971901973435843	4.053501484574812
ZN584.H14CORE.0.P.B	3.910465901805737	0.32108790902461193	3.606704896313508	1.152266092926353	2.068016563061558	8.027232853409949	2.9322630891224253
ZN615.H14CORE.0.P.C	2.3264599394148604	4.080461677567779	1.3709179890755439	1.9804382067350885	2.32065592422256	2.1309606587198777	0.3103848015057874
ZN699.H14CORE.0.PSG.A	1.5677210038200844	0.8130653716394228	0.3825292357389301	0.24068710651710326	0.01531255149128639	3.4797322405536555	1.3313112846860593
NRF1.H14CORE.0.PS.A	13.527031869964356	6.015743564409485	1.5506837534264817	0.42676643810814274	1.593393085033124	31.780222962445343	6.8254050335088765
THAP1.H14CORE.0.P.B	3.795455794508591	4.59144202752096	2.249984551320923	3.127000273212633	0.15292419357705234	6.914775602966959	1.6350839727990438
ZN561.H14CORE.0.P.C	3.962734607447196	2.6150615063486753	6.141542312649415	1.8290952868024657	3.4074948771699063	5.333099562215791	2.5027870280269444
GLIS3.H14CORE.1.S.C	3.2938717605499415	3.047307270483696	4.613550308823321	5.500198655892132	0.5206417752937674	1.997575317065768	0.11427483141362386
ZN492.H14CORE.0.P.C	4.585875168108664	3.951181774250251	1.972529601153118	0.7343499830028525	0.5320981488217025	9.790220530185817	3.1635390841703996
ZN274.H14CORE.0.SM.B	3.0707367339138405	0.011746375248763784	2.481725644918313	0.4072484971921629	2.3847682471272935	6.440435395127109	1.7564923484867245
POGK.H14CORE.0.SI.A	7.184748694056722	8.990871996655775	0.22199407689226866	5.249273948257323	3.181425930297888	13.636313678587944	2.2832484480242043
