	overall	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
ZN304.H14CORE.0.P.C	4.202218763272553	5.827319314204948	1.4553066916056874	1.0114725488557672	1.0019355527391494	8.045807741372796	1.764741757310462
ZN699.H14CORE.0.PSG.A	1.6680020182659774	1.744680928450577	0.6262223178684825	0.11769340730109996	0.40951007749752955	3.4731679411496303	1.006415756542376
ZN148.H14CORE.0.P.B	2.043393665363128	1.9590587094795429	0.4270930902070227	3.056665357188775	2.0160834837290356	2.3877583662245514	1.3868095616588474
ZN570.H14CORE.0.P.C	3.53514179942217	1.1932008328314418	3.092787005412745	2.2719540693579705	0.6232996283554268	7.032038535638885	2.99907683748196
ZN335.H14CORE.0.PSG.A	3.426752577904586	2.482561304727198	1.2932328216003417	1.7805375693401877	0.05876685197943765	7.435630833418604	2.039084144622851
ZN671.H14CORE.0.P.C	4.870489433973931	5.086131359165589	1.2878773000914996	1.4985649185625152	0.5015845461684544	10.253608081414226	2.677476658457962
ZBT41.H14CORE.0.PSG.A	2.264750440317081	2.1224792230919944	0.6045020559097107	0.5424112814737797	0.5430850439653189	4.831606657576234	1.4037992365927443
ZN681.H14CORE.0.P.C	3.6537467822652814	0.8098334936380116	6.211089373668173	2.1794750117272366	3.425777078083342	4.497850911193196	2.0369116484486045
OSR1.H14CORE.0.SM.B	3.15990402172167	1.934079752794236	0.6435763699600573	1.7629858647569776	2.087977365278158	6.614265097938108	2.1304539661227335
ZN101.H14CORE.0.P.C	1.0342013273966881	1.183064391154286	0.13438168865694963	0.38440295598848884	0.18500642580061	1.612773609573893	1.488859562138977
ZN189.H14CORE.0.P.B	3.053855854451473	4.280936827355028	0.9674229440791148	0.24501642248423233	0.5589978939977777	5.871655758622625	1.3583199790634146
ZN215.H14CORE.0.PSG.A	2.2451336970953015	3.675518247549633	0.38981688442978535	0.8860585744535731	0.5485426479639276	3.113876097063423	2.4083473864206377
ZF69B.H14CORE.0.P.C	0.004938405883346091	0.0021777064069897142	0.00045972850335022393	0.00033612466401975046	9.247845107789093e-05	0.008169794545173345	0.008631702355627578
SCRT1.H14CORE.0.PSM.A	4.625867762346962	5.499558763967162	1.7918292235118363	2.1288007580434005	0.5961144644351491	9.226964707616997	2.216324418040307
ZKSC8.H14CORE.1.P.B	5.740493123372616	0.6708034886230775	1.5438572612662056	0.6517984456527717	0.8503450186973618	13.18844215049042	4.450074270392046
ZNF30.H14CORE.0.P.C	3.8968815770496863	0.27473045868502394	2.969738022183565	2.5965081245581834	4.522081202958696	6.887534799575234	2.7550112423644615
MYPOP.H14CORE.0.PSGB.A	4.536659055923392	6.560006183236593	4.291310611639391	0.6655931794661502	3.500351211291654	5.838778449888063	3.905357573726011
ZN100.H14CORE.1.P.B	4.052876222121522	5.889881230984639	1.8571922784544501	1.8950103909035452	3.6227305318080205	6.461475398549527	1.3960890884843162
FOSB.H14CORE.1.M.C	3.0367573073392036	0.6134131487799429	3.9618980498462752	0.26433817148286154	2.7411245055421216	5.3555409199987105	1.7300292032302205
BATF2.H14CORE.0.PSG.A	3.707097005420178	4.392632751032623	1.4206651206640972	1.343275352566032	2.21802592080848	6.414378863152945	3.64329706677929
ZN493.H14CORE.0.PSGI.A	4.398209648461599	7.7766910228018675	2.943107075387297	0.23910215922487654	1.5497238628200718	6.628539629947973	0.7282407776769134
ZN682.H14CORE.0.P.B	5.18023646066346	0.1759756072972671	1.289890482159634	1.9872809673504352	0.5654663100445133	11.640263372039087	4.421486706818133
DACH1.H14CORE.0.S.B	3.295684423869553	2.4098149904334876	2.0210093634905038	0.7883894042134644	0.630662710526316	6.991047820009591	2.32023379559017
ZN480.H14CORE.1.P.C	3.250205977848087	4.285944049139759	1.8439542443833346	0.6204391906615194	1.3247784693274265	5.490559993899895	3.054065800565627
NR1D1.H14CORE.0.P.B	5.533453040610627	4.857842317568606	2.502201239605846	0.672536184249062	1.115842875695972	11.912323525437648	3.202203971166044
ZBED1.H14CORE.0.S.B	4.357639275993557	5.235088417981336	3.641489206517621	1.5587992159583195	2.268659814077889	7.934641274832803	1.652973522128747
ZN528.H14CORE.0.P.B	1.6644768344988783	1.505489706778673	0.9130161152802925	1.3408647691530096	0.42356553196943636	2.8182981667962315	1.8980701951000345
ZN672.H14CORE.0.PSG.A	3.0201389510937315	0.7560993511352738	2.710224452626508	0.6210480333497385	2.647928647373285	5.614838045905901	2.8083446775670797
ZN160.H14CORE.0.SG.A	2.1342237221852485	0.6868980226178297	0.7172284001522399	0.2288740084501893	0.48901799318116307	4.824775404161413	1.6653048659535
ZFP1.H14CORE.0.PSM.A	0.05718560320637024	0.0015596827624588892	0.00355367996610912	0.0009063129444929085	0.0007330201660549548	0.10601773245895904	0.09146026304019073
SMAD3.H14CORE.1.P.B	1.5357316924355748	0.4200336900920807	1.2154977043399604	2.1676908979646816	2.602578338407564	0.9969129770353711	0.17559811043799742
TIGD5.H14CORE.0.PSGI.A	3.9796341525783725	5.499370723079321	0.41253282370484307	0.29689334494583763	0.3842294764190831	7.804198745636674	1.862892975856039
ZN730.H14CORE.0.P.C	1.6604504957865789	2.9458138529969293	0.32483772283711493	2.102221783530131	1.615518590297092	0.08984008578352799	0.8496636436279102
ZN213.H14CORE.0.P.C	1.4576388601735566	0.3467175231516058	1.4310787284495907	2.189674341536696	0.7455481345789421	2.0936075692385274	0.9199774536997904
PRD15.H14CORE.0.P.B	4.048693409179869	8.243921583524664	2.087658446244059	1.6280984039412145	2.2852764793367135	4.254369658468125	0.2410287844249995
ZN454.H14CORE.1.SM.B	4.394189348147804	1.0320969953277088	6.694110517900345	0.052155348842711856	5.684951307123709	5.5065534360388115	2.7080505981044505
ZN788.H14CORE.0.S.C	2.12760484656357	3.8492198657169414	2.4668625896121186	1.3705744469704277	1.3558734813464317	1.5941804326214943	0.005587862468122755
GMEB1.H14CORE.2.SM.B	2.7153780506507736	5.387729220470228	0.8722999752255876	2.1651179410567827	0.2757368809710871	2.4109443471604157	1.9684296219398585
ZBED5.H14CORE.0.PSGIB.A	3.9116419715801816	5.267827490541242	4.475531205048927	0.25183100802335184	3.185595641989556	5.758903312094628	0.805521965298285
OZF.H14CORE.0.P.B	3.7777930622042395	5.753920659522453	2.055855203135887	1.4444968953982968	3.29948676529916	5.838806780944585	1.1096531585529792
ZN782.H14CORE.0.P.C	0.8139854716928487	0.06566511665463756	0.6548497860664505	0.37332509356383214	0.7956647101821814	1.3968401619504882	0.904808015191084
THB.H14CORE.0.P.B	3.498307385071574	1.7278416225558018	0.1194784081343666	1.4551829043974762	0.9536244438469036	7.713138251591215	2.812429029632338
Z705G.H14CORE.0.P.C	2.730677559980345	5.99832434880574	1.069323253929932	0.8342678203791402	0.7018048328177074	1.7676045028428404	1.8174966043031304
ZN524.H14CORE.0.S.B	3.451156192798343	3.1313862296955888	0.7245373263777157	0.8184255684949197	0.29784019721606675	7.409588049963398	2.3391913306303245
NFIC.H14CORE.0.PSM.A	9.011881467297194	5.643436068088926	0.19995880491919188	0.9416425774379861	0.8141049351813783	20.601294429094274	5.425209817330062
ZN775.H14CORE.0.PSG.A	1.8606326064405627	3.435903992409937	0.715438059136117	1.3666205939838114	0.19173667302610142	2.546827131707164	0.25237091135131
ZN157.H14CORE.0.P.B	4.086563442124914	4.897285714446913	7.046472806434248	1.2866427772245683	4.835783206011765	1.2341115478891833	0.02319599027420308
HEY1.H14CORE.0.S.B	6.220971588239678	8.56890030775804	3.8700642706560906	0.38658787876016953	2.7209601304358646	11.451781562244998	2.2590041828218923
Z354A.H14CORE.0.P.B	4.719292374118689	1.930390649343114	3.527905318101435	2.8964691268044738	4.930564164578229	8.877799262631829	2.437720851694964
GLI4.H14CORE.0.P.C	1.5763346904618192	1.024043809255196	0.45360563419470773	1.9541622161578243	1.8789208901573902	2.2835759641238482	1.044389621271782
CMTA2.H14CORE.0.PSGI.A	2.9784374470071535	5.278461611578916	3.885615322984324	0.23274613747282155	2.8844581919830885	0.9109063894587818	1.0307056103079988
ZN124.H14CORE.0.P.C	2.541543290047415	2.887489362014906	2.2291024973312794	0.5388536908688802	0.9458359786086289	4.778565170608083	1.196038010855102
