	ANDR.H14CORE.1.S.C	ANDR.H14CORE.2.P.B	AP2A.H14CORE.0.PSM.A	ARNT.H14CORE.0.P.B	ATF1.H14CORE.1.P.B	BATF.H14CORE.0.P.B	BATF2.H14CORE.0.PSG.A	BCL6.H14CORE.0.PSM.A	CASZ1.H14CORE.0.SGI.A	CEBPG.H14CORE.0.P.B	CENPB.H14CORE.0.S.B	CGBP1.H14CORE.0.PSGIB.A	CMTA1.H14CORE.0.PSGI.A	CMTA2.H14CORE.0.PSGI.A	COE1.H14CORE.0.P.B	CPEB1.H14CORE.0.S.B	CR3L4.H14CORE.1.S.C	CREB5.H14CORE.0.P.B	CREM.H14CORE.1.P.C	CUX2.H14CORE.2.S.C	CXXC4.H14CORE.0.PSGIB.A	DACH1.H14CORE.0.S.B	E2F1.H14CORE.0.P.B	E2F4.H14CORE.2.S.B	EGR1.H14CORE.0.PS.A	ELYS.H14CORE.0.B.B	ETV7.H14CORE.1.P.C	FEZF1.H14CORE.0.P.B	FOSB.H14CORE.1.M.C	FOXH1.H14CORE.0.P.B	FOXK1.H14CORE.0.PS.A	FWCH1.H14CORE.0.PSGB.A	GABPA.H14CORE.0.PSM.A	GATA1.H14CORE.1.PSM.A	GCM1.H14CORE.0.S.B	GFI1B.H14CORE.0.PSM.A	GLI3.H14CORE.1.M.C	GLIS1.H14CORE.0.P.B	GLIS3.H14CORE.1.S.C	GMEB2.H14CORE.0.P.C	GRHL1.H14CORE.0.PSM.A	GRHL1.H14CORE.1.PS.A	GRHL2.H14CORE.0.P.B	GTD2A.H14CORE.0.PS.A	HAND1.H14CORE.1.P.B	HEY1.H14CORE.0.S.B	HIC1.H14CORE.0.PSM.A	HIC2.H14CORE.0.P.B	HINFP.H14CORE.1.P.B	HM20A.H14CORE.0.SB.A	HMBX1.H14CORE.0.PSM.A	HNF1A.H14CORE.0.PS.A	HOMEZ.H14CORE.0.S.B	HSF1.H14CORE.2.P.B	HSF2.H14CORE.0.PSM.A	HSF5.H14CORE.1.S.C	IRF3.H14CORE.1.SM.B	IRF4.H14CORE.1.S.B	IRF7.H14CORE.0.S.B	IRF9.H14CORE.0.PSM.A	IRX2.H14CORE.0.S.B	IRX3.H14CORE.0.M.C	JERKY.H14CORE.0.PSGB.A	KAISO.H14CORE.0.P.B	KLF10.H14CORE.1.PSM.A	KLF16.H14CORE.0.SM.B	KLF16.H14CORE.1.P.B	KLF3.H14CORE.1.M.C	KMT2A.H14CORE.0.P.B	KMT2B.H14CORE.0.P.B	LRRF1.H14CORE.0.P.B	MAFG.H14CORE.1.PSM.A	MBD1.H14CORE.0.PSIB.A	MBD3.H14CORE.0.P.B	MCR.H14CORE.0.S.B	MEF2A.H14CORE.0.P.B	MEF2D.H14CORE.1.M.C	MEIS2.H14CORE.0.P.C	MSD4.H14CORE.0.SGIB.A	MYB.H14CORE.0.P.B	MYBB.H14CORE.1.S.B	MYCN.H14CORE.1.M.C	MYNN.H14CORE.0.P.B	MYSM1.H14CORE.0.P.B	MYT1.H14CORE.0.SG.A	NACC2.H14CORE.0.PSGIB.A	NANOG.H14CORE.0.P.B	NANOG.H14CORE.1.P.B	NF2L2.H14CORE.1.P.B	NFIC.H14CORE.0.PSM.A	NFIC.H14CORE.1.PSM.A	NFKB1.H14CORE.0.PS.A	NFYC.H14CORE.0.P.B	NKX23.H14CORE.0.SM.B	NKX61.H14CORE.0.PS.A	NKX61.H14CORE.1.P.B	NPAS4.H14CORE.0.P.B	NR1D1.H14CORE.1.SM.B	NR2C1.H14CORE.0.S.C	NR2E1.H14CORE.0.SM.B	NR6A1.H14CORE.2.SM.B	NRF1.H14CORE.0.PS.A	OLIG1.H14CORE.0.S.B	PAX7.H14CORE.0.P.B	PAX7.H14CORE.2.PM.A	PAX8.H14CORE.0.PSM.A	PF21A.H14CORE.0.B.B	PIT1.H14CORE.0.SM.B	PITX2.H14CORE.0.SM.B	PO2F2.H14CORE.0.PSM.A	PO3F2.H14CORE.2.SM.B	PO4F1.H14CORE.1.SM.B	POGK.H14CORE.0.SI.A	PRD10.H14CORE.0.PSGI.A	PRD14.H14CORE.0.P.B	PRD15.H14CORE.0.P.B	PRDM1.H14CORE.0.S.B	PRDM6.H14CORE.0.P.B	PRDM9.H14CORE.0.P.B	PROX1.H14CORE.0.SM.B	PURB.H14CORE.0.B.B	RARA.H14CORE.1.P.B	RARG.H14CORE.0.P.B	RBAK.H14CORE.0.P.C	REL.H14CORE.0.P.B	REST.H14CORE.0.P.B	RFX1.H14CORE.2.S.C	RFX3.H14CORE.2.S.B	RFX4.H14CORE.0.SM.B	RXRG.H14CORE.1.SM.B	S2A4R.H14CORE.0.PSG.A	SCRT1.H14CORE.0.PSM.A	SIX1.H14CORE.0.P.B	SMAD3.H14CORE.1.P.B	SMAD4.H14CORE.1.P.B	SNAI1.H14CORE.0.PSM.A	SOX10.H14CORE.1.PSM.A	SOX30.H14CORE.0.P.C	SOX9.H14CORE.2.S.B	SP1.H14CORE.2.P.B	SP100.H14CORE.0.PSGI.A	SP140.H14CORE.0.PSGIB.A	SP5.H14CORE.1.P.B	SPI1.H14CORE.0.P.B	SRBP2.H14CORE.0.S.B	SRF.H14CORE.0.PSM.A	SUH.H14CORE.0.P.B	TAL1.H14CORE.1.P.B	TBX1.H14CORE.0.S.B	TBX19.H14CORE.0.PS.A	TDIF1.H14CORE.0.PSG.A	TEAD1.H14CORE.0.PSM.A	TEAD1.H14CORE.2.S.C	TEF.H14CORE.0.SM.B	TERF1.H14CORE.0.PSGB.A	TF2LY.H14CORE.0.SM.B	TF7L1.H14CORE.2.S.C	TFE2.H14CORE.0.PS.A	THB.H14CORE.0.P.B	TSH2.H14CORE.0.SG.A	TWST1.H14CORE.0.P.B	TYY1.H14CORE.0.PSM.A	USF2.H14CORE.0.PSM.A	Z280A.H14CORE.0.P.B	Z354A.H14CORE.0.P.B	Z585B.H14CORE.0.P.C	Z705G.H14CORE.0.P.C	Z780A.H14CORE.0.P.C	Z780B.H14CORE.0.PSGI.A	ZBED4.H14CORE.0.SGIB.A	ZBED5.H14CORE.0.PSGIB.A	ZBT12.H14CORE.0.P.B	ZBT14.H14CORE.0.P.C	ZBT16.H14CORE.0.P.B	ZBT22.H14CORE.0.SM.B	ZBT24.H14CORE.0.SG.A	ZBT41.H14CORE.0.PSG.A	ZBT47.H14CORE.0.PSG.A	ZBT49.H14CORE.0.P.C	ZBT7A.H14CORE.0.P.B	ZBT7B.H14CORE.0.SM.B	ZBT8A.H14CORE.0.PSGI.A	ZBTB2.H14CORE.0.SM.B	ZBTB6.H14CORE.0.P.B	ZF64B.H14CORE.0.P.B	ZF69B.H14CORE.0.P.C	ZFP3.H14CORE.0.P.C	ZFP37.H14CORE.0.P.C	ZFP57.H14CORE.0.P.B	ZFP69.H14CORE.0.P.C	ZFP82.H14CORE.0.P.C	ZFP91.H14CORE.0.SGI.A	ZFX.H14CORE.0.P.B	ZIK1.H14CORE.0.P.C	ZKSC4.H14CORE.0.SG.A	ZKSC8.H14CORE.0.P.B	ZN100.H14CORE.1.P.B	ZN112.H14CORE.0.P.C	ZN132.H14CORE.0.P.C	ZN134.H14CORE.0.P.C	ZN135.H14CORE.0.P.C	ZN136.H14CORE.0.P.B	ZN140.H14CORE.0.P.B	ZN141.H14CORE.0.P.C	ZN142.H14CORE.0.PSGI.A	ZN143.H14CORE.0.P.B	ZN148.H14CORE.0.P.B	ZN154.H14CORE.0.P.C	ZN157.H14CORE.0.P.B	ZN160.H14CORE.0.SG.A	ZN165.H14CORE.0.P.C	ZN174.H14CORE.0.M.C	ZN180.H14CORE.0.P.C	ZN184.H14CORE.0.P.B	ZN189.H14CORE.0.P.B	ZN205.H14CORE.0.P.C	ZN208.H14CORE.0.SGI.A	ZN211.H14CORE.0.P.B	ZN214.H14CORE.0.P.B	ZN215.H14CORE.0.PSG.A	ZN233.H14CORE.0.PG.A	ZN239.H14CORE.0.P.C	ZN248.H14CORE.0.P.B	ZN250.H14CORE.0.P.C	ZN250.H14CORE.1.M.C	ZN251.H14CORE.0.PSGI.A	ZN263.H14CORE.0.PM.A	ZN266.H14CORE.0.P.B	ZN274.H14CORE.0.SM.B	ZN292.H14CORE.0.PSG.A	ZN302.H14CORE.0.P.B	ZN304.H14CORE.0.P.C	ZN316.H14CORE.0.P.C	ZN317.H14CORE.1.P.B	ZN329.H14CORE.0.P.C	ZN329.H14CORE.1.P.C	ZN333.H14CORE.0.P.C	ZN335.H14CORE.0.PSG.A	ZN33B.H14CORE.0.P.C	ZN341.H14CORE.0.P.B	ZN347.H14CORE.0.PSGI.A	ZN358.H14CORE.0.SG.A	ZN362.H14CORE.0.PSGI.A	ZN382.H14CORE.0.P.B	ZN394.H14CORE.0.P.C	ZN425.H14CORE.0.P.C	ZN430.H14CORE.0.P.C	ZN432.H14CORE.0.P.C	ZN433.H14CORE.0.P.C	ZN441.H14CORE.0.P.C	ZN443.H14CORE.0.P.C	ZN449.H14CORE.0.P.B	ZN449.H14CORE.1.S.C	ZN454.H14CORE.0.P.B	ZN454.H14CORE.1.SM.B	ZN460.H14CORE.0.S.C	ZN471.H14CORE.0.PSG.A	ZN480.H14CORE.0.P.C	ZN493.H14CORE.0.PSGI.A	ZN497.H14CORE.0.SG.A	ZN506.H14CORE.0.P.C	ZN507.H14CORE.0.I.B	ZN516.H14CORE.0.S.C	ZN524.H14CORE.0.S.B	ZN527.H14CORE.0.P.C	ZN530.H14CORE.0.P.B	ZN532.H14CORE.0.SG.A	ZN540.H14CORE.0.P.C	ZN543.H14CORE.0.P.C	ZN548.H14CORE.0.P.B	ZN550.H14CORE.0.P.C	ZN551.H14CORE.0.PSG.A	ZN554.H14CORE.0.P.C	ZN557.H14CORE.0.P.C	ZN558.H14CORE.0.P.B	ZN560.H14CORE.0.P.C	ZN561.H14CORE.0.P.C	ZN562.H14CORE.0.P.C	ZN563.H14CORE.0.P.C	ZN563.H14CORE.1.P.C	ZN564.H14CORE.0.P.C	ZN565.H14CORE.0.P.C	ZN567.H14CORE.0.P.C	ZN573.H14CORE.0.P.C	ZN574.H14CORE.0.P.B	ZN575.H14CORE.0.PSG.A	ZN580.H14CORE.0.SM.B	ZN584.H14CORE.1.P.C	ZN595.H14CORE.0.P.C	ZN610.H14CORE.0.P.B	ZN611.H14CORE.1.P.C	ZN614.H14CORE.0.P.C	ZN615.H14CORE.0.P.C	ZN616.H14CORE.0.P.C	ZN623.H14CORE.0.PG.A	ZN626.H14CORE.0.P.C	ZN627.H14CORE.0.P.C	ZN646.H14CORE.0.PSG.A	ZN648.H14CORE.0.PSGI.A	ZN662.H14CORE.0.P.C	ZN664.H14CORE.0.P.C	ZN665.H14CORE.0.PSG.A	ZN667.H14CORE.0.P.C	ZN667.H14CORE.1.P.C	ZN668.H14CORE.0.SG.A	ZN671.H14CORE.0.P.C	ZN674.H14CORE.0.P.C	ZN676.H14CORE.0.PSG.A	ZN677.H14CORE.0.P.C	ZN678.H14CORE.0.PSG.A	ZN682.H14CORE.0.P.B	ZN684.H14CORE.0.P.C	ZN689.H14CORE.0.PSG.A	ZN699.H14CORE.0.PSG.A	ZN707.H14CORE.0.P.B	ZN708.H14CORE.0.P.B	ZN713.H14CORE.0.SM.B	ZN724.H14CORE.0.PSG.A	ZN732.H14CORE.0.PSG.A	ZN740.H14CORE.1.S.C	ZN749.H14CORE.0.P.C	ZN749.H14CORE.1.P.C	ZN75D.H14CORE.0.P.B	ZN75D.H14CORE.1.P.B	ZN765.H14CORE.0.P.C	ZN766.H14CORE.0.P.B	ZN768.H14CORE.0.P.B	ZN768.H14CORE.1.P.B	ZN770.H14CORE.0.P.B	ZN771.H14CORE.0.SM.B	ZN772.H14CORE.0.PG.A	ZN773.H14CORE.0.PG.A	ZN775.H14CORE.0.PSG.A	ZN776.H14CORE.0.P.C	ZN787.H14CORE.0.M.C	ZN790.H14CORE.0.P.C	ZN790.H14CORE.1.P.C	ZN793.H14CORE.0.P.B	ZN799.H14CORE.0.P.C	ZN800.H14CORE.0.PSG.A	ZN805.H14CORE.0.P.C	ZN814.H14CORE.0.PSG.A	ZN821.H14CORE.0.SM.B	ZN823.H14CORE.0.P.C	ZN836.H14CORE.0.PSG.A	ZN845.H14CORE.0.PSG.A	ZN853.H14CORE.0.SG.A	ZN875.H14CORE.0.P.C	ZNF12.H14CORE.0.P.C	ZNF12.H14CORE.1.M.C	ZNF14.H14CORE.0.P.C	ZNF20.H14CORE.0.PSG.A	ZNF23.H14CORE.0.P.C	ZNF24.H14CORE.0.P.B	ZNF3.H14CORE.0.P.B	ZNF30.H14CORE.0.P.C	ZNF34.H14CORE.0.P.C	ZNF35.H14CORE.0.P.C	ZNF35.H14CORE.1.P.C	ZNF43.H14CORE.0.PSGI.A	ZNF48.H14CORE.0.PSG.A	ZNF7.H14CORE.0.P.B	ZNF70.H14CORE.0.PSG.A	ZNF74.H14CORE.0.P.C	ZNF76.H14CORE.1.SM.B	ZNF77.H14CORE.0.P.C	ZNF8.H14CORE.1.P.B	ZNF81.H14CORE.0.P.C	ZNF90.H14CORE.0.P.C	ZSC12.H14CORE.0.P.B	ZSC16.H14CORE.0.PSM.A	ZSC21.H14CORE.0.P.C	ZSC22.H14CORE.0.P.C	ZSC23.H14CORE.0.M.C	ZSC25.H14CORE.0.PSG.A	ZSCA1.H14CORE.0.SM.B	ZSCA2.H14CORE.0.PG.A	ZXDA.H14CORE.0.PSI.A	ZXDC.H14CORE.0.PI.A
ANDR.H14CORE.1.S.C	1.0	-0.0002631132422137612	2.891451139015478e-06	-9.560384064268797e-05	-7.384037451599187e-05	-1.3302723689596695e-05	-2.08871247466866e-05	-7.92713725281498e-06	-9.172746768711512e-05	-0.00010325061049809812	3.0151559181842246e-07	-9.856761132522637e-05	-9.727535929700717e-06	-7.007876274345897e-07	-1.0503842033801119e-06	-0.0001463671405654903	-2.2440986712542007e-06	1.1265021932831103e-06	4.897180459377605e-06	-8.019503456548025e-05	-1.506903998724842e-05	-7.220564356830268e-05	-7.263514721804195e-06	-0.000246078427111138	2.309309646494949e-06	-0.00029973563793645955	6.839687568089477e-06	-0.00035443822755820063	-1.759994209232253e-05	-3.461228065475036e-05	6.109930266315228e-06	-2.584481368323529e-06	-1.3454498428572656e-05	-0.00010550551342733986	-1.2504539240378572e-05	8.720949084334903e-07	-6.963028073979444e-05	-0.00013969714496890858	-3.3082953873053398e-06	-0.00017161175425410387	-7.662020973559788e-05	8.193737000621479e-07	4.457237817494591e-06	-2.560710094449806e-05	-1.4117261209426778e-05	-1.1328061735164417e-06	2.3142564673743625e-06	-1.8030602328292703e-05	1.3759550126575578e-05	-5.964371730211881e-06	-0.00012386175922556546	-9.462779016603407e-06	-3.0237130898125188e-06	-0.00035826582665299245	-3.319998674521392e-05	-0.00037705688176288495	-3.0894158206419534e-06	-1.3169979968546093e-05	-1.2138994266068506e-05	-6.222860867147768e-06	-0.0014565903314519028	1.0782084092745345e-05	-0.00010981871869822273	-1.2707098421320871e-05	4.431065836390429e-06	3.8233517597661325e-06	1.3193062806516435e-06	-2.443958215420091e-05	-1.9059348386919577e-06	-8.136186844103384e-06	-8.837675488870769e-05	-1.5965445020969565e-05	-0.00015347267513745607	-5.6237302224642756e-05	-0.002249449974185579	-8.637258200763209e-05	1.6478473896793968e-06	1.1179510756739483e-05	-2.202977965491659e-05	-2.6139963965389558e-05	9.825535020796367e-06	1.468394962570063e-06	-4.594488712180733e-05	2.726892860083874e-07	-0.00013320913025724864	-0.001766096402390226	2.0899293125023055e-06	-8.634306050598287e-05	-1.5056568956139825e-07	3.354776476779325e-07	-1.3946319400320877e-05	2.3333235343886994e-06	6.079593201172264e-07	-1.5845361916858713e-06	-1.610699812453794e-05	-9.253666258377832e-06	1.5480625439105628e-05	-4.7339153708930975e-05	-0.0001835281372471122	-3.3406186084993564e-06	-4.855662748460079e-06	-3.7452479965265665e-05	-0.00019695301330066364	-6.568404893330163e-05	-1.9492209452439207e-05	-0.00014485106602722957	-0.00018068477022247428	-5.904849403057965e-06	-0.000509030553057302	1.2195200390896408e-05	-3.5868102484843375e-05	-3.0560638852040746e-05	-9.832792362202104e-05	-2.4973448431152396e-05	-5.798630181613416e-05	-5.359598622488751e-06	4.5482117584735225e-07	-7.128157678766788e-06	-1.0858107740776617e-05	-4.568994522493071e-05	-4.7366943193513824e-05	-1.8691679615114726e-06	-2.171673172777517e-06	-4.12433987063501e-05	3.262546923605923e-06	-1.068831103296018e-05	-1.702987937248502e-05	4.0832274541602264e-06	-1.568286453971618e-06	-2.6591037358771553e-05	-0.00020837719035018225	-9.825896780227204e-06	-4.458817567719107e-06	2.634444965646963e-06	-7.040631255003345e-05	-2.101304419929551e-05	-0.0008567465535102559	-0.00021645454876049599	1.3364480631995745e-07	-2.671285553057904e-05	-0.00022908036136573415	-2.3990417194929067e-06	-9.52387893828493e-06	5.387018541330678e-06	-5.070951415868314e-05	1.4635967525786678e-06	-0.0004384637288761475	-5.0840434639546374e-05	-0.00016318847807216384	-2.150234037130536e-06	1.6754366996391252e-06	4.500707161261197e-06	-6.767010981764182e-05	-1.0379540862338283e-06	1.9130992097609396e-06	-7.351010873981809e-05	-6.187561195442394e-06	1.7799309811484543e-06	-0.0005550111395747326	8.463804503046585e-08	-3.678180436547433e-05	-1.2127741269266306e-06	3.6422302753025897e-06	-3.495516162447334e-05	1.022824740644295e-06	-0.0006033653859119066	5.935302669837594e-06	-8.405697890087289e-05	4.212023939929617e-06	4.026510770579228e-07	-0.00014049432319728422	-0.00024966771048502305	-1.1022005183142112e-05	-0.000351021271458507	-6.849370464229832e-05	-1.8400717603817904e-05	-0.00011250470152423659	-0.0001097875701962489	-0.00036751950188163967	-0.00012888565932734757	-5.221133487742064e-06	-7.863493871573463e-05	-1.6749323516955136e-05	-2.4563726952525864e-05	-8.825521470415161e-06	-4.1376702748080895e-06	-9.873225129981061e-05	1.70528686779782e-05	-2.181936197112849e-05	5.22613994817498e-07	-2.941341642916904e-05	-1.3234679887955003e-05	-2.958374401755932e-05	2.685856357486748e-06	-2.6633991437168105e-05	-1.2961029535774881e-05	1.0658486694360019e-05	-1.9450710817509106e-05	-2.040244557998612e-05	-9.335228421070468e-06	-0.00012832416821124696	1.2560256216898764e-06	-9.229627506419359e-06	2.056202118359751e-06	1.2866063238919937e-06	-1.6056880758494674e-05	4.754859377234002e-06	-0.00011080351517098102	-7.245361794281362e-06	5.109136825188382e-06	-0.00018603505192921337	1.6424403357472017e-06	-1.6097107842273487e-05	-4.857398199478043e-05	-0.0024202016248948944	-3.812077134239742e-05	-5.297842185832728e-06	-1.8443039031585393e-06	-3.0307185699258256e-06	-9.133696181177395e-05	-6.549782800664091e-05	2.1239032596826912e-07	-4.0920693440190273e-05	-4.8895736541774794e-05	-0.0001249365040290844	-9.434817595696694e-07	-4.328247778963472e-05	-6.132709393814103e-05	-1.4691037211204091e-05	-0.00011407690327526929	2.084117231378675e-05	-5.491234838768017e-05	-4.013167132321523e-05	1.361121483505224e-06	-3.211223193695111e-05	-4.246539184134584e-06	1.1473780188037941e-06	-2.726312906085741e-05	-1.4959912616273754e-06	-0.0008242136876076568	-5.303081493631277e-05	-2.7501979682668597e-05	-2.6200746904381886e-05	-0.00013225757222416014	1.0998611270313377e-05	-0.00013812417483791394	-4.1363999766378035e-08	-3.4849497175340324e-05	-1.723870899800004e-05	-0.00025237203905006977	-2.3348407010501942e-05	-1.1690926217790317e-05	1.7942111903105511e-06	-6.015275133969692e-05	-7.318850410915891e-05	2.576347167196723e-06	-3.4553838045266505e-06	-2.412313770259854e-05	-9.416774296238256e-05	-5.101979644622757e-05	-0.0004479727903030087	-7.461708330614557e-05	-3.9586135326998105e-05	-0.00013641610386537728	-1.0364711759274634e-05	-0.00011169021226341573	-0.0004797913873054448	2.4246480031300423e-05	-7.01221035396265e-06	-0.00011900961275788451	2.3799476563907083e-06	-4.184228076470505e-05	-0.0002959641565634804	6.6454833240542645e-06	-3.2632991172872444e-05	-0.00026200128929408846	4.6173362323381135e-06	-4.8532892045192464e-06	4.290445525283341e-06	-6.089716800429134e-05	1.878431203403892e-06	-0.00013535087631471015	-1.0861854231785224e-05	-0.00030084089078167664	-0.00011961747477001482	-9.001370324000707e-05	-4.936941032904031e-05	-8.031906850135934e-05	6.09101642938713e-07	-0.00011631260178749284	-9.932324879759016e-06	2.5040340330953685e-06	-1.2014201511870369e-05	-0.00040557519662569563	-1.797205283564315e-05	-0.0002871569014147637	-8.00903992933053e-06	-3.376171792118959e-05	-1.9043575872953345e-05	-1.0082386030624825e-05	2.1976478827410604e-06	-4.14642315693616e-05	-8.410595122192502e-05	3.195300629991827e-06	-2.5395757706626757e-05	7.921167095714843e-06	3.287484546444528e-06	-3.5338944945827016e-05	-0.00020195704749761175	9.156519475478988e-07	-6.381596793977858e-06	-8.269715046434911e-05	-8.224646312348283e-05	-9.405870751145888e-05	-3.4175951246510615e-05	-0.00024362496952677872	-5.497654515789934e-06	-5.9031838215906615e-05	-9.640078052822083e-06	3.1418805185474067e-06	-3.456282444974241e-05	-0.00025666304869286833	-3.235862077086324e-06	9.032315562911428e-07	3.9890093292548233e-07	-0.00014494611237405032	-1.7981193482557364e-05	-7.011623634133912e-05	-0.0019618048145651785	-7.80416186116178e-05	-5.144842202792712e-06	-5.228405168935535e-05	3.997902161833081e-06	1.816854133644853e-06	-0.0003199657737157368	-6.398413706776585e-06	-9.872060411008344e-06	-5.295801545237561e-05	-9.360922761104281e-06	6.3632832942348936e-06	-6.936879696618182e-06	-3.880985533270827e-05	2.308768461759036e-06	1.7631410208884602e-05	-1.8374592293997567e-05	-8.601494602990437e-06	-0.0001245873535406368	5.886818452891609e-06	-2.016408074786664e-06	-9.259341414697829e-06	-2.2593856214706007e-05	-0.0005302143458290097	-1.368365227038998e-05	-3.6524768627464564e-05	-5.128744749154451e-06	-6.277034676314531e-05	-3.2914477089695467e-06	-5.315855323187714e-05	-0.00011352185019537488	-0.0001369797119172501	-7.638277790519614e-05	-7.27706963138575e-05	-1.5554660711220975e-05	-0.00017671911311659678	-7.459005623436957e-05	-2.4629594751255628e-05	-0.0003029823310411137	-5.78034634168626e-05	2.4377850635797177e-06	-1.4854349813009653e-05	-0.00017044651438728566	-0.00048175974277451193	-0.00017579564202203815	-3.5730250772112896e-07	-0.00011839769715124797	-3.120013025215582e-05	8.212886663352599e-07	-5.053409246989551e-05	-0.0005904833182276046
