motif	tau	std
Z587B.H14CORE.0.SG.A	8.020986478285327e-05	0.0002446407846287396
BCL6.H14CORE.0.PSM.A	0.00024697830695015677	0.0002627878911197815
ZN567.H14CORE.0.P.C	0.00025805096535965475	0.00015934377754441695
SUH.H14CORE.0.P.B	0.00027451270177494884	0.0003005156538566825
SP100.H14CORE.0.PSGI.A	0.0004954751050661929	0.00019250235885854357
FOXK1.H14CORE.0.PS.A	0.0022222627447912287	0.00016798075688048326
ZN749.H14CORE.0.P.C	0.0017258247784812835	0.0002326758742254565
ZFX.H14CORE.0.P.B	0.0012398797117641025	0.0002378697396144019
SRF.H14CORE.0.PSM.A	0.00013033160989502524	0.00013543687498219256
Z280A.H14CORE.0.P.B	2.1193062404080387e-16	0.00014035604069572086
ZN778.H14CORE.0.P.C	0.0022160665515783993	0.00022531180272362435
SPI1.H14CORE.0.P.B	0.000525905297001879	0.00014393699286995864
PO3F2.H14CORE.0.P.B	0.0005942642115988251	0.00025957990776202057
SRBP2.H14CORE.1.P.B	3.797353898596844e-16	0.00020787124640329608
Z705G.H14CORE.0.P.C	0.0009232844684801178	0.00030681905665571485
ZN649.H14CORE.0.P.C	0.0005416997742588018	0.00016204412137578352
GRHL2.H14CORE.0.P.B	0.0002966142951406533	0.00022390753062152846
ZN528.H14CORE.0.P.B	1.4911224367008922e-15	0.0002780959214189904
PRDM9.H14CORE.0.P.B	0.00022764981287237435	0.00015507242026931845
ZN433.H14CORE.0.P.C	2.561836783299278e-16	0.0001432141655598946
ZN283.H14CORE.0.P.C	0.0004942590353402312	0.00022551415889256426
ZKSC1.H14CORE.0.P.B	0.0005571491466318868	0.00016716386402918954
HNF1A.H14CORE.0.PS.A	5.218765228009585e-15	0.00020213277667570725
ZN558.H14CORE.0.P.B	3.02856082856459e-15	0.00020247909510772607
CUX1.H14CORE.2.P.C	0.000657103985758118	0.00015897843582946778
ZN112.H14CORE.0.P.C	3.067499492541596e-18	0.00023469997740313434
REST.H14CORE.0.P.B	0.0021841619120854115	0.0002070213806534248
ZBT7B.H14CORE.0.SM.B	0.0002005285888696222	0.00018385298162852356
ZN132.H14CORE.0.P.C	2.6114515203667572e-15	0.0005253457671458142
BATF2.H14CORE.0.PSG.A	0.0002739181192281654	0.000204390573565881
ZN480.H14CORE.1.P.C	4.751507123343605e-13	0.00018871659474398544
ZN143.H14CORE.0.P.B	0.002330155513390371	0.0002916330701477824
MSD4.H14CORE.0.SGIB.A	0.00037042424115875063	0.0005950291655012227
ZNF16.H14CORE.0.P.C	0.0002720555839056397	0.0001937934259983038
ZNF43.H14CORE.0.PSGI.A	7.669256344528569e-11	0.00018960141121954587
ZFP91.H14CORE.0.SGI.A	0.0007832527858041535	0.0005109578439614086
TBX5.H14CORE.1.P.B	9.72451050670296e-05	0.00016727002786915077
HMX1.H14CORE.0.SM.B	0.00017437540898374083	0.00015932415952930767
ZN317.H14CORE.0.P.B	1.31586550784299e-15	0.0002188656865700013
NACC2.H14CORE.0.PSGIB.A	0.0009801343996942904	0.0004265709979186248
ZN787.H14CORE.1.S.C	2.4259292670382565e-15	0.0004161430525556336
ZN239.H14CORE.0.P.C	0.0005291090387886164	0.0001480234565274577
ZBT16.H14CORE.0.P.B	0.0009678334451491272	0.00016077685658490965
ZN502.H14CORE.0.P.C	6.676774484969551e-15	0.0002265542917133032
ZN37A.H14CORE.0.P.B	3.348822144186587e-17	0.00022243442649572738
ZKSC8.H14CORE.0.P.B	3.656204532971987e-16	0.0004811081758896979
MYSM1.H14CORE.0.P.B	5.746250783075194e-05	0.00020950239929813083
ZF64B.H14CORE.0.P.B	0.0007004997175945148	0.00027917928760535967
ZN214.H14CORE.0.P.B	4.248416596575763e-15	0.0002105323349391287
ZN142.H14CORE.0.PSGI.A	0.000805991602387542	0.0002884166249239457
ZSA5A.H14CORE.0.SM.B	0.0001908992140970461	0.000254174111834813
ZNF24.H14CORE.0.P.B	0.001075975375092518	0.0002673389110264301
FIZ1.H14CORE.0.PSGI.A	0.00038371511671545183	0.0002601947416366786
VDR.H14CORE.0.PS.A	0.0001915393315745662	0.0001843517680718196
ZN490.H14CORE.0.P.C	0.0006521184786232679	0.0001621282841666415
ZXDA.H14CORE.0.PSI.A	0.0006678463116750478	0.00021239839923063809
SOX10.H14CORE.2.S.C	2.773154569992837e-05	0.00037447309088461093
ZN177.H14CORE.0.SM.B	7.52799148325866e-05	0.0002617609747951991
NR1H4.H14CORE.0.P.B	0.0005727587784757679	0.0001384332213901783
ZN789.H14CORE.0.P.C	2.0595037545159156e-05	0.0003490728960112165
ZN678.H14CORE.0.PSG.A	3.8241607185599006e-15	0.0002146723835919932
ZN768.H14CORE.1.P.B	0.0009107227753393629	0.0002136025144248088
ZN101.H14CORE.0.P.C	0.000541424690623613	0.00022654097310124892
MEIS2.H14CORE.0.P.C	0.00096988117772774	0.00023259916086940368
ZN266.H14CORE.0.P.B	0.0002325728499121935	0.0002724337503757172
ZN257.H14CORE.0.P.B	5.771842246444015e-16	0.0004075196377637956
ZN674.H14CORE.0.P.C	0.0006122428210701771	0.00017837325860437273
ZN793.H14CORE.0.P.B	1.1652863137917693e-16	0.00028563329165908293
ZNF79.H14CORE.0.P.C	0.0003991319635601805	0.00017713098205119837
ZN341.H14CORE.0.P.B	0.000191768849434344	0.000158129198182587
ZN436.H14CORE.0.P.C	3.079104806535852e-05	0.00034094913542084327
ZBT37.H14CORE.0.M.C	5.517158986481846e-21	0.00027162180580299144
ERR1.H14CORE.0.PSM.A	0.0004737387019704342	0.0005915606302007028
ZN440.H14CORE.0.P.C	0.00012576141602059477	0.0001989352445913678
STAT6.H14CORE.0.P.B	0.00038403572964895315	0.00028437149221448283
LHX8.H14CORE.1.M.C	0.00034108231720429455	0.00023552377084877407
ZN554.H14CORE.0.P.C	0.00014016376686454987	0.00021415795647614086
YBOX1.H14CORE.0.SM.B	0.0007629558400876086	0.0003258320127698335
TF2L1.H14CORE.0.PSM.A	3.935917421281112e-15	0.00030424890343541385
ZIK1.H14CORE.0.P.C	6.523240183962371e-16	0.00015328956032442594
TEF.H14CORE.0.SM.B	0.00018877730526801673	0.00027781927673368594
ZN416.H14CORE.0.P.C	0.00033051372446327995	0.00047354111062855527
MBD3.H14CORE.0.P.B	0.002012159366467825	0.00021134934982620617
ZFTA.H14CORE.0.PSGIB.A	4.6143461422713736e-14	0.00024201139257780488
ZN713.H14CORE.0.SM.B	4.275024624426401e-18	0.0001523073466187157
ZN791.H14CORE.0.P.C	8.302194273828456e-20	0.00038664411547270026
ZN845.H14CORE.0.PSG.A	0.00036384281041163994	0.00019324444534845903
TZAP.H14CORE.0.P.B	2.3197247522013082e-12	0.00015848012156125722
ZN878.H14CORE.0.PS.A	5.1238657331371e-16	0.0002564656983707055
ZN131.H14CORE.0.PSGI.A	0.0002565012336414879	0.0008346695128055977
ZN584.H14CORE.0.P.B	0.0007881336894998671	0.00015029318118972383
ZN615.H14CORE.0.P.C	1.3444399260119108e-15	0.0003792752621379197
ZN699.H14CORE.0.PSG.A	1.546526716394835e-15	0.0002704375752312039
NRF1.H14CORE.0.PS.A	0.0033488271396706734	0.00032655315295632414
THAP1.H14CORE.0.P.B	0.00028751512867396093	0.0004706299844775301
ZN561.H14CORE.0.P.C	6.426498599903756e-14	0.0002084211937754168
HSF1.H14CORE.1.P.B	0.000261127415869081	0.00017024178338613993
GLIS3.H14CORE.1.S.C	0.002556903734775226	0.0003023622142298618
ZNF20.H14CORE.0.PSG.A	5.732271815219055e-18	0.0005937185994211437
ZN566.H14CORE.0.P.C	7.134721870710154e-05	0.0002717086076943271
ZN836.H14CORE.0.PSG.A	0.00019252458852881606	0.00027000167382432264
ZN492.H14CORE.0.P.C	1.5401531181476082e-16	0.00036659079518627064
ZKSC4.H14CORE.0.SG.A	2.9802700193482355e-13	0.00017629828193736543
NPAS4.H14CORE.0.P.B	0.0005826455740527537	0.000198791795868408
ZN274.H14CORE.0.SM.B	1.672068286415634e-16	0.0003507044805090807
VEZF1.H14CORE.0.P.C	0.0009311407911271901	0.0003195652685810923
POGK.H14CORE.0.SI.A	1.526691057635746e-17	0.00020771670626925566
PRDM1.H14CORE.0.S.B	0.001954567795504542	0.00019649951860696335
ZN329.H14CORE.0.P.C	0.00010322512165820563	0.0002367338359901975
ZN100.H14CORE.0.P.B	0.00013445375318708872	0.00014033193021110356
KLF10.H14CORE.1.PSM.A	0.0001597081061328921	0.00015645769084102063
ZN174.H14CORE.0.M.C	0.000664622179295617	0.0001615489911246382
ZN800.H14CORE.0.PSG.A	0.0021620574825507704	0.00020616172714780693
ZN814.H14CORE.0.PSG.A	0.00047828440522767253	0.00024319335394171166
RXRG.H14CORE.1.SM.B	0.0010587884494254547	0.00023360129070918025
KLF3.H14CORE.1.M.C	1.643103459508952e-05	0.0002752500117599277
Z585B.H14CORE.0.P.C	0.0010250892876063399	0.0001526640507576767
HSF5.H14CORE.1.S.C	7.95518569764225e-15	0.000302953949898272
ZN564.H14CORE.0.P.C	0.000919553096096141	0.00035834016834855993
ZNF90.H14CORE.0.P.C	1.014571166122328e-15	0.00022428432009847295
ZN140.H14CORE.0.P.B	0.0010232767540555878	0.00015144876227760323
ZN551.H14CORE.0.PSG.A	0.0007433604047629469	0.00034202098314631984
ZN578.H14CORE.0.P.B	0.0004050796567714843	0.00030717041242911826
ZN506.H14CORE.0.P.C	0.00014458623506146564	0.00017841912083203527
GLIS1.H14CORE.1.P.B	0.0004174576268831788	0.0001846609028702852
USF2.H14CORE.0.PSM.A	0.0015249087579868987	0.00027248002245236784
SOX30.H14CORE.0.P.C	0.0009406058921787195	0.0003717455234187201
ZN547.H14CORE.0.P.B	5.6666042421042e-05	0.00025877609274778954
PKNX1.H14CORE.1.P.B	0.001516890676136829	0.00019176658933777252
TET3.H14CORE.0.PSGIB.A	0.0003074152453685232	0.00029364161301879163
ZN775.H14CORE.0.PSG.A	9.90692708853781e-13	0.00019545561166089422
ANDR.H14CORE.1.S.C	1.9487759000215003e-14	0.0002250183564535214
ZN875.H14CORE.0.P.C	0.0005683585502169415	0.00017219277010014635
ZN805.H14CORE.0.P.C	0.0007235894809411099	0.00024541129992619983
ZNF66.H14CORE.0.PG.A	0.000709872696011466	0.00020541355096866034
ZN215.H14CORE.0.PSG.A	0.0009662247026721833	0.00015206101507613215
SOX2.H14CORE.3.S.B	0.0017479245635170226	0.0003228206176613173
ZN853.H14CORE.0.SG.A	1.0439468000194014e-15	0.0002243308018158846
ZN740.H14CORE.1.S.C	4.89775789637312e-16	0.00016805655771889874
ZN610.H14CORE.0.P.B	0.00020611461485436826	0.00018419455890532235
ZSC22.H14CORE.0.P.C	0.000706394111068554	0.0003025681211167017
ZN721.H14CORE.0.PSG.A	6.200498760905878e-05	0.0003057178398551618
ALX1.H14CORE.0.SM.B	1.0892948785478752e-17	0.0001435382419952178
NR1I3.H14CORE.2.M.C	0.00010351243473873761	0.00019183352925719382
PRD14.H14CORE.0.P.B	1.0989622726546647e-15	0.00014427510561020073
ZN250.H14CORE.0.P.C	0.001411312328508411	0.00023603582404233838
ZKSC5.H14CORE.0.P.C	0.0008605869539932284	0.00022072579897165455
E2F1.H14CORE.0.P.B	0.003333116697936464	0.00033245327126625677
ZN75D.H14CORE.0.P.B	1.7752857873952906e-15	0.0002344253467955187
GLI3.H14CORE.1.M.C	0.00048389822003675056	0.00016610606057392387
SATB1.H14CORE.0.P.B	0.00010930690144894462	0.00024708228702118896
ZN692.H14CORE.0.P.C	0.0006616308403598007	0.0003227967724782981
MSD1.H14CORE.0.PSGIB.A	0.00037415679219541436	0.0002261666903376235
PO2F2.H14CORE.0.PSM.A	0.0009925513471539566	0.00016793783168169874
ZN529.H14CORE.0.P.B	0.0012159978314441155	0.00015723384774230824
MNX1.H14CORE.0.SM.B	3.29823106888973e-15	0.00030660420104751293
MCR.H14CORE.0.S.B	9.756466306695855e-05	0.0004631891937606229
PIT1.H14CORE.1.S.B	1.635564645640929e-05	0.0001808186728511804
ZN860.H14CORE.0.P.C	1.8967703217939207e-17	0.00021304000103883466
KLF16.H14CORE.1.P.B	0.0001410446703978381	0.00015365250658252853
ZFP57.H14CORE.0.P.B	0.0004658562497707257	0.00021469017573686177
ZN493.H14CORE.0.PSGI.A	0.0008006116059029941	0.0005957693359620892
ZN782.H14CORE.0.P.C	0.0001580843175066301	0.00025594233866675756
ZN716.H14CORE.1.P.C	6.355877370622949e-16	0.0003806512716676281
KMT2B.H14CORE.0.P.B	0.0004793158256635741	0.0002024301972843424
TDIF1.H14CORE.0.PSG.A	0.00018324581455358486	0.00014435162559201474
PITX2.H14CORE.0.SM.B	9.783939230338799e-05	0.00029363347891681117
BATF.H14CORE.0.P.B	0.000493460193873693	0.00024738003121325757
ZN550.H14CORE.0.P.C	3.4858656645628476e-15	0.00017730599243971328
TFE2.H14CORE.0.PS.A	0.004933660830946547	0.00024150755358130627
RUNX1.H14CORE.0.P.B	0.00015670298001751676	0.00015450564365137033
FOXD2.H14CORE.1.SM.B	0.0012275919778356099	0.00017126847794319124
ZBT22.H14CORE.0.SM.B	0.0009617110232885498	0.0002743829579394964
ZN584.H14CORE.1.P.C	0.0010008714642834088	0.00027074117106241945
ZN669.H14CORE.0.P.B	1.8078173427877856e-14	0.0001509046445497827
ZN580.H14CORE.0.SM.B	2.7339816832742057e-16	0.00016450555693638157
ZN618.H14CORE.0.G.B	0.0016378077704446259	0.00024283062270598184
FOXH1.H14CORE.0.P.B	4.001584117084552e-15	0.00019350351757393185
TIGD5.H14CORE.0.PSGI.A	0.0005006717168874711	0.0005568937349427003
RXRG.H14CORE.2.P.B	0.00011122613285806871	0.0002672319621703397
ZNF35.H14CORE.0.P.C	0.000276332196262294	0.00034574010135768476
ZN888.H14CORE.0.P.B	0.0031132356268487133	0.00018716120756095717
ZN667.H14CORE.0.P.C	1.7822836337014056e-16	0.00026031380465311684
ZN320.H14CORE.0.P.B	0.0008307367710848023	0.0001635752640203921
HAND1.H14CORE.0.P.B	3.006997159043185e-13	0.000136850364532765
GMEB2.H14CORE.0.P.C	0.0006916846413736242	0.00013983610601254364
ZN160.H14CORE.0.SG.A	7.597262003788027e-14	0.00018980976234859252
ZBTB6.H14CORE.0.P.B	5.6158529226302415e-15	0.0002252596109140066
TF2LY.H14CORE.0.SM.B	0.0017124806953216594	0.00013867934126564883
ZIM3.H14CORE.0.P.B	1.8259530095066928e-05	0.00042994150977497937
ZN680.H14CORE.0.P.B	0.0004136463956527628	0.00015198725968928206
F200B.H14CORE.0.PSGIB.A	0.0015730807444344892	0.00023897465309595997
GRHL1.H14CORE.0.PSM.A	0.0012525456507334924	0.0002474159188472263
ZN497.H14CORE.0.SG.A	2.068140934378011e-15	0.0001425860069917835
ZXDC.H14CORE.0.PI.A	0.000512617344339077	0.00026233356378944944
ZN527.H14CORE.0.P.C	7.951335342634783e-16	0.0003330629488096977
P73.H14CORE.0.PS.A	0.00043213652495530997	0.0005865755542796074
ZN197.H14CORE.0.P.C	1.012726197401249e-15	0.0008329359236833396
SETBP.H14CORE.0.B.B	0.00030132901301382393	0.00028607015146912845
HM20A.H14CORE.0.SB.A	5.748180293386104e-05	0.0001958027278833354
ZN582.H14CORE.0.P.C	0.00015808683614349165	0.0002422675885510063
ZFP14.H14CORE.0.P.C	0.00018952217598749716	0.00016448243524137018
PROX1.H14CORE.0.SM.B	1.4405833265861053e-15	0.00020766386197094617
ZSC12.H14CORE.0.P.B	0.0005812346445311704	0.00022953134344588555
EGR1.H14CORE.0.PS.A	0.0006129782485548317	0.00020349237060317233
HMGA1.H14CORE.0.P.B	1.13801786982645e-14	0.0001954371673669596
PO3F2.H14CORE.2.SM.B	0.0003855934624203363	0.00020095912967078194
NFIC.H14CORE.1.PSM.A	0.0009256515567813864	0.00021848718552435392
IRX3.H14CORE.0.M.C	2.4526106406775113e-05	0.00030613205752086055
ZN264.H14CORE.0.P.B	0.0012841081387782373	0.0001744460503907452
ZBT41.H14CORE.0.PSG.A	0.0011697348329100944	0.000210335828402376
ZN701.H14CORE.0.P.B	7.25856812044311e-14	0.0007600883917984689
ZN560.H14CORE.0.P.C	0.0003391693143168543	0.0001873838360503513
RFX3.H14CORE.2.S.B	1.1711815228307073e-16	0.00018138814320821023
Z780B.H14CORE.0.PSGI.A	6.503207492187328e-05	0.00017905895086383546
ZN662.H14CORE.0.P.C	0.0014355778567040694	0.00013741072957350713
ZN484.H14CORE.0.P.C	1.432966052958383e-14	0.00033935505387350153
FER3L.H14CORE.0.SM.B	0.0011459684590735225	0.0007069214241410602
ZN816.H14CORE.0.P.B	4.951554317854205e-16	0.00027677876184051194
ZBED1.H14CORE.0.S.B	0.00031893459364315557	0.0002981350220055926
ZN776.H14CORE.0.P.C	8.082426366171014e-18	0.0004051662293736632
HINFP.H14CORE.1.P.B	0.00016509748392973774	0.00023829975999556038
HNF6.H14CORE.0.PM.A	0.0006846945391381226	0.0003093418709046647
SPDEF.H14CORE.0.PSM.A	0.0014638263480285115	0.0003887014828226829
ZN135.H14CORE.0.P.C	0.0005654112088897223	0.00015004083852736055
ZN284.H14CORE.0.P.C	0.0001131353998015166	0.0002496682842207098
ZN569.H14CORE.0.SG.A	0.000918757734620496	0.000183111887960847
ZN350.H14CORE.0.P.B	2.9006045614703932e-05	0.0002499837253150087
ZSC29.H14CORE.0.P.B	8.089385527046642e-14	0.00033471717786157996
ZN575.H14CORE.0.PSG.A	0.0005088675659350826	0.00016544629354318458
ZBED5.H14CORE.0.PSGIB.A	2.1230308309366208e-14	0.0001853106496466961
ZNF23.H14CORE.0.P.C	0.0001775432874049651	0.00017898001197912505
DMRTA.H14CORE.0.SM.B	0.00046784778478196074	0.0002811767363588963
ZN787.H14CORE.0.M.C	0.00045869692159003034	0.0003840538369358715
AP2A.H14CORE.0.PSM.A	2.906787127358303e-17	0.0003559275827535363
ZN626.H14CORE.0.P.C	0.0001466126358534351	0.00015430523748350726
ZN676.H14CORE.0.PSG.A	2.1041881190306525e-17	0.00019484499497674697
ZNF85.H14CORE.0.P.B	2.234822485886529e-13	0.00022572951702617256
MAFG.H14CORE.1.PSM.A	3.6468765550572536e-15	0.00029578251084013063
ZN383.H14CORE.0.P.C	0.0004547744037745242	0.00020694344220299
DMRT1.H14CORE.0.PS.A	1.206037994652395e-16	0.0004731676959608503
ANDR.H14CORE.2.P.B	0.0002325943995960523	0.0003613929909669189
ZN320.H14CORE.1.P.B	0.00015800494368869834	0.001381361538462623
ZN648.H14CORE.0.PSGI.A	0.00028794844907553186	0.00017075313725635122
NR2E1.H14CORE.1.S.B	1.3064323867225083e-17	0.00020110068400425727
ZN563.H14CORE.1.P.C	3.5918575438485096e-15	0.00038988604858243483
ZN732.H14CORE.0.PSG.A	0.0012615161749960316	0.00014953138365080316
ZNF41.H14CORE.1.P.C	5.2459730227606075e-15	0.0002458755890650066
IRF4.H14CORE.1.S.B	0.0008006560407463145	0.00025775960749595554
ZN850.H14CORE.0.PSG.A	6.088871165419643e-05	0.00023848591568891974
CEBPG.H14CORE.0.P.B	0.00026230061444526396	0.0012289848569693215
ZN329.H14CORE.1.P.C	6.580580509441465e-05	0.00034702671468163143
ZBT20.H14CORE.0.SM.B	0.00046629627042767575	0.00018346716139921933
ZN250.H14CORE.1.M.C	0.0006674571654815608	0.00018900462175478312
GTD2A.H14CORE.0.PS.A	0.0012718636435997315	0.00029827019117277244
THB.H14CORE.0.P.B	0.0006790406423239636	0.00015101564965666153
ZN485.H14CORE.0.P.C	6.994186290890154e-16	0.000253050624397017
ZBT12.H14CORE.0.P.B	4.771224775909418e-13	0.0001843232309474751
ZN157.H14CORE.0.P.B	0.00026343427209185664	0.0002353416994620297
