	mean	std
CGBP1.H14CORE.0.PSGIB.A	0.047891073583568665	0.0014382858422586182
NR1I2.H14CORE.0.M.C	0.0018535051605288472	0.0006777318955594564
ETV7.H14CORE.1.P.C	-0.005037990199175873	0.0010261658199930664
ZN134.H14CORE.0.P.C	0.005150985698955267	0.0006318668372039751
MBD1.H14CORE.0.PSIB.A	0.02584486633114112	0.001305212325319203
ZN335.H14CORE.0.PSG.A	-0.005725558360976641	0.000875159309474896
THA.H14CORE.2.S.B	-0.018218054138146898	0.0007854267168806811
ZN749.H14CORE.1.P.C	-0.0022460027603660813	0.0007901774818604037
ZN664.H14CORE.0.P.C	-0.002060997861512424	0.0008546805979198821
DPF1.H14CORE.0.SM.B	0.01934646298013351	0.0008445059346339602
HSF2.H14CORE.0.PSM.A	0.021638851114579145	0.0008108297369568675
BARX1.H14CORE.0.P.C	0.0005692823413646986	0.0009176796286757807
MYCN.H14CORE.1.M.C	0.0037887963598486132	0.0009376297354147403
MEF2D.H14CORE.1.M.C	4.5788558315881106e-05	0.0007619273333461582
ZN208.H14CORE.0.SGI.A	0.016156641665617248	0.0008542720406530986
ZN772.H14CORE.0.PG.A	-0.008033741969914522	0.0006821228155478683
RLF.H14CORE.0.PSGI.A	0.005089673975886937	0.000853246038096489
TIGD7.H14CORE.0.SGIB.A	-0.003288260271973139	0.0006564148889463176
ZN480.H14CORE.0.P.C	-0.015550673570994244	0.0010728827001157358
OLIG1.H14CORE.0.S.B	0.014150868603835565	0.0009682333023575129
ZN766.H14CORE.1.P.B	0.01085326199027277	0.000792549841907829
ZN124.H14CORE.0.P.C	-0.0012122513415539398	0.0007558501412452115
PRDM5.H14CORE.0.PSGI.A	0.0008915653975063642	0.0006494104970992219
ZN251.H14CORE.0.PSGI.A	0.005608619074935878	0.0006694223879572224
GLI2.H14CORE.0.PSM.A	0.009489213362386227	0.0006959843579170547
NANOG.H14CORE.2.M.C	0.004739539600572976	0.0008774837580279827
PO2F2.H14CORE.1.M.C	0.012252583501301161	0.0008443376127511411
ZN627.H14CORE.0.P.C	-0.011480399687841359	0.000693318607515641
ZF64B.H14CORE.1.P.B	-0.003216184201296563	0.0009263174584560465
FOXR2.H14CORE.0.M.C	0.006342045276839084	0.0009778052539803211
ZNF12.H14CORE.0.P.C	0.007853841228729074	0.0008133446280349025
ZN233.H14CORE.0.PG.A	-0.014624658821645221	0.0008879099742168546
ZN526.H14CORE.0.S.C	0.01303348224378858	0.0007630395745548953
ZN841.H14CORE.0.PSGI.A	-0.01372801972303508	0.0006390945804242793
ZN136.H14CORE.0.P.B	0.001763607035563275	0.0006966983417996663
