	mean
ENSG00000005302	-0.0993888203178211
ENSG00000005339	2.3772851874438756
ENSG00000005379	-1.2880577881731436
ENSG00000005421	3.9102142651494076
ENSG00000005436	0.06228446116101477
ENSG00000005448	-2.3303968112955356
ENSG00000005469	1.7017752877625698
ENSG00000005471	2.149562354542379
ENSG00000005483	0.763970213199511
ENSG00000005486	2.671237300741222
ENSG00000005700	2.852618736349386
ENSG00000005801	1.5970319193885152
ENSG00000005810	0.8331722967714712
ENSG00000005812	0.5355022509222691
ENSG00000005844	0.8149595855218186
ENSG00000005882	1.142740560788931
ENSG00000005884	-0.35906119054377506
ENSG00000005889	0.5401301776490391
ENSG00000005893	4.977026425450405
ENSG00000005981	-3.6772741701156724
ENSG00000006007	1.3203048841654486
ENSG00000006015	-1.1203501135916631
ENSG00000006016	-4.9182469278719765
ENSG00000006025	-2.321362351950139
ENSG00000006042	1.4424477257942743
ENSG00000006047	-3.902618091074294
ENSG00000006062	0.019673954425439254
ENSG00000006118	-1.1731728054279689
ENSG00000006125	3.080404720021314
ENSG00000006194	0.6692795580915162
ENSG00000006210	1.124308351150641
ENSG00000006282	1.9425809021429123
ENSG00000006327	1.1727927415712927
ENSG00000006432	-0.9995457602784049
ENSG00000006451	1.3683431083925108
ENSG00000006453	2.105690668340506
ENSG00000006459	-0.3490186216400784
ENSG00000006468	-0.6518532022210693
ENSG00000006530	0.0747947137810995
ENSG00000006534	-0.08149125508183892
ENSG00000006555	-0.7400318315274613
ENSG00000006576	-0.13884414028011846
ENSG00000006607	0.30984452457863976
ENSG00000006611	-3.9469436670007974
ENSG00000006625	0.17679901494454647
ENSG00000006634	-1.797029092914424
ENSG00000006638	-2.1096832230674316
ENSG00000006652	-1.2937742734322035
ENSG00000006695	-1.1145710350253897
ENSG00000006704	-0.17171403031288535
ENSG00000006712	1.3065366223358477
ENSG00000006715	1.499821876694096
ENSG00000006740	-3.5385364888869413
ENSG00000006744	2.1681345667992438
ENSG00000006747	-5.826241189279544
ENSG00000006756	2.7077459532081636
ENSG00000006757	0.3834898869906527
ENSG00000006831	3.6667578377865793
ENSG00000007047	2.293548808473055
ENSG00000007062	-4.929114870521872
ENSG00000007080	1.2641742955563686
ENSG00000007168	1.348634036465313
ENSG00000007202	1.9177204868446474
ENSG00000007237	-1.5959868631963885
ENSG00000007255	0.06270839383972311
ENSG00000007341	-1.4687997174835772
ENSG00000007376	-0.6074602070781189
ENSG00000007384	-0.5564697126755674
ENSG00000007392	-0.017541840225141825
ENSG00000007516	-0.3133215659461691
ENSG00000007520	0.5476388512097884
ENSG00000007541	1.0912330617735606
ENSG00000007545	-1.0977923089118216
ENSG00000007866	0.4994675832351912
ENSG00000007923	-0.5781613229860688
ENSG00000007944	-1.2685724074257876
ENSG00000007968	-0.32145143421672784
ENSG00000008018	3.033441371784983
ENSG00000008083	-0.3299020160465329
ENSG00000008086	-0.8839074623400257
ENSG00000008128	-4.234070991315298
ENSG00000008130	1.9114199118979514
ENSG00000008256	-0.849182887612402
ENSG00000008277	-3.9535245625390023
ENSG00000008282	2.4557876932011022
ENSG00000008283	0.5314255314865323
ENSG00000008294	2.324862794492608
ENSG00000008300	-1.022838053600958
ENSG00000008311	2.1647562533651614
ENSG00000008323	-1.487110293375112
ENSG00000008324	0.16661058511244128
ENSG00000008382	0.7243452667151172
ENSG00000008394	4.9931338126916005
ENSG00000008405	-0.3706488490730115
ENSG00000008441	2.4417157403822833
ENSG00000008513	3.198253883393237
ENSG00000008517	4.37729764757687
ENSG00000008710	0.7820612721765028
ENSG00000008735	-2.0752499238030677
ENSG00000008838	2.5202050654378727
ENSG00000008853	-1.4342690091587567
ENSG00000008869	0.469182348076192
ENSG00000008952	2.398152830523599
ENSG00000008988	4.824175703180604
ENSG00000009307	3.1884519317685918
ENSG00000009335	2.263247938283025
ENSG00000009413	-0.42257464298921077
ENSG00000009694	-2.7325421387875104
ENSG00000009724	3.170380732695668
ENSG00000009765	0.5559315045013417
ENSG00000009830	0.2649598558386888
ENSG00000009844	0.7329032793964431
ENSG00000009950	4.141296586458038
ENSG00000009954	1.753716923448551
ENSG00000010017	0.7606963765417025
ENSG00000010072	-1.5872736328010026
ENSG00000010165	1.0844405016582324
ENSG00000010219	-0.8414508851789134
ENSG00000010244	1.5101487070054433
ENSG00000010256	4.385932327289842
ENSG00000010270	-0.4593383612602696
ENSG00000010278	1.8284990178195066
ENSG00000010292	0.8129739819984301
ENSG00000010295	0.4620562684427122
ENSG00000010310	-5.534673953389469
ENSG00000010319	-0.9601211559713075
ENSG00000010322	1.8786805502842123
ENSG00000010361	-2.715132601730358
ENSG00000010379	-1.295461754300381
ENSG00000010404	-3.245860142578259
ENSG00000010438	-3.392125162800903
ENSG00000010539	-1.036480830020805
ENSG00000010610	1.4722722249310793
ENSG00000010626	-2.0755759279762427
ENSG00000010704	1.447261554943346
ENSG00000010803	0.14730218920362
ENSG00000010810	0.9903849542663015
ENSG00000010818	0.11395757126465643
ENSG00000010932	-3.5901870823244333
ENSG00000011007	1.72163368107067
ENSG00000011009	2.233757784622155
ENSG00000011021	-1.3290050171384094
ENSG00000011105	2.7654626760781156
ENSG00000011114	-0.08417668680782228
ENSG00000011132	0.18884880478491933
ENSG00000011143	-0.7641268866427559
ENSG00000011198	-0.16136269399966874
ENSG00000011201	-3.752540630958282
ENSG00000011243	0.710449029109083
ENSG00000011258	0.31223349490119473
ENSG00000011260	1.2003154180180298
ENSG00000011275	1.771035558266268
ENSG00000011295	0.3745377221455733
ENSG00000011304	3.711010057077991
ENSG00000011347	1.4713001918300666
ENSG00000011376	1.126778741157808
ENSG00000011405	1.0720051743180417
ENSG00000011422	-1.5206262877965615
ENSG00000011426	-1.6631713933689687
ENSG00000011451	1.9027894818237239
ENSG00000011454	0.8161146118482456
ENSG00000011478	-0.37242406655637833
ENSG00000011485	1.8659522285735215
ENSG00000011523	-0.13118033400490997
ENSG00000011566	1.105722408536081
ENSG00000011638	-3.048162253508123
ENSG00000012048	-1.1033703184459702
ENSG00000012061	1.5344053084151787
ENSG00000012124	-3.627934707475375
ENSG00000012171	0.45003390286203804
ENSG00000012174	0.5116892926407605
ENSG00000012211	-2.0548884288108566
ENSG00000012232	0.951118062741083
ENSG00000012504	2.627579471455176
ENSG00000012660	2.2935225574712788
ENSG00000012817	-2.5596565939507854
ENSG00000012822	1.758703882738108
ENSG00000012963	0.3772371422800777
ENSG00000012983	0.11593338141364269
ENSG00000013016	-2.0946878654833
ENSG00000013275	2.738823201930717
ENSG00000013288	1.5601779077775455
ENSG00000013297	-3.5024047319565823
ENSG00000013306	2.8456050198665563
ENSG00000013364	3.407422859108383
ENSG00000013374	1.8506353482853104
ENSG00000013375	1.1252097227669344
ENSG00000013392	-1.4511317963756452
ENSG00000013441	1.5122439094142877
ENSG00000013503	-0.06589981375598836
ENSG00000013523	0.5191811977252575
ENSG00000013561	1.3451682584915732
ENSG00000013573	-0.9757085560561053
ENSG00000013583	2.240859593253206
ENSG00000013588	-4.5167690553476865
ENSG00000013619	-1.8052618229324406
ENSG00000013810	1.2035390910053883
ENSG00000014123	0.8550221702984361
ENSG00000014138	-1.8973035741690305
ENSG00000014164	1.2583533232224933
ENSG00000014216	3.618414651534902
ENSG00000014641	3.7258116663047236
ENSG00000014824	1.3759296244392196
ENSG00000014914	-1.0067191938337325
ENSG00000014919	1.4194958103150628
ENSG00000015133	-0.8088360838987038
ENSG00000015153	-0.5493798916145934
ENSG00000015171	1.9004671118225516
ENSG00000015285	-0.9097902334771961
ENSG00000015413	-4.833197121293286
ENSG00000015475	1.6394228204409085
ENSG00000015479	-4.791750618738314
ENSG00000015520	-0.47817471324123983
ENSG00000015532	1.4191025059884934
ENSG00000015676	2.5820407548831676
ENSG00000016391	2.997159558550232
ENSG00000016402	-6.291068484954937
ENSG00000016864	1.6452228228115662
ENSG00000017260	2.182395168647538
ENSG00000017483	-3.8173844609512346
ENSG00000017797	1.5705661443812762
ENSG00000018189	1.0881921640662882
ENSG00000018236	0.0031784600920824425
ENSG00000018280	-2.056173388638169
ENSG00000018408	1.4439743357161514
ENSG00000018510	1.9800451279924107
ENSG00000018610	0.02434145698458824
ENSG00000018699	0.17010102767315924
ENSG00000019144	-0.09595950740663642
ENSG00000019186	-8.653067899504531
ENSG00000019485	0.4631213919565311
ENSG00000019549	-0.03218648629645165
ENSG00000019582	6.066528339568971
ENSG00000019995	0.3568394788448264
ENSG00000020129	-1.5832987277295356
ENSG00000020181	-1.3297037472291156
ENSG00000020256	-0.35773323886831593
ENSG00000020426	-0.5434875325859996
ENSG00000020577	0.6478890157471674
ENSG00000020633	-1.114510199062768
ENSG00000020922	-1.43093419891827
ENSG00000021300	-3.022651928713545
ENSG00000021355	2.6349226435984803
ENSG00000021488	0.03388808550739715
ENSG00000021574	0.15829410750828699
ENSG00000021645	-3.5836847226464705
ENSG00000021762	-1.4295584811751694
ENSG00000021776	0.6423761177960454
ENSG00000021826	6.2263103109280715
ENSG00000021852	3.8863074324888727
ENSG00000022277	1.57282502059327
ENSG00000022567	-1.693369563642359
ENSG00000022840	3.1994527313304415
ENSG00000023041	0.9994216168488118
ENSG00000023191	2.748567148371366
ENSG00000023228	2.605413579221689
ENSG00000023287	-0.45583656956952595
ENSG00000023318	2.248912721537807
ENSG00000023330	3.5038447604400096
ENSG00000023445	2.0569845077979876
ENSG00000023516	-2.362640092987484
ENSG00000023572	0.7988634978144384
ENSG00000023697	1.886543962817045
ENSG00000023734	1.799597920314245
ENSG00000023839	3.6142736737165335
ENSG00000023892	-1.0031746257089402
ENSG00000023902	1.0352996186910974
ENSG00000023909	2.4777428138913926
ENSG00000024048	2.0664237717602796
ENSG00000024422	0.5506183898593494
ENSG00000024526	-3.0349113867311655
ENSG00000024862	0.07343551171455633
ENSG00000025039	0.954499909129765
ENSG00000025156	-0.6015655494847613
ENSG00000025293	0.7902808903304096
ENSG00000025423	4.050038173851176
ENSG00000025434	2.312208814345133
ENSG00000025708	1.786434541906786
ENSG00000025770	1.193328247658674
ENSG00000025772	0.6710663916116624
ENSG00000025796	2.8969888700495297
ENSG00000025800	1.6345878358139148
ENSG00000026025	2.8967426638735354
ENSG00000026036	-4.49744643204935
ENSG00000026103	-0.6384415504582209
ENSG00000026297	0.1927462148044936
ENSG00000026508	1.1678838020408493
ENSG00000026652	-2.192463279475257
ENSG00000026950	0.36334383509131896
ENSG00000027001	-0.4109452523926566
ENSG00000027075	-0.6434628988608602
ENSG00000027697	1.7326644100359956
ENSG00000027847	0.46636467633351686
ENSG00000027869	-1.1982436715079845
ENSG00000028116	-1.6666393125753476
ENSG00000028203	0.994235318767656
ENSG00000028277	-2.64882769996827
ENSG00000028310	0.8377460385648917
ENSG00000028528	2.514817234032612
ENSG00000028839	-0.5992470586426056
ENSG00000029153	-1.279250690242232
ENSG00000029363	1.4326735494453895
ENSG00000029364	1.9990823718436725
ENSG00000029534	-5.299526929042542
ENSG00000029639	-0.9845363628146091
ENSG00000029725	-0.011111634653814506
ENSG00000029993	1.875977203754006
ENSG00000030066	0.9703277723102597
ENSG00000030110	-0.35207751825003863
ENSG00000030582	4.282388255078988
ENSG00000031003	-0.5894640551774701
ENSG00000031081	-1.2528203884222755
ENSG00000031698	2.0653870215470844
ENSG00000031823	1.4697820012295866
ENSG00000032219	0.6344135662563194
ENSG00000032389	0.7027581544404117
ENSG00000032444	1.9341764785501965
ENSG00000032742	0.17452895766333013
ENSG00000033011	0.04532971084478469
ENSG00000033030	0.2818009324599853
ENSG00000033050	-0.3884330699382971
ENSG00000033100	1.530185072345802
ENSG00000033122	-4.557447339959473
ENSG00000033170	-2.0489334340587786
ENSG00000033178	0.6657885159586142
ENSG00000033327	-0.2457208905702579
ENSG00000033627	2.767086571925801
ENSG00000033800	0.672406531830192
ENSG00000033867	-1.4360053693179287
ENSG00000034053	-3.5131587219892237
ENSG00000034152	1.6686384518781445
ENSG00000034510	4.501773418634605
ENSG00000034677	2.0693747547952017
ENSG00000034693	-0.39817783605409607
ENSG00000034713	1.7679700466301096
ENSG00000035115	-0.897292355770382
ENSG00000035141	2.430041535263276
ENSG00000035403	1.4886835258421676
ENSG00000035499	-2.1579102735856686
ENSG00000035664	-0.34313538821823514
ENSG00000035681	-0.21040737314224106
ENSG00000035687	1.1402991165761742
ENSG00000035862	2.099834781760853
ENSG00000035928	1.2754195645749058
ENSG00000036054	0.5210049387430878
ENSG00000036257	1.0040399663111506
ENSG00000036473	2.628232489172394
ENSG00000036549	0.7726885587584856
ENSG00000036672	-0.8660506256049639
ENSG00000037042	-0.7687669886616655
ENSG00000037241	-0.045381938566217285
ENSG00000037474	2.041195662149708
ENSG00000037637	0.4366282994494054
ENSG00000037749	-1.287663450598571
ENSG00000037757	-1.2901481117811227
ENSG00000037897	-0.47419341465733506
ENSG00000038002	-0.4776735002015029
ENSG00000038210	0.6849152785064981
ENSG00000038219	-0.020013149947161718
ENSG00000038274	2.3187218189096606
ENSG00000038358	0.5104368109398849
ENSG00000038382	0.5391499173664005
ENSG00000038427	-1.3687563326208503
ENSG00000038532	1.0538058063824487
ENSG00000039068	3.649884974367465
ENSG00000039123	0.9515137256014569
ENSG00000039139	-2.404236457435862
ENSG00000039319	-0.3134772760018359
ENSG00000039523	1.1885598139531062
ENSG00000039537	4.489321532995732
ENSG00000039560	1.7304163554492489
ENSG00000039650	0.7605557525955328
ENSG00000040199	-0.32892440979783544
ENSG00000040275	-1.797834764721546
ENSG00000040341	1.9399821034984372
ENSG00000040487	-0.17694120241811848
ENSG00000040531	0.1353306195494251
ENSG00000040608	-0.3817571327465799
ENSG00000040633	1.2323340936695169
ENSG00000040731	-7.62083890187389
ENSG00000040933	-0.40009018766747156
ENSG00000041353	-3.369281052528253
ENSG00000041357	2.565840712550871
ENSG00000041515	-2.8074394058878926
ENSG00000041802	1.2533713597426674
ENSG00000041880	-0.0005471101718936291
ENSG00000041988	-1.2793438706006748
ENSG00000042062	-3.0624852709852837
ENSG00000042088	0.5214371426708503
ENSG00000042286	2.38657174516185
ENSG00000042429	-3.1017544981912835
ENSG00000042445	3.355951690255198
ENSG00000042493	0.45436039825163005
ENSG00000042753	2.5031603379413205
ENSG00000042781	-1.1259166465280057
ENSG00000042980	-2.99552154045368
ENSG00000043093	1.2391388562080408
ENSG00000043143	0.549195967130632
ENSG00000043355	-3.3247662461610323
ENSG00000043514	-0.8765058880381278
ENSG00000044090	0.9387137011504071
ENSG00000044115	2.422292613221815
ENSG00000044446	1.131332795016791
ENSG00000044459	-0.48110068261375644
ENSG00000044524	-1.6997184026984575
ENSG00000044574	6.085708746636233
ENSG00000046604	0.9560236118909101
ENSG00000046647	-0.7566625176048996
ENSG00000046651	-0.9535465874940459
ENSG00000047056	-0.7640708070359079
ENSG00000047188	1.2193796958976295
ENSG00000047230	0.9561470589072668
ENSG00000047249	0.1503684841939956
ENSG00000047315	1.2914797116100736
ENSG00000047346	0.85940292379227
ENSG00000047365	-0.6555806475273698
ENSG00000047410	2.373112544798787
ENSG00000047457	5.67083206009383
ENSG00000047578	-0.48556613893477546
ENSG00000047579	-0.9215045557706448
ENSG00000047617	-4.53389981916357
ENSG00000047621	-0.35373307673369375
ENSG00000047634	0.740799801094789
ENSG00000047644	-0.27786944505104816
ENSG00000047849	3.417312841311823
ENSG00000047932	-0.1944131199374769
ENSG00000047936	-2.4595432019065044
ENSG00000048028	-0.7042484033144376
ENSG00000048052	-1.9200982675403588
ENSG00000048140	1.1484586044373712
ENSG00000048162	-0.4524196576256171
ENSG00000048342	-1.6207255019783249
ENSG00000048392	0.32413579993867664
ENSG00000048405	0.20665028326185353
ENSG00000048471	-0.5699499246261986
ENSG00000048544	0.9504821405678732
ENSG00000048649	0.7908883421644474
ENSG00000048707	1.9962427851453226
ENSG00000048828	3.399194392814028
ENSG00000048991	0.5309025345552849
ENSG00000049089	-3.1654991202758462
ENSG00000049130	-1.5320704557129268
ENSG00000049167	-1.5168816844878226
ENSG00000049239	3.9716916734694965
ENSG00000049245	1.1059829622502095
ENSG00000049246	-0.3445023482258379
ENSG00000049249	-3.670484933966552
ENSG00000049283	-6.04293269832822
ENSG00000049323	0.804640287294359
ENSG00000049449	1.543032060463834
ENSG00000049541	0.6155817580880988
ENSG00000049618	-0.008422274154495283
ENSG00000049656	3.4077901471397496
ENSG00000049759	2.3786651450587937
ENSG00000049769	-3.915010074822763
ENSG00000049860	3.4412665787722503
ENSG00000049883	-1.1120803995824968
ENSG00000050130	0.9198915783900011
ENSG00000050165	-0.044074336327678626
ENSG00000050327	-0.3078667697496725
ENSG00000050344	-1.8951441196375387
ENSG00000050393	1.2741827960008554
ENSG00000050405	0.8284670986994537
ENSG00000050426	0.9822957018372478
ENSG00000050748	0.9596907339005767
ENSG00000050820	1.9732001807278825
ENSG00000051009	1.0340224848248096
ENSG00000051108	2.4805837106346726
ENSG00000051128	-1.7843553465171162
ENSG00000051180	-3.4452763114180307
ENSG00000051341	-2.9851551076837226
ENSG00000051382	1.0330889850314533
ENSG00000051523	1.3096509664009115
ENSG00000051596	-0.49189028367164433
ENSG00000051620	2.3870646647131366
ENSG00000051825	-0.00036170560379075874
ENSG00000052126	0.6412477805242152
ENSG00000052344	-2.1718541414786374
ENSG00000052723	0.38305772832461654
ENSG00000052749	0.9754649571166106
ENSG00000052795	1.3887905874875048
ENSG00000052802	3.501989319638077
ENSG00000052841	2.1596216961068166
ENSG00000053254	1.9746928207148888
ENSG00000053371	1.187583083231416
ENSG00000053372	0.8792462346333784
ENSG00000053501	1.1770750090329762
ENSG00000053747	0.12205207642190283
ENSG00000053770	0.8868409502676887
ENSG00000053900	0.5141001855668647
ENSG00000053918	-1.431334716099006
ENSG00000054116	1.6025096211519978
ENSG00000054118	1.5533436261526516
ENSG00000054148	1.4618063265670787
ENSG00000054179	-3.0962024204066725
ENSG00000054219	-3.0202428502841467
ENSG00000054267	1.2679081034782569
ENSG00000054277	-1.9740350699165208
ENSG00000054282	-0.07845164537937992
ENSG00000054392	-0.9089224507021982
ENSG00000054523	1.451895693023723
ENSG00000054598	-3.2390575091141
ENSG00000054611	1.2251298088397635
ENSG00000054654	2.0608325902340825
ENSG00000054690	-1.8923372996352854
ENSG00000054793	1.403118216244037
ENSG00000054965	2.6146161773933
ENSG00000054983	-0.6436606802773237
ENSG00000055044	1.6517246964966201
ENSG00000055070	1.3905044871500982
ENSG00000055118	-3.1550195793912597
ENSG00000055130	2.246595736543234
ENSG00000055147	0.1843816927210191
ENSG00000055163	1.1659496674654244
ENSG00000055208	0.8444954614636188
ENSG00000055211	1.1509152590908176
ENSG00000055332	1.1975283028538128
ENSG00000055483	0.7210034100533367
ENSG00000055609	2.227135738511103
ENSG00000055732	-5.295749749154082
ENSG00000055917	2.988162024033403
ENSG00000055950	-0.1409382296677344
ENSG00000055955	0.33423137618889714
ENSG00000055957	6.712188231438754
ENSG00000056050	-0.04233952398189262
ENSG00000056097	2.155023038954942
ENSG00000056277	-3.73042946186211
ENSG00000056558	-0.4769144052906135
ENSG00000056586	0.5138975172032214
ENSG00000056736	0.641959189697494
ENSG00000056972	-0.37839113180093004
ENSG00000056998	0.7262548665858577
ENSG00000057019	1.158731414462886
ENSG00000057252	0.84899544756752
ENSG00000057294	0.7052542017441874
ENSG00000057593	4.083240952473942
ENSG00000057608	3.4782330879991794
ENSG00000057663	0.295591129741714
ENSG00000057704	-0.6956160902852517
ENSG00000057757	2.019009659353814
ENSG00000057935	0.487516245585455
ENSG00000058056	0.5700247553498581
ENSG00000058063	-0.06452504989623843
ENSG00000058085	-3.3136396263674426
ENSG00000058091	1.253647787289799
ENSG00000058262	4.301018241053757
ENSG00000058272	0.874800029116244
ENSG00000058453	0.2746454319361073
ENSG00000058600	0.1932137273997064
ENSG00000058668	2.1226115731880792
ENSG00000058729	0.44685308789427064
ENSG00000058799	2.0319176737119125
ENSG00000058804	0.11564279627950384
ENSG00000059122	0.7286063061274423
ENSG00000059145	-1.0281154534275205
ENSG00000059377	-0.9922244733473801
ENSG00000059378	1.4407304978630169
ENSG00000059573	1.426359262860389
ENSG00000059588	0.8434934092857892
ENSG00000059691	0.4581471276899994
ENSG00000059728	-0.374507665551385
ENSG00000059758	0.3398406685022202
ENSG00000059769	0.34807414336708264
ENSG00000059804	-0.031550750850716285
ENSG00000060069	-0.14860141874699062
ENSG00000060138	-0.16453050613529058
ENSG00000060237	2.847718771053743
ENSG00000060339	1.3552124099126441
ENSG00000060491	2.0850845126811364
ENSG00000060566	4.199174103794783
ENSG00000060642	0.594576098010801
ENSG00000060656	0.05267679320332891
ENSG00000060688	0.2199986061683513
ENSG00000060718	-5.639708272154933
ENSG00000060749	0.4603020108034031
ENSG00000060762	2.381276366161201
ENSG00000060971	2.5395176520602414
ENSG00000060982	-1.9057277686289713
ENSG00000061273	1.072231889991454
ENSG00000061656	-1.8174207610860091
ENSG00000061676	2.7021545945743366
ENSG00000061794	2.17974020220325
ENSG00000061918	-1.222895352408054
ENSG00000061936	0.9963108897586612
ENSG00000061938	1.8837261103535494
ENSG00000061987	0.9344898291281036
ENSG00000062194	2.075554956054428
ENSG00000062282	2.7144754301598555
ENSG00000062485	2.3357873358590675
ENSG00000062582	-5.50796247326971
ENSG00000062598	0.814625878208179
ENSG00000062650	1.656255346633389
ENSG00000062716	2.480890917508447
ENSG00000062725	0.23928300316822718
ENSG00000062822	-0.08560113712074333
ENSG00000063046	4.069197807230371
ENSG00000063127	-2.5329596520271913
ENSG00000063169	-0.04786293474856949
ENSG00000063176	0.0514681596720913
ENSG00000063177	4.605539071772561
ENSG00000063180	-3.291770474300515
ENSG00000063241	3.1609788748739356
ENSG00000063244	2.6602565479006506
ENSG00000063245	3.828397789989789
ENSG00000063322	0.3719380286006937
ENSG00000063587	0.7142288912303388
ENSG00000063601	0.925874843238535
ENSG00000063660	1.3041262615559617
ENSG00000063761	-0.4888665802929017
ENSG00000063854	3.6653738160637217
ENSG00000063978	1.48180831259657
ENSG00000064012	0.8991842763359906
ENSG00000064042	-0.4674576967946012
ENSG00000064102	0.7134930841170118
ENSG00000064115	2.4521546454142844
ENSG00000064225	0.5946270167398534
ENSG00000064309	-2.4375115772716502
ENSG00000064313	0.5580523704429322
ENSG00000064393	2.4079501883649552
ENSG00000064419	1.4635618503935868
ENSG00000064490	0.43364707465510804
ENSG00000064545	1.8183038155329625
ENSG00000064547	-2.4676850003113
ENSG00000064601	3.0132350848629015
ENSG00000064607	1.8068614468254836
ENSG00000064651	0.033238634880553244
ENSG00000064652	-0.08037180421147012
ENSG00000064666	2.0189256197174936
ENSG00000064687	-0.006855290823794117
ENSG00000064692	-3.528940633133032
ENSG00000064703	-0.6965605733617346
ENSG00000064726	1.3130572305041495
ENSG00000064763	-3.3190377598098704
ENSG00000064787	-3.915883858514607
ENSG00000064932	1.6670448206730677
ENSG00000064933	-1.0523512413291989
ENSG00000064961	1.4567455510233605
ENSG00000064989	1.4848053511943402
ENSG00000064995	0.10337572215061289
ENSG00000064999	0.07188217192919884
ENSG00000065000	3.211413712204903
ENSG00000065029	0.7821234825532895
ENSG00000065054	3.8538951857469046
ENSG00000065057	0.4880783590526791
ENSG00000065060	-0.610914799962766
ENSG00000065135	0.9939689024650301
ENSG00000065150	2.787167675118368
ENSG00000065154	1.2728577941304646
ENSG00000065183	1.2653186362099518
ENSG00000065243	1.1055213590590962
ENSG00000065268	-0.32761529397333095
ENSG00000065308	0.7539137554105307
ENSG00000065320	0.5276262036459624
ENSG00000065328	-2.8171355954434496
ENSG00000065357	-1.2505961610833314
ENSG00000065361	3.7614876880593817
ENSG00000065413	-0.1607563436105156
ENSG00000065427	2.2584462724363488
ENSG00000065457	-1.0802669850014626
ENSG00000065485	2.2933080800567116
ENSG00000065491	-1.8867115693826302
ENSG00000065518	2.481236458647599
ENSG00000065526	1.6415091389939502
ENSG00000065534	2.645093307181064
ENSG00000065548	1.9014211151733187
ENSG00000065559	0.705922032363741
ENSG00000065600	-2.471971282811407
ENSG00000065613	1.2699355743457312
ENSG00000065615	-1.0427519646092986
ENSG00000065621	-0.6148765663922923
ENSG00000065665	-0.31365942351072634
ENSG00000065717	-0.17549092428933796
ENSG00000065802	0.47149192713385646
ENSG00000065809	3.2027290339993337
ENSG00000065833	0.4604282711407066
ENSG00000065882	1.8477156577095186
ENSG00000065883	1.8949179093363717
ENSG00000065911	-1.7412731734448996
ENSG00000065923	0.6981072354460057
ENSG00000065970	-0.04993296338579151
ENSG00000065978	3.830251458864694
ENSG00000065989	-1.0022905155101065
ENSG00000066027	4.374534528894957
ENSG00000066044	1.6678713982883053
ENSG00000066084	1.7554682388170528
ENSG00000066117	1.2530181392806639
ENSG00000066135	-0.12336911111332693
ENSG00000066136	0.9546944239626136
ENSG00000066230	-4.576394682871091
ENSG00000066248	1.6010524073549612
ENSG00000066279	1.257073463082428
ENSG00000066322	2.1103698655716467
ENSG00000066379	-0.9749810927644942
ENSG00000066422	-0.5301631795761654
ENSG00000066427	-0.27915290948354976
ENSG00000066455	2.093810905894323
