motif	tau	std
HINFP.H14CORE.1.P.B	0.0005284654615451491	0.0003535097854643982
HM20A.H14CORE.0.SB.A	0.0008122071768618278	0.00032894880200553254
HMBX1.H14CORE.0.PSM.A	0.000439746626730554	0.00022445518286567945
HMGA1.H14CORE.0.P.B	2.0466549962019132e-13	0.00029640779450992367
HMX1.H14CORE.0.SM.B	1.3188965232909373e-16	0.0007461291211552127
HNF1A.H14CORE.0.PS.A	0.0003680348224575382	0.0007199095960498712
HNF4A.H14CORE.0.PSM.A	1.2230010303994236e-14	0.00027710983719042375
HNF6.H14CORE.0.PM.A	6.717926201493016e-18	0.0005463695986797224
HOMEZ.H14CORE.0.S.B	0.0020060874553575274	0.0006193065026387196
HSF1.H14CORE.1.P.B	1.0789108125907863e-15	0.0002557356315207117
HSF1.H14CORE.2.P.B	0.0006375895143418905	0.0003157239609619492
HSF2.H14CORE.0.PSM.A	0.0029058754051062667	0.0003450171755495047
HSF5.H14CORE.1.S.C	0.0006746372306314195	0.0006120392772047782
HSFY1.H14CORE.1.S.B	1.5784493609150855e-13	0.0014669890863753057
HXD10.H14CORE.0.SM.B	8.947391642960956e-14	0.0003297657666684877
IRF3.H14CORE.1.SM.B	0.001528403948054555	0.0005078425398982007
IRF4.H14CORE.1.S.B	0.0025275425824414716	0.00023624543040751377
IRF7.H14CORE.0.S.B	0.0003216716815964108	0.0005561101417605533
IRF9.H14CORE.0.PSM.A	0.0032117133509736934	0.0010586134813620673
IRX2.H14CORE.0.S.B	0.0014302676487366358	0.00020195628490009477
IRX3.H14CORE.0.M.C	3.6472238624360274e-05	0.00047350706912248906
ITF2.H14CORE.0.S.B	2.5215835559574055e-16	0.00036829041077066045
JERKY.H14CORE.0.PSGB.A	0.0006003682292104227	0.00036380565584202254
KAISO.H14CORE.0.P.B	0.0009703771234639211	0.0003360532108104463
KLF10.H14CORE.1.PSM.A	2.326239915903545e-05	0.0008078592842081959
KLF16.H14CORE.0.SM.B	0.0011204456176845058	0.00028755659314642353
KLF16.H14CORE.1.P.B	0.002029254045480961	0.00045315108654294094
KLF3.H14CORE.1.M.C	8.531984254797936e-05	0.0002456345741897147
KMT2A.H14CORE.0.P.B	0.005075680750029706	0.00019761760830084397
KMT2B.H14CORE.0.P.B	0.0020164930595031904	0.0009816435056503924
LHX6.H14CORE.0.P.B	1.3570675516724096e-14	0.0004261477130729248
LHX8.H14CORE.1.M.C	1.4137079647313451e-14	0.0002883238008042147
LMX1B.H14CORE.0.P.C	2.2561765712696286e-17	0.00039466628817004724
LRRF1.H14CORE.0.P.B	0.0014138080763716687	0.0002993740937825634
MAFG.H14CORE.1.PSM.A	0.0006019277244608708	0.0005140910457869232
MBD1.H14CORE.0.PSIB.A	0.003651514530289837	0.00023537306767812004
MBD3.H14CORE.0.P.B	0.003660890981915717	0.0004730337611337156
MBNL2.H14CORE.0.B.B	3.1982874335001966e-16	0.00023786748780700402
MCR.H14CORE.0.S.B	0.0007359402608108351	0.0002420974709394912
MEF2A.H14CORE.0.P.B	0.0007173068783527009	0.00020828428602443364
MEF2D.H14CORE.1.M.C	0.0010135938190614178	0.0007711655002676704
MEIS2.H14CORE.0.P.C	0.0004932342637799491	0.00026130910648641543
MNX1.H14CORE.0.SM.B	1.1179675579039889e-17	0.0002100915769167457
