	mean
STEAP1B	-5.403689548540902
PTN	2.0923757124807834
ATP6V0A4	-3.142238617004324
ZC3HAV1	1.1630452954977204
OGDH	2.244468957128954
MET	1.4510634205542194
RNF32	-2.8593619969442616
LMBR1	2.627991531232209
NHP2P1	2.106057903442414
DNAJB6	-0.36889534780058375
HOXA3	-2.673302959834462
LFNG	1.0843268851204555
HOXA5	-1.1862073473289585
HOXA6	-2.8007355828924716
BRAT1	1.6713390840722806
IQCE	0.6370188364186449
VIPR2	-4.200070198576498
TSPAN12	-1.3066421962671912
SSBP1	1.5145325448634581
HIBADH	-0.6599870065153787
TAX1BP1	1.455190991720428
CPVL	1.7578359835722446
CHN2	3.2297787011239976
GRB10	0.47269116296820257
ABHD11	-0.5333573724292819
COBL	1.8138144072325169
FKBP14	-0.16031288034422744
PLEKHA8	-1.5458042491972275
STX1A	0.9043887606947427
NOD1	0.7329516941293389
CRHR2	-1.2616256243862785
EPHB6	-1.6423867500369287
NSUN5P2	-0.6538016533643148
CASP2	0.7855608922402879
CHCHD2	2.3114701734337904
HSPB1	2.209577626211869
NPTX2	1.9481925783500122
PDAP1	0.7033351168552383
BUD31	1.2232024624103217
PTCD1	-2.87058295521189
ZKSCAN1	1.4806634516420012
EIF3B	2.6955932564148974
SNX8	0.039230031616405585
NUDT1	1.9520366042152728
PTPRZ1	-2.564924203291934
TAF6	0.32023028391257896
WASL	0.46306834879818193
AIMP2	-0.6725476121934852
TFR2	-0.36723941466794924
MOSPD3	0.21754263620699915
PAX4	-2.9873348611999235
PPP1R17	-1.8921551141883521
RBM28	1.4946247468351068
USP42	-0.469794696297377
IMPDH1	-1.2932024550773913
AGFG2	-0.6726818199981178
LSM5	-0.39158577106985587
AP1S1	-0.2245741468165384
C1GALT1	1.1655884645738455
PLOD3	0.12906754353709438
RPA3	-1.673177280069579
ZNHIT1	0.5930603497215672
CLDN15	1.3298309922311364
GLCCI1	1.8088432991911736
PHF14	2.110491721072941
NRF1	-1.273451785555695
TMEM106B	2.5152419524985214
EZH2	0.16821651257288328
CEP41	-1.0099149127631544
ZNF862	-1.0590354040880643
MEST	2.3809510080160523
MEOX2	-1.9539460331201706
ANKMY2	1.1903416797084807
ACTR3C	-3.191253329348112
POU6F2	-2.805528312991065
TSPAN13	2.173618864579408
AGR2	0.8374365957164897
AHR	-0.4104695197754849
CHCHD3	3.261012434065174
TMEM176B	-1.6691706933774029
GLI3	-6.853136994594908
PSMA2	-1.326994062494323
MRPL32	-0.14050422905295834
COA1	1.5801546833257938
BLVRA	-0.5524505721631999
URGCP	-2.5785000830215616
TMEM248	1.6048644230725344
STAG3L4	-1.6112764709639156
RHEB	-0.9902841132748462
PRKAG2	0.7486582505073901
AEBP1	-1.5882656128737678
POLD2	2.20447889350088
GCK	-2.5433611845180453
BCL7B	-0.1484769359475138
YKT6	2.2090922911966024
TBL2	-1.8261557620085667
CLIP2	1.0045203950015342
EIF4H	2.2792009969113507
LIMK1	0.27337716107577154
LHX2	2.6951628720485927
FKTN	1.9607647695738406
FSD1L	1.4550964430201587
CNTNAP3	-1.2660907627046945
SPIN1	2.261205314850258
NMRK1	-1.6022985987856286
TMEM245	1.4195101269115145
PRUNE2	2.039016925477377
MEGF9	1.744984644793118
TRIM14	0.9298154310976534
CORO2A	1.5757027315873158
TGFBR1	1.1782361391620537
SEC61B	2.493845932044407
C5	-1.82798384692952
TLE4	-1.6209991883270085
PTGR1	-0.04943552659988634
SUSD1	-0.3325393082351267
AKNA	2.5705986182858136
DNM1	-0.21647671107784133
AK1	0.6716818944343104
CDC37L1	-1.3803180758580134
PLGRKT	1.1947210745916912
TBC1D13	0.4879643655789295
RIC1	-1.4737721837603697
KDM4C	-2.034200487107887
DOCK8	-5.2702239581063965
KANK1	-3.828577754780926
ELAVL2	-3.616456549188128
NCS1	2.2721310982907656
TESK1	0.09960738669095202
KCNT1	-2.4713131846700467
CA9	-1.4668532788282627
FUBP3	1.0026738950644387
CREB3	1.0100771887791737
RGP1	1.2065654130560768
MPDZ	-0.6217304593729843
LHX3	-1.8936168590988767
EDF1	3.1341877766405797
PIP5K1B	-3.0563646723943094
BAG1	-0.2408015810436963
RAPGEF1	0.5771521037823026
NPDC1	1.2604997668150189
APBA1	-1.240782423920135
SETX	1.7017929352121504
SH3GL2	1.020960772532435
ABCA2	1.7013751110754818
SHB	0.07881919746875965
UBE2R2	0.9006429426806011
ABHD17B	0.03476734553128721
EXOSC3	0.3103732568717675
ZFAND5	1.5257442929133984
DVL1	0.4117609082925095
PDLIM1	2.357959565445757
CCNJ	0.6464259254291537
DNTT	-2.7264088450325383
ATRNL1	-1.1913925155839284
HPS1	1.9983014618763422
PHYH	-0.44496455601985635
RASSF4	-1.3174766115204823
DNMBP	0.14136737268927316
RAB11FIP2	0.41670424332141026
ERLIN1	-0.37152251632704897
EIF3A	2.7268257849887525
PKD2L1	-3.9630853067013283
TRDMT1	-1.6069110035396854
DDX50	-0.007570474058707918
MAPK8	0.4776890983712312
SEC23IP	1.0871205490784248
ATE1	0.27723640762118706
NSMCE4A	2.2222272228079016
PLEKHA1	1.134748298105642
PALD1	-1.9152524730923228
UNC5B	1.852284776339968
CDH23	0.20118132708023811
SPOCK2	1.8518387237284544
MICU1	0.38953598297987685
PPP3CB	0.9384747368827366
CCSER2	0.36788020031059043
BMPR1A	0.9715295848238344
MINPP1	1.1760574801058485
LIPA	-0.4003986068580522
TLX1	-1.698760985487339
LZTS2	1.9325586497512774
SFXN3	0.18889894989918346
KAZALD1	-1.0841283604903122
FBXW4	-1.4369775844382584
NPM3	0.9980584537802966
TNKS2	-0.16905344971135172
GBF1	1.6047185986573838
ARHGAP21	0.6538241353320149
CPEB3	-1.3497874511747154
FBXL15	-0.53046226968874
CUEDC2	1.0960365578079154
SUFU	-0.8538351095643896
ANKRD26	-0.39884156388289166
ACBD5	0.8513906441318615
LHPP	-1.860880180093634
LARP4B	0.07556219485687977
GTPBP4	0.5366184245598733
EDRF1	-1.1326730350288028
BCCIP	1.9880987930409675
MTPAP	2.441206412256628
NEURL1	3.5621302168268487
SH3PXD2A	3.0891700214734863
PITRM1	0.1426108585581142
EBF3	-1.5447350048187471
GLRX3	-0.47844048660958705
SORCS1	-5.356547216015068
XPNPEP1	1.6959410598135611
SMC3	1.3987989966545271
SHOC2	0.3760019974568613
TFAM	1.9858689383955872
CCDC6	1.7064866526185298
CUL2	-0.41041316233751834
CCNY	2.2606323931356664
UBE2S	1.9037048718180622
RPL28	4.400999377849724
ZMIZ1	2.7740999791194594
DNAJC12	0.13698218277177102
PPIF	1.6263302223051361
PBLD	-3.557837543726235
TSPAN14	2.582775662893436
TBC1D12	-1.0685801679465827
NUFIP2	2.541534350284185
GIT1	1.1641182840974438
RPL19	2.8835234973029413
FBXL20	0.11169957894279361
RUNDC3A	1.525964614243179
UBTF	2.6525691718965265
PSMD3	2.4706092842412137
CASC3	3.1953561542128064
RAPGEFL1	0.14856685669074818
RGS9	-3.039627680095789
RNF43	-2.446737503876662
RAD51C	-0.22580988162230484
MTMR4	2.1603750601948915
TRIM37	1.8780702432063021
DHX40	1.995099246072746
TUBD1	-0.46391089044816114
KPNB1	4.316718442504973
GOSR2	0.6905776711438762
PNPO	0.041434538080425874
RPS6KB1	0.4552505875229128
CDK5RAP3	1.6081159384364014
CBX1	2.341077498252021
RECQL5	-0.160930650481162
PIGL	-1.9897565243644415
GALK1	0.6405492884967827
INTS2	-0.8187104809540149
CAMTA2	0.10878834926976319
MED13	2.2179663273584707
HOXB6	-0.19986776919950833
ENO3	-0.14390745463741583
PFN1	2.287807400256451
RNF167	-0.6224958987934969
SLC25A11	0.9765220348640395
RASD1	-0.557657950470566
RAI1	1.7131457030512216
NUP88	-1.8882702367372566
C1QBP	0.7611671579793979
BLMH	0.9751568014514305
CPD	3.2038740658021494
GOSR1	1.8178279534340371
CCDC47	0.3656641568243441
MED31	-2.0859851227905355
DRG2	1.0957259667303503
FTSJ3	0.6847984876635836
AKAP10	-1.2348794650579074
SMARCD2	2.659582980572536
ICAM2	-1.707406028386133
SYNGR2	1.8399306127145363
B9D1	-1.7309323254160434
UTP6	0.9084728809249846
DDX5	2.6827207399314483
C17orf75	-0.7871889957545384
CYTH1	0.8996835303218652
PSMD11	1.233937945122427
LGALS3BP	3.8759329413305
PEX12	-1.8616423271825404
DHX58	-1.6686294242851418
KAT2A	0.6743475995708544
RAB5C	-0.15126057229832107
NAGLU	0.0637619113309984
MLX	0.13285503718084352
CNTNAP1	-2.6700332631221744
EZH1	0.6938448767135569
DLX4	-2.3228103839835725
PPP1R9B	2.1295037119730305
COL1A1	-1.419553827275283
MRPL27	0.2996292231643401
VAT1	0.3429973493245141
LRRC59	3.425645980310291
RND2	-1.902913438505196
HDAC5	1.6584710631982862
ABCC3	-2.0957706754077434
LUC7L3	2.3178412841990332
MPP2	-2.3961188283770953
SMURF2	0.839495269053904
DUSP3	1.0132379840477288
EFTUD2	2.6844191991466944
HLF	-2.778047474011967
PRKAR1A	1.9934671226688259
EFNB3	1.3880425183009168
YWHAE	1.7534734889816592
MMD	0.6765069792180698
RANGRF	-2.0157915376897106
DPH1	-1.4697005861138497
MAP2K6	-2.0654848719018375
DHRS7B	-2.050205884445013
WSB1	2.384260153983628
MYH1	-5.522180003470731
NAT9	-1.2087868846737608
TMEM104	0.6907926669772176
TNFAIP1	0.05063648263304319
IFT20	-0.9309142601588047
TMEM97	4.051000756478776
CDR2L	0.4646337062075599
UNC119	0.6909552773806682
ALDOC	0.9150987317865419
SUPT6H	1.1605380631685305
RAB34	0.17994171747826807
PHF12	1.1455902781379836
PHOX2B	-4.697956239325552
TMEM33	2.391221439658374
SLAIN2	-0.3899668912923317
OCIAD1	0.6580392985002743
DCUN1D4	-0.9885547897826373
USP46	-0.3352807260391329
CHIC2	-1.2967755462814892
NMU	-0.1684680649466032
LAMTOR3	-1.9188868130585273
NFKB1	-1.5621451140150389
MANBA	-0.7421056806748794
UBE2D3	-0.09142494764688494
MAPK10	0.001588008779895027
ELF2	-0.2940463769115577
NDUFC1	-0.6515447939067381
TBC1D9	-1.849944936520431
ZNF330	-0.7355724038903502
INPP4B	-3.1997968968203856
GAB1	-0.23772472064425143
KLHL2	-0.2442117257086254
CPE	4.724002130903582
RPL34	0.4296438970176518
WFS1	-0.2290845191330252
GRPEL1	-0.22285672927766326
GAR1	-1.7713063341761792
FRG1	0.6783822707606251
CLCN3	1.0311673327948292
AADAT	0.3853846795229182
GALNT7	-0.3390583520729402
DHX15	1.4225124336339903
SEPSECS	-2.0688524491549756
TRIM2	1.7004005931040533
FBXW7	-1.1117313188093425
NEIL3	0.7226608876327186
TBC1D19	0.456368307071843
CLNK	-2.6444496465303406
SH3D19	-2.7575730987816454
STIM2	-1.0355876444523997
MFSD10	0.4166492244243229
GLRB	-0.6336704352440128
RAPGEF2	-0.17525014606418776
HGFAC	-1.6868087441701565
SNX25	-2.3328252643122878
LRP2BP	-2.458170295661412
UFSP2	-1.0033120579131907
KLF3	1.5476232751388623
KLHL5	-4.750892506569852
FAM149A	-1.2312668441129113
NCAPG	1.653613388919929
UGDH	0.7437569250955806
PPARGC1A	-1.5445700264879094
DDX25	-1.4333312098323638
CRYAB	-1.9288633065493694
DBX1	-2.1399310553153432
HTATIP2	0.7299958959263732
CTSC	0.8008012288126336
CCDC34	2.1383738611377416
ZBTB16	-5.380790442575511
ELP4	-1.323847883674192
ZPR1	1.057107305824989
MTCH2	0.8248865245348715
FNBP4	0.8127781609010516
TECTA	0.38018722513979103
SC5D	0.9111157730685018
B3GAT1	-0.33479296286064064
HSPA8	4.503432035955316
P2RX3	-2.866576963239394
VWA5A	-1.9918645512664972
DNAJC4	1.753499662658557
SIAE	-3.677861505666929
DTX4	-1.9985665377608597
ATG2A	0.4737084610203569
EHD1	-0.6213483336690762
OSBP	2.8969968003950575
UNC93B1	-0.5322602995512666
PUS3	-1.2060853365839859
DCPS	0.5993884556180005
FOXRED1	0.7012470076655275
PPP6R3	0.9541396837574272
NRXN2	-2.7091757489893933
ST3GAL4	0.04268585725807682
CPT1A	-1.001789415106423
CCDC86	-0.6025070353858768
PRPF19	2.4334530932185094
TMEM109	1.1701072552247411
CCKBR	-0.9002876946990889
TRIM3	-0.29563288932937826
CHORDC1	0.5974246177197322
ANAPC15	0.5067902083016157
PANX1	1.8744364548790486
ARHGEF17	1.9566180842608778
CEP164	1.3320560938280113
RNF141	1.7312240803173342
EIF4G2	4.693456003857165
GALNT18	0.52470943047296
BIRC2	1.9139317455008225
UBE4A	2.440360304613188
DDX6	2.544688063724735
CBL	1.0177832812584588
HIPK3	1.803885255314323
KIAA1549L	0.40498198922330547
FBXO3	-0.4932882677069329
PDHX	-0.533599577186051
SLC1A2	-4.030351060747634
COMMD9	0.6074655346994904
CD5	-0.9771008550404495
ACCS	-0.9736438877803636
SCGB2A2	-4.283503749655138
MDK	3.789883776542381
AMBRA1	1.384713278213141
MADD	2.0145869019143734
PTPMT1	-0.3078970095245047
NAA40	0.33764899703904194
CD81	2.2240971327745394
SLC35F2	-0.873971685921392
CALCA	-2.2714948376657285
SOX6	-2.177968675313425
C11orf58	2.436360503056679
PITPNM1	0.37881726678548294
RPS13	1.813105155811653
AIP	0.19863345861585455
NUP98	0.6595777865007756
NDUFS8	0.3441095882184105
TCIRG1	1.329109495485638
CHKA	-0.737029034690391
EXPH5	1.8974769663062703
HPS5	-1.2109845957162009
GTF2H1	-0.681909680179505
POU2AF1	0.40240523019945446
VWF	-2.1345719398490264
PSMD9	-0.5148261375247458
PPFIBP1	-0.6694380712002377
PRPF40B	-1.8050738878769792
PRDM4	-1.6887435329376335
COQ5	-1.0763007639711357
CORO1C	1.1113401775100116
ASIC1	0.15349485545305055
CAPRIN2	-0.1977782974530591
TSPAN11	-0.4650756711618516
KCTD10	1.5666582246868213
SLC11A2	0.028302172277882277
MLEC	2.905804753819208
MVK	-0.8697521313947444
CSRNP2	0.8451200279443365
CAMKK2	1.2193594003390535
IL23A	-2.7742615657066003
PTGES3	0.8502486683539855
SYT10	-0.0895024021471419
BCL7A	2.9116744149032465
RSRC2	1.2797999699974918
LIN7A	2.586179463542069
KRT18	2.9976033850108497
ACSS3	-0.12872491149334467
PPM1H	2.6785192446132995
METAP2	2.6942187458036524
LTA4H	2.3745832924398256
ELK3	-2.4354693215468037
WNT5B	-3.6590060071928043
MAGOHB	0.056363264546449285
ITFG2	0.17858101085222988
FOXM1	3.687164821975754
PARP11	-0.7173901511735068
ARPC3	1.7249010415089823
GPN3	0.7109541431254488
VPS29	0.3088546633560974
RAD51AP1	1.0778363734055847
CUX2	-3.2955435506901796
SH2B3	-0.5084313061650089
MANSC1	0.5231743519783302
KCNA1	0.3325612981691652
DUSP16	1.3456906903654229
CREBL2	1.577563787041167
ACAD10	-0.35694084140697213
ALDH2	-1.4771039869161617
CDKN1B	1.7238706575133622
NAA25	-0.5640592730654399
SCNN1A	5.723463425551307
LTBR	1.557693952389511
CDK2AP1	0.30359764276072115
OAS3	2.6548916604612156
OAS2	-2.683254295168278
MGP	-1.478485461020949
RASAL1	2.5053095770565665
GTF2H3	0.1029505686951629
EIF2B1	2.3238120857847875
DDX55	1.341585535854157
SLC38A1	4.478406232292441
VDR	-0.5950932883894526
FZD10	-4.45573078692192
RFC5	0.9793683220106164
STX2	1.5342918064858249
COPZ1	2.5341411900750583
TBC1D30	0.052322417105079885
CAND1	2.670218486774667
RAB5B	3.2514211404960967
MDM1	3.081319296734025
NUP107	1.6022846508652742
CNOT2	0.8793446114378098
TIMELESS	1.2406613871203978
CPSF6	2.454484524046252
KRR1	2.634696328155101
MRPL51	0.38128215878509386
GAPDH	4.412700737057031
NOP2	0.310113846805344
CHD4	2.5956525668744055
ACRBP	-2.290003477842364
COPS7A	1.3665172847146276
ING4	-1.2685694740669349
GNB3	-0.4415357232262888
CDCA3	3.0246333593863928
CHPT1	-1.9258517853419557
USP5	2.067713265917596
TPI1	3.9771107519161224
GNPTAB	0.240759150684565
SPSB2	-1.7321837442633263
ENO2	4.089614778561224
ATN1	2.7052426179468063
C12orf57	1.3953525930237825
PTPN6	0.5179992214776965
LPCAT3	0.06598294698188642
NT5DC3	1.8551256601208583
SUDS3	1.5616041855270482
GOLT1B	1.5592850637360853
LDHB	2.576052931984135
PRKAB1	0.5642019264207726
CMAS	0.18545642759551326
HCFC2	-2.3523010437933913
ST8SIA1	-6.57151351234856
C2CD5	1.6759799096145356
RAB35	-0.6707245225204994
PHC1	0.14859729725910364
COX6A1	-0.006717272302477898
RFX4	-3.5343774533175867
RIC8B	1.001802317161331
SRSF9	0.9153850798057708
FGFR1OP2	1.423125042030282
COL12A1	-4.654934196307024
BTN3A3	-1.3764284922904664
TDP2	1.04937184426274
FRK	-0.6386425936339933
DSE	-0.5553197300494882
RWDD1	3.3625707470768225
RSPH4A	0.36549048728381583
MAK	-3.7769157572198373
TMEM14C	2.7561343807449084
PAK1IP1	0.9005365774636823
GCNT2	0.5567146465414098
SMIM8	0.9357495560121285
NEDD9	-2.3728024273129775
CEP85L	-1.504386848576927
ASF1A	0.9792721481465999
MCM9	-0.530288763661507
FAM184A	0.7028464050976782
RNGTT	0.020647536398988104
MAN1A1	-1.3413809202537623
SERINC1	2.672366759120769
HDDC2	1.3559964988417474
TPD52L1	-3.562215509799385
HINT3	1.7411935171354433
NCOA7	0.2814100586662333
SASH1	-1.5660333698676725
UST	-0.3062375407502091
ULBP1	-0.9733950730567652
FBXO5	2.2770948963455564
MTRF1L	-1.3201171220449281
PPARD	0.4587115290985298
FANCE	-0.1264593421073734
SLC26A8	-3.4513146059805018
MAPK14	1.5108885633422453
KCTD20	2.0143117465138305
STK38	3.689410127314808
SRSF3	2.1727991256847807
SOD2	0.2934457641195053
MRPL18	0.6050680083787604
MCM3	2.278108639095067
RNF8	1.3006249523539941
PHACTR1	-0.14397605171345945
MDGA1	2.4700104397621785
FBXO9	-0.5727546979453935
CD83	0.18936293830812725
MDN1	0.9126829296056099
SAYSD1	1.5966343930637983
BMP5	-3.244292612900499
BACH2	-1.2956519004294174
RBM24	-1.2493865470793057
CAP2	0.4488330369252819
ZNF451	0.44429387511494617
BAG2	-0.7781428925564052
RAB23	0.8264557530369597
GPR63	0.8621809000084918
FBXL4	0.7700147247434223
CCNC	0.9188080988405513
PRDM13	-0.5820035060749364
E2F3	0.5496449760299396
PTP4A1	1.7635229404751853
SIM1	-6.199817225045591
ASCC3	2.0621991323872995
COL9A1	-4.701064681704274
MED23	1.4647744429254097
WASF1	1.0078834687198088
GPLD1	-3.646384363318931
ALDH5A1	0.2364895791939976
ACOT13	-0.3886054479772551
SMAP1	0.04832946710996244
RPS12	1.8703255795897917
C6orf62	2.718941973994743
B3GAT2	-0.9784105885830414
GMNN	0.8596866490797738
EYA4	-2.662847111292709
SOBP	-0.20838341168059693
SNX3	2.4867918652476124
HBS1L	2.295809995786681
TRIM38	0.6914483041632133
PEX7	-1.772459734379606
ZBTB24	0.3947544659316968
FIG4	0.47887475424085385
PERP	3.5986622937741126
SLC16A10	1.8690213509452471
HECA	1.0943082933393256
PHACTR2	0.9255917037090665
EPM2A	-0.08964215084656375
SLC39A7	1.7663899244785581
PHF1	1.7092831912558728
CUTA	3.9928365328073334
QKI	-0.9095109173138508
PDE10A	-2.356301250623953
MDFI	-1.3324626301848106
TFEB	-0.6524453412648972
SMOC2	-0.2277193135990777
CCND3	0.39741644558932926
BYSL	-0.009706997521863301
FAM120B	2.0123710322884425
TBP	-1.1751116632436034
PRPH2	-0.8864000874524067
PPP2R5D	1.6231563846667203
MRPL2	-1.940682222128156
PTK7	2.7697357159804317
SRF	0.9960014470740285
CUL9	1.2691598753603917
DNPH1	-0.5382706201618882
DUSP22	-1.1372646888746154
EXOC2	2.111157497276718
COX7A2	2.102391671198063
TMEM30A	4.36810375636788
GMDS	1.2528672605787827
SENP6	0.694044452332671
VEGFA	3.8787327200791357
TTK	2.6177375981482007
SLC29A1	2.8625689559193153
BTN2A1	3.15602260388735
LAMA4	0.7419191841797572
FBRSL1	3.036117240784434
ENPP5	-0.952538915653025
PRSS16	-1.6965068675004231
PCDHB2	-2.2263702751760004
HARS2	0.8338721037454777
NUDT12	-1.764586454275369
CEP72	0.37732273028028757
MAN2A1	1.5527069048381845
SEMA5A	-3.15337056252282
GHR	-5.452249868675499
HMGCS1	2.6927141292145023
DAP	1.5580148614658516
BRD8	0.9674153245772442
KIF20A	1.7841687807437447
NNT	1.637091173427832
MRPS30	0.7512273754778517
HSPA9	2.2935139668864903
MRPS27	-0.19110851275705024
PFDN1	-0.5792176846431074
LOX	-0.8831830564611798
APBB3	-0.34506216901965947
TMCO6	-1.2690154858698173
SPARC	2.598923801965268
IK	2.5753534565680734
HMGCR	1.2687098010502231
FAF2	-0.10555651089469206
PCDHB3	-2.000246067959592
PCDHB5	-2.6075979071551045
PCDHB7	-1.9846288854942171
PDE8B	-2.630942153604171
CLK4	-3.639667936579298
PCDHB15	-0.9098331153063112
RNF130	0.16991498176970343
THG1L	-0.25936642378960517
ARSB	0.0049612916142322775
CLINT1	0.8928916398615623
THBS4	-3.288298757849569
CNOT6	0.5669505044457441
TTC1	-0.10188131705567875
MSH3	-0.22874773256960643
CCNG1	0.26327502523083207
POLR3G	-0.8351124328920028
DROSHA	2.1930726263958342
LMNB1	4.971275489472443
ARRDC3	0.10921070571297052
GOLPH3	1.9538868913836995
SUB1	0.642219869100762
IRX4	-6.154081412458962
LNPEP	1.8622601723209677
PDE4D	-2.4456469395329337
RAD1	-0.747674792657964
BRIX1	-0.6055187598783575
PRLR	-1.2528179424068395
SLC12A7	3.034470960677141
RAD50	1.7955445076002148
ST8SIA4	0.7246798027219965
GNPDA1	1.2184562876401894
SKP1	2.642048346893937
NUP155	2.5139125289511473
PPP2CA	0.9147518615626181
NR3C1	-1.218487018639096
C5orf15	2.442355961847361
PPWD1	-0.12941334061994028
LIFR	3.244522610354258
TRIM23	-0.8378076538266384
TRAPPC13	-0.9303114590232922
SEC24A	0.8463100256230881
TXNDC15	2.2926400305010333
TTC33	-0.14807160611713502
WWC1	0.3419487611918778
TCERG1	1.414463762856287
DPYSL3	5.53520208546091
SMAD5	1.7400880251364164
CSNK1A1	-1.339356760836348
HMGXB3	0.44714315629575996
ERGIC1	0.340759447062067
ATP6V0E1	0.46065677083454326
BNIP1	-1.3554811189179434
STC2	-0.05463751090970535
CPEB4	0.9135010117056926
DBN1	2.449629294773374
ZNF346	-0.08698440767288047
UNC5A	1.1139928601896476
EHHADH	-0.6618461199340836
SMC4	2.857121256902801
ACTR8	-0.3834614333278897
TBCCD1	-1.1910224293931488
TIMMDC1	0.8029582968538633
CRBN	1.0241495594323338
BCL6	1.2873423276165756
ARL6	-0.14813953217375228
AMOTL2	0.7738320883110456
NIT2	-0.9041448841909098
FAM162A	1.6428720623545263
OGG1	-1.8319941849701196
KPNA1	-0.29463444713053016
PCCB	0.7244986358682094
UBE3A	1.1314029687379916
ARMC8	0.9929623227648199
CEP70	1.4934001894445401
RBP1	1.7887288260965348
SLC25A36	2.6184652195498184
RNF7	-0.27779507993723485
TFDP2	-1.4487662664798973
XRN1	1.5806169369378897
KAT2B	-1.7625811486475047
BCHE	-3.494218427501277
PDCD10	1.1565969965831993
WNT5A	-1.4458580216678454
PFKFB4	0.08244719575826007
COL7A1	-0.5552329467805474
FGF12	0.9080705924228495
PRKAR2A	0.9107845186103585
HES1	-0.26727585307897866
USP4	-1.5503951064188584
ACAP2	1.69293836169803
ECT2	3.8923901790710786
GNAI2	2.2481828664590084
TFG	0.14743146028498952
USP9Y	-7.562440192800747
TUSC2	-0.6824650517383454
NPRL2	-2.1111919852922734
RPL24	3.041331504411083
CYB561D2	-3.772830438048378
FXR1	2.638350375364131
CBLB	-0.6210117855956453
BBX	1.7125384650023736
IFT57	1.652085730252973
GNB4	0.3378963909550354
IQCG	-2.0991028981392423
GBE1	-0.4367162620374351
UMPS	0.36110892278725115
NCBP2	2.2201738344901165
SNX4	-0.049563657523569025
C3orf52	-1.2752026635495222
FRMD4B	-1.8734866012447122
SLC41A3	1.8214864606082108
PLXNA1	2.2511123442064758
ATP6V1A	0.6531885705161941
ABTB1	0.2540517954643212
PODXL2	2.697324003457163
UPK1B	-5.62621472007557
CSPG5	-2.885385650124211
KLHL18	1.0465842240375556
SCAP	-0.4202256782029063
NEK11	-2.5175593053331133
MRPL3	3.111687197669088
PLSCR4	-2.346944372525391
HEMK1	-0.6272941978541442
CISH	-2.175360602482832
MAPKAPK3	-0.09528283539063932
ACVR2B	0.7720288947816207
WDR48	-0.8261165242993873
COMMD2	1.4361462860588334
GORASP1	0.4701817429101677
PEX5L	0.8374570950248232
RRP9	-0.7420631231622777
ABCC5	1.4622052526320952
ABHD14B	0.05576695920975019
EIF1B	0.4913981760286998
ARHGEF26	1.1717059727218393
KLHL24	1.852781032745008
PLCH1	0.337771721193109
DNAH1	-1.1788015993608443
SSR3	2.0525967649134373
ZBTB47	0.9552042806756706
NKTR	1.2318540862184912
CLCN2	-0.5583230854577024
FOXP1	-0.37470083157507733
EIF4G1	2.662562899402141
SPCS1	2.2828144023154864
NEK4	0.17921495551585162
SLC4A3	-2.153504414803957
INO80D	-0.06253365882383563
EEF1B2	1.292831065256554
ADAM23	-0.6188608881812954
DGUOK	0.9754961656737957
MOB1A	1.6746603282379944
KANSL3	0.9123851757055211
LMAN2L	-1.6741990474887032
RTKN	0.31183836671569853
TTL	2.565874825674105
PIKFYVE	0.7630871143030211
KCNIP3	2.248767293090332
FAHD2A	-0.49844356145241225
NCL	2.901823365758695
ACTR1B	1.7309725515709256
SLC35F5	0.5425440526791115
ZAP70	-4.575173635617329
ACTR3	1.9464679843592227
STEAP3	3.0867467716458203
EPB41L5	0.725005704926175
TFCP2L1	1.9914976567281597
SF3B6	0.37846297388715894
TP53I3	0.5432232361617659
DNAJC27	-2.1461755231583
POMC	0.16333392894178309
STAM2	0.7794982198044657
OTOF	-1.5626542333437494
GPD2	3.0917684686428353
CENPA	-0.806218137742453
CYTIP	-3.6098098392866986
ACVR1	0.7641691486114133
TANC1	0.6650624902261141
SLC30A3	-5.174837705414961
MPV17	-0.20277062643401086
GTF3C2	-1.1803943428699721
EIF2B4	-0.5602405093371312
NRBP1	1.0458866163762643
ITGA4	-2.3591229153721924
PSMD14	0.9386088591146178
SNX17	0.22534329084344287
PPM1G	2.8381647098560125
PDE1A	-2.3456577505018426
PCSK4	-4.10408709044049
APC2	-2.7369491828900134
IFIH1	0.8780879155112458
RPS15	0.5048818562849726
GCA	0.5088587742952068
MOGS	1.406727845786038
TTC31	-0.39709901767786593
NDUFS7	-0.37146280782119373
PCGF1	-1.5599544932809948
CLIP4	-4.3920755749391915
TLX2	-6.242467908726647
SPTBN1	3.128345661705869
AUP1	1.397367689514041
RTN4	2.0294254177698137
HTRA2	-0.5342005890092166
LOXL3	-0.341198928922259
DOK1	-2.34711867381628
GALNT3	-0.4046479705476261
POLE4	-1.825224057299249
TACR1	-4.305309119795698
CCDC88A	2.2178253754860964
EVA1A	-4.218586999223757
MRPL19	0.24497587084629008
LANCL1	1.7083729664467675
WDR75	0.24966664303191072
EFEMP1	-1.9520393875399085
FANCL	1.0848168737674908
FN1	-0.4731188232142395
STAT1	2.038976173258225
GLS	1.6723596858421677
PAPOLG	0.7316122267021772
PECR	-1.793444247905944
UNC50	-1.1818067144117128
IGFBP2	4.187958573286244
ELMOD3	-1.7833303566985546
IGFBP5	6.769736114541359
USP34	2.8843775794279036
EFHD1	-3.2077457800056015
CCT4	1.4751742601739606
GGCX	1.4775886471994288
EHBP1	0.6600186754371727
TXNDC9	-1.1268881539086046
COQ10B	-1.2585440707593263
SF3B1	1.7546930198616146
ST3GAL5	-1.8734026273423179
