	mean	std
DMRT1.H14CORE.0.PS.A	-0.011626670771378508	0.0019829240654273567
DMRTA.H14CORE.0.SM.B	0.02505620014888056	0.002141224136351886
DPF1.H14CORE.0.SM.B	0.02060575470664963	0.0018808313202224004
DUX4.H14CORE.0.P.B	0.029399182155903925	0.002067687463450026
E2F1.H14CORE.0.P.B	0.1514440052941482	0.0056238205407423796
E2F4.H14CORE.2.S.B	0.0519125845348867	0.0029882921231507743
EGR1.H14CORE.0.PS.A	0.00559365924333252	0.002097421737384531
ELYS.H14CORE.0.B.B	-0.03339045496496301	0.00685016271521011
ERR1.H14CORE.0.PSM.A	-0.012308508585763493	0.002412899327139351
ETV7.H14CORE.1.P.C	0.012652743122004206	0.003458310079451379
F200B.H14CORE.0.PSGIB.A	0.021999221361912916	0.0019889411474766265
FER3L.H14CORE.0.SM.B	0.011984753557486155	0.0020011883426994197
FEZF1.H14CORE.0.P.B	0.013181399974823966	0.002261417482223263
FIZ1.H14CORE.0.PSGI.A	-0.017180378265661222	0.0020630585194700984
FOSB.H14CORE.1.M.C	0.010077074117095542	0.0028547787263431845
FOSL2.H14CORE.0.P.B	0.01447363693124755	0.0019284826097662093
FOXB1.H14CORE.0.SM.B	-0.023213713647130107	0.0020790599397224833
FOXD2.H14CORE.1.SM.B	-0.007922782135956551	0.002262784317411852
FOXE1.H14CORE.1.S.C	-0.01648379011254151	0.002482765338677171
FOXH1.H14CORE.0.P.B	-0.013342934604179055	0.0028893688282647786
FOXJ2.H14CORE.1.SM.B	-0.03612127009425904	0.002069514437724682
FOXK1.H14CORE.0.PS.A	0.00847548510250751	0.00292960950310454
FOXR2.H14CORE.0.M.C	-0.010450714161108446	0.0022633827525900337
FWCH1.H14CORE.0.PSGB.A	0.06912135274471334	0.0022665721496519355
GABPA.H14CORE.0.PSM.A	0.18200170534778273	0.005220897848993437
GATA1.H14CORE.1.PSM.A	0.0036206523516026505	0.0025230995677436754
GCM1.H14CORE.0.S.B	-0.04019220475655281	0.0021544885462148693
GFI1B.H14CORE.0.PSM.A	-0.022268257322412423	0.0030773217765885357
GLI2.H14CORE.0.PSM.A	-0.004929861091362883	0.0020036139759404387
GLI3.H14CORE.1.M.C	0.016483369927080358	0.0019415071852582377
GLI4.H14CORE.0.P.C	0.020119257078409974	0.002006522853017124
GLIS1.H14CORE.0.P.B	-0.028434612226067534	0.002477415755169167
GLIS1.H14CORE.1.P.B	-0.021136655373244502	0.0024124792900398692
GLIS3.H14CORE.1.S.C	-0.0171015036012396	0.0027653524703782294
GMEB1.H14CORE.2.SM.B	0.022374491991009243	0.002270236873548447
GMEB2.H14CORE.0.P.C	0.02750435324051885	0.003407614097157533
GRHL1.H14CORE.0.PSM.A	-0.002056251106854267	0.0022290989570665025
GRHL1.H14CORE.1.PS.A	0.016487934946781836	0.0024919150903986624
GRHL2.H14CORE.0.P.B	0.06628172337266273	0.002049988189602669
GTD2A.H14CORE.0.PS.A	0.0701518638079279	0.002945717412060136
HAND1.H14CORE.0.P.B	-0.04643973501571145	0.0020323870006294224
HAND1.H14CORE.1.P.B	0.024035239398137224	0.003168810520307786
HEY1.H14CORE.0.S.B	0.008443734873996259	0.0020954002924849463
HIC1.H14CORE.0.PSM.A	-0.014304253081341752	0.004817259628970017
HIC2.H14CORE.0.P.B	-0.05614192451867444	0.003511506878791047
HINFP.H14CORE.0.P.B	0.013190679405183701	0.00201349276718794
HINFP.H14CORE.1.P.B	-0.00453302927557505	0.0031967269356119707
HM20A.H14CORE.0.SB.A	0.009533105463157497	0.0025558826569894227
HMBX1.H14CORE.0.PSM.A	0.040130726111592054	0.0024165380061861585
HMGA1.H14CORE.0.P.B	-0.012960046448099467	0.0026595063310003633
HMX1.H14CORE.0.SM.B	0.04073233908552835	0.002287168395643202
HNF1A.H14CORE.0.PS.A	-0.051641861180912435	0.002467315392402977
HNF4A.H14CORE.0.PSM.A	0.011183428309249	0.0018908487901826837
HNF6.H14CORE.0.PM.A	-0.024295484255614605	0.002179725269161585
